Publisher Account ID,Publisher Account Name,Publisher App ID,Publisher App Name,Report Ad Spend (Unified)
5fc671cbba624b0015a61bf1,Saygames LTD,5fb3efa51fae4786439245b3,Sushi Roll 3D,$106
56d55c72562b9c353800000d,Voodoo,64ad1753831ce850a7064d05,Double Drift ANDROID,$106
561e8d956b8d90f61a002a2f,BoomBit Games Ltd,65084c7b5946c49eb49f6e05,Plane Chase,$106
5dcf09394f6eed0018145e58,Unico Studio LLC,6246589aa5da4be0fe1d7815,Sudoku iOS,$106
5a6f56062c250d182f0056f3,Kwalee Ltd,62ebf3c96b1435ebc90ea462,Gun Tycoon,$106
61e93624cf7a710017932586,"Appgeneration, Lda",663b4f10eb138087031cd146,Radio Denmark,$106
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,66979083b249ef5e5a7ae39d,com.eg.mist.horror.idle.rpg,$106
65e71ba517069f0011a36cfa,Rounds,679b308affda0af1dd8c602f,Hyde,$106
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,61f0fae4d7c76a05acee9a3c,com.evertechsandbox,$106
65e71ba517069f0011a36cfa,Rounds,6772aa1b364caaf5ba13153f,Lyrebird Face Camera,$106
65e71ba517069f0011a36cfa,Rounds,67b6ea591be9345ad181ac65,GetThemAll,$105
5e3692d21cd3cb0018dd4329,SuperSonic Studios,678f914ef3986714c77f0f48,Car Screw Escape,$105
5c05196699e4374b87bda3b9,Tripledot Studios,66b4aedb3343191babdaec05,Balls Sort iOS,$105
65e71ba517069f0011a36cfa,Rounds,6842b33e78a828d3b01cbb19,Translator Keyboard,$105
561e8d956b8d90f61a003219,"Appodeal, Inc.",63ed24897e8d3bd0f3e93829,com.doublereality.trivia2023/742660,$105
5f69aef134a76100158aa316,Hypercell Games,644ae33411af6ec1f39a0613,Doctor White Android,$105
6155ad11120d4a0017386a18,Agave Games,6a0335297e1f4431ec74752d,Find Em All!,$105
5e3692d21cd3cb0018dd4329,SuperSonic Studios,6231c72f23a3eccdae03298f,Tall Man Run,$105
5a53889945eaab512501251e,AddApptr GmbH,66730276deebcbf4e4a092ab,IsarInteractive_SchafkopfLITE_iOS,$105
561e8d946b8d90f61a002087,Rovio,66cef1f920321015a24ea87d,Sonic Rumble,$105
561e8d956b8d90f61a003219,"Appodeal, Inc.",592de427767f3c8b76000b66,net.elvista.kozel/71957,$105
67d985067690520011429022,Playtika,67e5206353b90195ff34564b,Governor of Poker 3,$105
5efd8ef70165690015e8b224,Blackout Lab SL,626aa592dedbef86322ccc6d,Backgammon- iOS,$105
5ec6f4dbdae5f50015c2980b,PCA Bear LLC,68136bc8e2a5963c5d517a54,Universe Playground Games,$105
5f69aef134a76100158aa316,Hypercell Games,668f7b394d6765df32fecb50,Pin Out Master iOS,$105
5fc671cbba624b0015a61bf1,Saygames LTD,5f2f42907aae9f000162118b,Brain Wash,$105
59e4bb543f0fa9a20900afa3,TabTale LTD,63da3b19509d7b80d1073662,Drawing Carnival iOS_CL,$104
59e4bb543f0fa9a20900afa3,TabTale LTD,6286418e8e9a403c33424e17,Lunch Box Ready iOS_CL,$104
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,65ccc448d63f23ff92212581,com.mega_play_games.ocean.raft.shark.craft.survival_games.crafting.building.last_day.survive.fishing.hungry,$104
561e8d956b8d90f61a003219,"Appodeal, Inc.",65574c8fa74dd488186a34af,com.welg.bdelite/156074,$104
5fc671cbba624b0015a61bf1,Saygames LTD,62a99ca7c748ad0c4c909a74,My little things,$104
65e71ba517069f0011a36cfa,Rounds,67a347e8ef13facef7af38fa,Super Hearing,$104
6297c4bc012073001b3df035,Yandex Inc.,67d301e2f4a5404a6adba724,muhammad-azri-f-s_com-manhwaindo-manhwa_indo,$104
691b5a10eb3bf4c11bf9c948,Offroad Games Ltd,58e7ba958b78ba984b000383,fastlane,$104
561e8d956b8d90f61a003219,"Appodeal, Inc.",643a77bdb5bf3c7798346e62,com.FozerGames.VazCrashTest/745889,$104
62f2190969aa39001bb4b1fe,Take Top KZ,69b8d3badcfbd320997c84fa,Gladiator Simulator: Arena War,$104
59fb487bbe77065f5800afc3,Azur Games,5c76d470336b9e6020820ccf,Pick Me Up!,$103
5a9d60d3b1c1666c2e0056ba,Homa Games,6082ebcbb30550ae7e957a2b,Farm Land,$103
6512d2afa685240011970ef7,Sophun Games Limited,67f5a9ac0e7f5e954887538b,Holy Tiles,$103
5cda78f561a35300113a86ab,Moonee,63bbed2bd6f6cfc1667baad1,Magic Friends: Rainbow Hands,$103
59fb487bbe77065f5800afc3,Azur Games,61add6712dfb3aea047d3d0d,Mafia Sniper iOS,$103
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,65e7342ec399f8d0cd00f42b,com.uGames.RubikOn_V2,$103
65e71ba517069f0011a36cfa,Rounds,679b8ec4b7c0c84dcaf1d04d,My Daily Planner,$103
65e71ba517069f0011a36cfa,Rounds,680e17016b08d751835dbb07,Live Navigation,$102
561e8d956b8d90f61a002a2f,BoomBit Games Ltd,669646b97c1a56171ceefc09,Downhill Race League,$102
5bec0018c9af0a7962a96f4a,Rollic Games,6006791f9b6db37ec2f26499,High Heels,$102
60abbe0138d6920017b43190,Newry Global Media sl,68061e6c3ba83ec4f1d8151b,GPS273-01 - Translate All Languages,$102
56d55c72562b9c353800000d,Voodoo,62bf0a0373e8429ca7098705,Paper.io 4 IOS,$102
56d55c72562b9c353800000d,Voodoo,611a82d9b194b8e88d36aa30,Destiny Run - IOS,$102
5fc671cbba624b0015a61bf1,Saygames LTD,60a53e4343edb5a59cd12249,Star Art: Drawing & Relaxing,$102
654d14d41c83f70011ca7700,Hypemasters,654d154bd1c31fd96c3401c1,World War Armies (iOS),$102
65e71ba517069f0011a36cfa,Rounds,67b444a12363a440422ff1d2,Voice Changer,$101
561e8d976b8d90f61a00402a,Gameloft - Master Account,58bdba4eb9c34dc253000064,Gangstar New Orleans: Online Open World Game,$101
561e8d936b8d90f61a001096,MyGames MENA FZ LLC,5c054145d7989c0019cb1e5e,HAWK Android,$101
59fb487bbe77065f5800afc3,Azur Games,6762a686cf78518838249452,Pocket Tale,$101
65e71ba517069f0011a36cfa,Rounds,67b7336cdef9e46cb8d32045,Digital Alarm Clock,$101
59fb487bbe77065f5800afc3,Azur Games,62fc9b6eea87022e73093c96,Spot the Hidden Differences,$101
6297c4bc012073001b3df035,Yandex Inc.,69047083b2b884a38fc2d0dd,seamobi-dev-gmail-com_com-db-speedVPN,$101
561e8d936b8d90f61a001096,MyGames MENA FZ LLC,69f875b88c67ff57b8fe6822,Hunting Rivals,$101
65e71ba517069f0011a36cfa,Rounds,69ce4f7a3b78c17b94b7e72c,Video Wallpaper,$101
604a7ccb4f898b00151e2797,FunCraft,66bdfd51b5852a686fdb64a5,Yatzy Poker,$101
561e8d936b8d90f61a000e7b,ZeptoLab,5b166e36fb0e6d3326d01e11,CTR EX iOS - Supersonic,$101
59e4bb543f0fa9a20900afa3,TabTale LTD,5fc8c00cdc972c7f8752040b,DIY Makeup iOS_CL,$100
65e71ba517069f0011a36cfa,Rounds,67b6e29a2363a440422ffc97,Battery Repair,$100
56d55c72562b9c353800000d,Voodoo,69f8bd958c67ff57b8fe6e62,Into the Hole,$100
5c05196699e4374b87bda3b9,Tripledot Studios,60a4e1ffcf4957c21093d8f2,Spider Solitaire,$100
65e71ba517069f0011a36cfa,Rounds,67b5d4077077517f21dc0377,Unseen,$100
6255696ee4b70c001810bb39,JRustonApps,62556f6ce08e45baa32c0867,My Earthquake Alerts,$100
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,69ca3ce5a1176c00b1abfb7a,video.downloader.allinone.fastdownloader.ridea,$100
59fb487bbe77065f5800afc3,Azur Games,662cc6917911ea06b391ed5c,Slime Castle,$100
5fc618102e8dd2001579b65d,App Central ltd,6731ccd1913e67d2955d27c0,Sleepy Race Launcher,$99
5e3692d21cd3cb0018dd4329,SuperSonic Studios,651ed2690e8e377c60311e7d,Weapon Survivor,$99
5cda78f561a35300113a86ab,Moonee,6159a296687aa2b9a0b1091f,Balls and Ropes,$99
65e71ba517069f0011a36cfa,Rounds,687e1c5c5283df928d631c40,Ludo Boss GP,$99
5c05196699e4374b87bda3b9,Tripledot Studios,696899a573c0a231fff7295c,Puzsolitaire,$99
65e71ba517069f0011a36cfa,Rounds,67b5ecf9cf89a5b27bdd9835,Always On Amoled,$99
5e3692d21cd3cb0018dd4329,SuperSonic Studios,66213b52f1e8e70a3dcae672,Pick Me Up Idle,$99
5fc671cbba624b0015a61bf1,Saygames LTD,5f3f92ad54bcd50001173b8d,Swing Loops,$99
6267e053f2d4b90018ad84e4,Burny Games,69849b61a890edd2b56e8a5a,JigLive: Jigsaw Video Puzzle,$99
5fc618102e8dd2001579b65d,App Central ltd,686a2e246982b2d340c7897e,Coins Blast Launcher,$99
561e8d936b8d90f61a000e7b,ZeptoLab,620a5cd8ea7f01f38e5cfa4b,Overcrowded: Tycoon,$99
617916e8f3ef190017a83854,Digitalchemy,63aac58a9a2415749062f293,Currency Converter Old,$98
65e71ba517069f0011a36cfa,Rounds,67bdc05b658cf18e67f43a02,Decibel Meter,$98
561e8d956b8d90f61a0030cf,Ketchapp,59ef3b6b5eea3ba93e002bac,2048 Bricks,$98
5cda78f561a35300113a86ab,Moonee,63749ffe996ba17fed3dc493,Find the Alien 2,$98
59e4bb543f0fa9a20900afa3,TabTale LTD,658d82d85118aef8c27616f2,My Dream Hospital Google_CL,$98
65e71ba517069f0011a36cfa,Rounds,679b75bb9fe5d49d4b56dcea,Cloud Gallery,$98
59fb487bbe77065f5800afc3,Azur Games,66f541c3fab6f3fe1da3197c,Backpack Brawl,$98
5fc671cbba624b0015a61bf1,Saygames LTD,5d52cf1bb6fce15878938d91,Hoop Stars Android,$98
56d55c72562b9c353800000d,Voodoo,64ad854ec17dc32ff0937387,Airborne Attack ANDROID,$98
604a7ccb4f898b00151e2797,FunCraft,69a1e6c63630b752386ba266,Shut The Box,$97
5dcf09394f6eed0018145e58,Unico Studio LLC,693876ba0695a651fce9bd04,Nut Sort 3D,$97
61e93624cf7a710017932586,"Appgeneration, Lda",6970eec5d4ba143db90610fb,Karta GPS,$97
5fb510aa8072bf0015d8d59d,Tap2Play LLC,665f2601546a6ecbfaa57425,FLC_Fly Challenge,$97
5fc671cbba624b0015a61bf1,Saygames LTD,5e8dffebd5456300012b6e58,Rage Road,$97
561e8d956b8d90f61a003219,"Appodeal, Inc.",5b864cc2c563052f81ef767a,com.didenko.and.partners.durak/123616,$97
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,687f30cb5283df928d632536,1529595468,$97
561e8d936b8d90f61a00059f,Wooga,5464b1ee75458afd19000058,Pearl's Peril (iPad),$97
6093fd75b33a50001533d418,Goodgame Studios,61c20370a413a3338f738ed9,BitLife PT,$97
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,6615452cc0c070078a977b3a,ru.subprogram.guitarsongs.vint,$97
56d55c72562b9c353800000d,Voodoo,603fc26e0a2d0cb4c1db86d7,Dice Push,$97
59fb487bbe77065f5800afc3,Azur Games,6932f6dd912d75bb96417c0c,Tap Arrows Gallery,$97
561e8d926b8d90f61a00013e,Miniclip SA,63fe1c0f9aef4a208ca093b5,Mini Tennis Android,$97
59e4bb543f0fa9a20900afa3,TabTale LTD,62c56f0bbacc373b0ecb9566,Makeup Kit - Eyeshadows Google_CL,$97
56cb43391ba696884900000a,Ilyon Dynamics,5a27a60afbe5ba351e005f1e,freedom.bubble_a_904,$97
561e8d956b8d90f61a003219,"Appodeal, Inc.",67fde6a5d6a5719f4ffe3482,com.weaseldev.spiritchatrealghostdetector/767306,$97
59fb487bbe77065f5800afc3,Azur Games,62fa09b1e63162f329a51375,Sketch Art,$96
65e71ba517069f0011a36cfa,Rounds,679a1234b7c0c84dcaf1cbdd,Sticker Maker,$96
5eb3c48aa80eba00159907c3,Matchingham Games Limited,60be63fb14c9dd0ca0a97ca4,Judgement Day - iOS,$96
5fb510aa8072bf0015d8d59d,Tap2Play LLC,699429fdf11e780d9a307fce,APC_ANDROID_Angry Plane Challenge,$96
65e71ba517069f0011a36cfa,Rounds,67a0ae0ef372f630d3b76864,Music Cutter,$96
65e71ba517069f0011a36cfa,Rounds,679c8d82f372f630d3b75eb5,Photo Collage Maker,$96
5a9d60d3b1c1666c2e0056ba,Homa Games,64357bba25f2233100c0a9e4,Hole and Fill,$96
5d074f140fbc770017190dd2,RUBY OYUN VE YAZ. DAN. SAN. TIC. A.Ş.,636bb088ca94d7c415e40a98,MyTidyLife_AND,$96
59fb487bbe77065f5800afc3,Azur Games,60f6d90d6981007478ff0297,Train Simulator 2D,$96
65e71ba517069f0011a36cfa,Rounds,67ab17f0ef13facef7af5311,Antivirus,$96
561e8d976b8d90f61a00402a,Gameloft - Master Account,58bdba780b8603136f0001b3,Gangstar New Orleans: Online Open World Game,$96
561e8d956b8d90f61a0030cf,Ketchapp,55a3e8c99a7820e13a00007d,ZigZag,$96
5b84c65ca73f7a027c553f4a,Rewards Game,69a99298644cb24efdfc823f,Cozy Yarn Puzzle,$96
5fc671cbba624b0015a61bf1,Saygames LTD,60a5314a4f7049e868f8d2de,Airport Life 3D,$96
561e8d946b8d90f61a001509,Outfit7,56d6aa831e6c66c525000008,Talking Tom Cat for iPad,$95
6297c4bc012073001b3df035,Yandex Inc.,665f3a571c5137fed0edd96a,kyllep_org-qtproject-hexsudoku,$95
6666afb99ec3300011cdf91d,Appvestor ApS,66e8319a548cf7c84914bb26,Neon Infotech - Reminders - com.reminders.tasks,$95
561e8d956b8d90f61a003219,"Appodeal, Inc.",5b30ab691a20b6653713dfbb,com.carlovers.ladadrift/129633,$95
56d55c72562b9c353800000d,Voodoo,68b743821d0a44ad520d1b99,Brick Fight,$95
60abbe0138d6920017b43190,Newry Global Media sl,63a57e759a2415749062eb72,GPS190-01 - Dig Out! Gold Digger Adventure,$95
65e71ba517069f0011a36cfa,Rounds,67b5ce712363a440422ff83d,Perfect Guitar Tuner,$95
561e8d956b8d90f61a003219,"Appodeal, Inc.",685ebae0bf5cd99081f9173f,infinite.app/769276,$95
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,694a8574dd28ef10e371de30,asmr.cleaning.laplace,$95
56d55c72562b9c353800000d,Voodoo,620e578f99aa8d445c462e52,Balls go High - Android ANDROID,$95
5c3c9ba19f3cbd45d7dae29c,TapNation,645d23f656e1e36cd3f2d21b,Doll Dress Up IOS,$95
5e3692d21cd3cb0018dd4329,SuperSonic Studios,6399b1b2030b7706cffa276d,plane evolution,$95
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,66cd7cf0201bcd66029bb541,com.docs.reader.pdf.viewer.app,$95
5a9d60d3b1c1666c2e0056ba,Homa Games,668d2d303a75e04ec6cf1f7b,Dice vs Monsters,$94
561e8d956b8d90f61a0030cf,Ketchapp,63bd41f9b21daad2aa84e963,Horse Life,$94
59fb487bbe77065f5800afc3,Azur Games,69d50c185c9606f21f6670e6,Zombie Warriors,$94
65e71ba517069f0011a36cfa,Rounds,6890b5f2b474a91081b25ea2,Amharic keyboardd,$94
561e8d956b8d90f61a003219,"Appodeal, Inc.",6850f57cd1432abf305248bb,ru.codeluck.tiktok.downloader/769220,$94
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,690dcc590929373b23452cc0,com.alp.hovercraft,$94
57ab0b38c6ebd5c83300007e,Good Job Games (Azur),5e8e3bc95504f30001216a49,Touchdown Glory,$94
5fc671cbba624b0015a61bf1,Saygames LTD,6305f381b23e0a1b9fc9a007,Flexy Ring,$94
62f2190969aa39001bb4b1fe,Take Top KZ,659548b5254e343a3e720ab3,Dog Simulator,$94
5e3692d21cd3cb0018dd4329,SuperSonic Studios,652e86fb9ffc51eee92bb6bd,Gun Build N Run,$94
6512d2afa685240011970ef7,Sophun Games Limited,67f5aa159c3da54da056a5d2,Holy Tiles,$93
5a9d60d3b1c1666c2e0056ba,Homa Games,62b1b848be5d95f4a642a572,Zombie Defense,$93
6297c4bc012073001b3df035,Yandex Inc.,69f856b23d225f31f458a6d1,gilbertkirlinfnct-gmail-com_com-sensnet-app,$93
561e8d936b8d90f61a0011da,Tactile Entertainment,622efebdd6705668154f2f10,Bee Brilliant [Google Play],$93
57d1b461ae2b57d903000027,Easybrain Ltd,69ca63b427ccf417bf78be69,Water Sort Zen GP,$93
6666afb99ec3300011cdf91d,Appvestor ApS,67f4d0af9d7c18be38356068,SMS Robot - XVoice Lite - recorderpro.voicememos.audio.lite,$93
5fc671cbba624b0015a61bf1,Saygames LTD,6a184c06e4af78f417c3b04c,Color Tower,$93
59fb487bbe77065f5800afc3,Azur Games,5ec6513d1f7800415c594e38,Slingshot Wreck GP,$93
5dcf09394f6eed0018145e58,Unico Studio LLC,6363ce17a568156e29cdb961,Blast Friends iOS,$93
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,674dc41f048d0bcf922081b8,com.SQUAD102.DriveWorld,$93
561e8d956b8d90f61a003219,"Appodeal, Inc.",607174c122f5fa16bb067325,com.kawaii.craft.world/704087,$93
5a9d60d3b1c1666c2e0056ba,Homa Games,642e91e4c0a5160cbbf82971,Wild West Cowboy,$93
5a9d60d3b1c1666c2e0056ba,Homa Games,608967efb30550ae7e957fad,Farm Land 3D,$93
561e8d936b8d90f61a001260,MAG Interactive,58c678fdb9fa8fc13d00051c,WordBrain 2,$93
61e93624cf7a710017932586,"Appgeneration, Lda",65d766289a4122e9e0de9a68,Radio VE,$92
5fc671cbba624b0015a61bf1,Saygames LTD,693ff35fa5e39c9bec660674,Right Position,$92
65e71ba517069f0011a36cfa,Rounds,67a3677b9fe5d49d4b56f389,Cleaner and VPN,$92
59e4bb543f0fa9a20900afa3,TabTale LTD,62863ff592170db2088714f0,Lunch Box Ready Google_CL,$92
561e8d956b8d90f61a003219,"Appodeal, Inc.",6392541cd3fc3b1be0244282,com.DagArtGames_Roc/722785,$92
561e8d956b8d90f61a003219,"Appodeal, Inc.",5cf6ebdcd05d325400141a60,com.lemonsquad.simulatorbs/157183,$92
65e71ba517069f0011a36cfa,Rounds,67b6e374cf89a5b27bdd9c40,Video Compressor,$92
5bec0018c9af0a7962a96f4a,Rollic Games,63243d29cc2b365239042716,Softris,$92
5bec0018c9af0a7962a96f4a,Rollic Games,64538fc785742373a3e129ec,TwistedTangle,$92
62f2190969aa39001bb4b1fe,Take Top KZ,68429925c37f0030bec9beb7,Crash X Android,$91
59fb487bbe77065f5800afc3,Azur Games,636b5a4c9ed9aabd8b7365dd,Dead Raid: zombie shooter game,$91
5cc173c6d788b30012b2ff51,Loop Games A.S.,65cf280d27332d35a876a1e3,Block Match,$91
65e71ba517069f0011a36cfa,Rounds,69ce2c7b715ad1f70d6b63bb,Delete apps,$91
5a9d60d3b1c1666c2e0056ba,Homa Games,642d2660e0a2a9dd43591a37,Wild West Cowboy,$91
561e8d956b8d90f61a003219,"Appodeal, Inc.",64be96bb87a62f8001c6beaa,com.origionalblackwallpaper/725082,$91
5b84c65ca73f7a027c553f4a,Rewards Game,67381cae1401a1565e1b1d96,Screw Rush 3D,$91
5a53889945eaab512501251e,AddApptr GmbH,69ba7025d1024b492e90dff6,HLTVorg_HLTV_Android,$91
627b73f7023d420018e2f038,Chardonnay Partners LLC,6925bbb93b47a3d1a14a3c48,Word Solitaire: Associations Android,$91
561e8d956b8d90f61a003219,"Appodeal, Inc.",59ec278b604da1913e001102,com.merigotech.fillwords/86216,$91
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,676d81ea0b2f71906881bb06,6738053663,$91
65e71ba517069f0011a36cfa,Rounds,698de18624c0803546b0da80,Cloud Backup,$91
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,65a79cdaa5c8c578aac42c04,com.task.calendar,$91
5e3692d21cd3cb0018dd4329,SuperSonic Studios,64ae873b38325e04da4dc09a,Click To Life,$91
619b548fc9c9c1001796f1f6,Gimica GmbH,69cbf3f9bd6ab797e4db3509,Match 3D,$91
5e3692d21cd3cb0018dd4329,SuperSonic Studios,64da1361d4592a1f1c8069eb,Grabber,$90
606b29ab14eb890015bd2f01,WeeWoo Mobile,69f06cba0215adba99079fc9,Bible - IOS303-01,$90
561e8d936b8d90f61a001168,IsCool Entertainment,530f4a11073a48ca6a000041,Wordox,$90
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,65647d3aabfc44749627d84c,com.eg.horrortale,$90
6297c4bc012073001b3df035,Yandex Inc.,6a26bfe71aa91a42d50e5940,284123883-qq-com_com-kdgames-brainrottriplematch,$90
59fb487bbe77065f5800afc3,Azur Games,612f618787bdda52f995cdde,Mow My Lawn,$90
61e93624cf7a710017932586,"Appgeneration, Lda",655b9bd041519bc754227d3d,Radio HON,$90
561e8d936b8d90f61a0011da,Tactile Entertainment,622b5bef91084a7a20a703b7,Lily's Garden [Kindle],$90
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,69d4fe6e9d2d32b0f056aad7,com.maxdigitart.obby.cart.ride.sandbox,$90
5fc671cbba624b0015a61bf1,Saygames LTD,5dc2a72bd117775a30258312,Cannon Shot,$90
5c05196699e4374b87bda3b9,Tripledot Studios,6017ddb5f738ff7525d71968,Woodoku Amazon,$89
604a7ccb4f898b00151e2797,FunCraft,69a1e7c13630b752386ba271,Dice Tac Toe,$89
65e71ba517069f0011a36cfa,Rounds,687f4fa55283df928d63283f,Perfect Compass GP,$89
5bb6123fa4ae3604537ad781,Fugo Games,696fc43773c0a231fff78b49,Word Mosaic Android,$89
57ab0b38c6ebd5c83300007e,Good Job Games (Azur),5c07dc47c226ad7c3bd9106b,Color Bump 3D,$89
56d55c72562b9c353800000d,Voodoo,66d1e332fab730d41d849797,Modern Tower Defence,$89
5bec0018c9af0a7962a96f4a,Rollic Games,69a01acb48b310bec64a84e0,BlastLoop,$89
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,6618fd40d4cf07f390cebcf2,com.uGames.DrawItEasy,$89
561e8d966b8d90f61a00392d,WISE WAVE CORPORATION LIMITED,61f462fc2b83f372af5a58ea,Durak Online,$89
65e71ba517069f0011a36cfa,Rounds,67b72636def9e46cb8d31ffc,Text On Photo,$89
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,69eb37f4613dc5a5cd76c26f,6747663188,$89
5a53889945eaab512501251e,AddApptr GmbH,69fc2f26637148d12c1d15b8,DeliciousGlobal_TextraSMS_Android,$89
561e8d956b8d90f61a003219,"Appodeal, Inc.",5af43eb20bf9c14aa04b8410,com.morozov.saver/73636,$89
561e8d936b8d90f61a0011da,Tactile Entertainment,622efcfc248ab04f1da0d7be,Bee Brilliant [App Store],$89
6297c4bc012073001b3df035,Yandex Inc.,690db7730929373b23452b1c,strider369-yandex-ru_com-holden-radio,$89
5c05196699e4374b87bda3b9,Tripledot Studios,62a6f7a88f2a7d9f8ec58727,Woodoku Samsung,$88
5c3c9ba19f3cbd45d7dae29c,TapNation,5f9c568579a4680aa357679d,CornHole League,$88
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,678524e20ed7c46339aa49d4,com.vibrator.massage,$88
561e8d936b8d90f61a00146c,TabTale Ltd.,5bc85e7589418b305edae3e9,Dance School Stories iOS_TT,$88
561e8d956b8d90f61a003219,"Appodeal, Inc.",5d7f1e2124d85c67080125dc,com.planckgames.arrowword/163607,$88
5fe2fafd6013fb0015208652,GamoVation,696a5f1d73c0a231fff745ef,Jigsaw Match,$88
5c05196699e4374b87bda3b9,Tripledot Studios,67fce5dd44c424e920c0f5d5,Marble Mash - Android,$88
561e8d956b8d90f61a002a2f,BoomBit Games Ltd,66068957d4cf07f390cea475,Offroad Runner,$88
56d55c72562b9c353800000d,Voodoo,62bf0a535c7d074a7c25f638,Paper.io 4 ANDROID,$88
65e71ba517069f0011a36cfa,Rounds,694bdbd0de78228fcc07954c,Cute Wallpapers,$88
59fb487bbe77065f5800afc3,Azur Games,6740905314a0e4daa676ac7e,Railroad Empire IOS,$88
59fb487bbe77065f5800afc3,Azur Games,682c877b6883128549d0fe45,Modern Strike Online ios,$87
59fb487bbe77065f5800afc3,Azur Games,61b8995e5a8ff1de0d00e446,Metal Suit：Superhero Simulator,$87
59fb487bbe77065f5800afc3,Azur Games,5ecd38ed4526a145bb505ed4,Tower Craft - Idle Block Build,$87
5e3692d21cd3cb0018dd4329,SuperSonic Studios,6625472df1e8e70a3dcae680,Rockets Stack,$87
61e93624cf7a710017932586,"Appgeneration, Lda",655ba0516d563178776cbf58,Radio JAM,$87
561e8d926b8d90f61a00013e,Miniclip SA,664f02cdd8ed690a5fd5dad6,com.miniclip.grau1,$87
5ec6f4dbdae5f50015c2980b,PCA Bear LLC,643fb83561f3a0f1b433b3d4,N.E.X.T.B.O.T.S.,$87
5fc671cbba624b0015a61bf1,Saygames LTD,69524b5add28ef10e3724492,Jigmerge Solitaire,$87
65e71ba517069f0011a36cfa,Rounds,67b31fdc614e4f5986be2134,My Color Note,$87
59e4bb543f0fa9a20900afa3,TabTale LTD,5c0e693e84dd2d2ba09e73ef,Light-It Up Google_CL,$87
5cc173c6d788b30012b2ff51,Loop Games A.S.,67e57805b3b1c9bae6d6fd8d,Wood Out Color Jam,$87
6297c4bc012073001b3df035,Yandex Inc.,6a1835261d0ed78b10c1ca3e,houstontrevergbtv-gmail-com_com-eabanto-rosasconfrasesparadedicar,$87
5c6a96f373ca3d6bbe3fff38,AppQuantum,6980cba8e6f73fe2b583c968,Animal Valley,$87
59fb487bbe77065f5800afc3,Azur Games,62c6a0132ac616d8cf8ab70f,Human Flip,$87
5a6f56062c250d182f0056f3,Kwalee Ltd,6250150e43c8e304e0fb46b7,Perfect Coffee And,$87
56d55c72562b9c353800000d,Voodoo,617659dfecd34177c7089215,Flag Painters ios,$86
63d229657d9fc60014b1afdf,Paxie Games,69b02c754f9ec504f3655e14,Tap to Turn,$86
59fb487bbe77065f5800afc3,Azur Games,5f87fb395532f140f4b4f4bd,Match Pairs 3D: Matching Game,$86
561e8d926b8d90f61a00013e,Miniclip SA,602e8577bae4ff8259c2c48d,Sniper Strike,$86
56d55c72562b9c353800000d,Voodoo,6092c53fd7589e11585ca17d,Dig it!,$86
59baf14999eaaa880a002c38,LOOP GAMES SAS,59baf41b740aae7b0a00339e,Solitaire Android,$86
5fc671cbba624b0015a61bf1,Saygames LTD,692978b0f3aa3facf9dec473,Right Position,$86
5bec0018c9af0a7962a96f4a,Rollic Games,60f8101e6981007478ff03af,Text or Die,$86
56d55c72562b9c353800000d,Voodoo,634e8db6a674b43f65dd05bb,Ball Up!,$86
5bec0018c9af0a7962a96f4a,Rollic Games,612e3d6b306a3eac53748a7f,Money Rush,$86
6297c4bc012073001b3df035,Yandex Inc.,69144f283811dec416c34a72,develop-fast_com-baliuapps-superapp,$85
561e8d936b8d90f61a001096,MyGames MENA FZ LLC,6196577f45528689508feeb6,Storyngton Hall,$85
5a9d60d3b1c1666c2e0056ba,Homa Games,64c77577beec0a16719b9520,Rescue Cop,$85
5bb6123fa4ae3604537ad781,Fugo Games,696fc4389557abdc3c8d48a3,Word Mosaic İOS,$85
5d074f140fbc770017190dd2,RUBY OYUN VE YAZ. DAN. SAN. TIC. A.Ş.,623c1122c6b32d09cb377003,TapOnTime_iOS,$85
62f2190969aa39001bb4b1fe,Take Top KZ,682c4ceb1cd2863ca808a057,Sand Miner: Idle Mining Game,$85
5c05196699e4374b87bda3b9,Tripledot Studios,60a4e1f1cf4957c21093d8ed,Spider Solitaire,$85
65e71ba517069f0011a36cfa,Rounds,6879781928d514326f543d79,HIIT & Tabata ioS,$85
617916e8f3ef190017a83854,Digitalchemy,64a82f72831ce850a7064818,Block Puzzle Android,$85
