market_id,am_user_region,is_managed
com.soundryt.music,EMEA,Yes
com.sp.rope.escape.master,APAC,Yes
com.sparklingsocietyworld.rollercoasterthemeparkbuildingtycoon,-,Yes
com.sparkreels.bitesizeddrama,APAC,Yes
com.sparktube,-,No
com.speaktranslate.tts.speechtotext.voicetyping.translator,EMEA,Yes
com.speed.moto.city.rush.jhua.game,APAC,Yes
com.speed.svpn,-,No
com.speedrush.racing,EMEA,Yes
com.spheresort.yhk,-,Yes
com.sport.cornhole,EMEA,Yes
com.sportbrain.jewelpuzzle,APAC,Yes
com.sports.live.football.tv,EMEA,Yes
com.sports.real.golf.rival.online,Americas,Yes
com.sprank.horror.beats.studio.battle,APAC,Yes
com.sprunki.craft.game,-,No
com.sprunki.mod.horror.incredibox.monster.beats.music.game,APAC,Yes
com.sprunki.run,APAC,Yes
com.square_enix.android_googleplay.mangaup_jp,-,No
com.ssfp.stickman.sword.fight,-,No
com.stac.kfu,-,Yes
com.standegg.mergecatcafe2,-,No
com.star.grams.prisep.wooden.game,-,No
com.stardust.tarotscope,EMEA,Yes
com.starmakingfun.colorblock,-,No
com.starmakingfun.holeall,-,No
com.starplay.spider.fighter.openworld,-,Yes
com.starplay.spider.fighter3d,-,Yes
com.starwaves.blockpuzzle,-,No
com.starx.network,EMEA,Yes
com.ste.android.schnopsnfree,-,No
com.steal.brainrotcraft,-,No
com.stealthgame.master,EMEA,Yes
com.stepwin.syhwalk,-,Yes
com.stickermobi.avatarmaker,APAC,Yes
com.stickerstudio.text,APAC,Yes
com.stickman.heroes.battle.of.warriors.stickmanwarriors,APAC,Yes
com.stickman.killer.backflip,APAC,Yes
com.stickman.supreme.clash.fight.game,APAC,Yes
com.stickmanwarriors.stickmandragon.stickfighter,APAC,Yes
com.stolitomson,EMEA,Yes
com.stormborn.toy.block,APAC,Yes
com.story.blast.video.play,APAC,Yes
com.story.drama.berries,APAC,Yes
com.storyapp.novelltale,-,No
com.storymatrix.drama,APAC,Yes
com.stratospheregames.miniciv,EMEA,Yes
com.studio27.MelonPlayground,EMEA,Yes
com.style.sticker,APAC,Yes
com.sudoku.puzzles.master,APAC,Yes
com.sufiyandroid.quiz,-,No
com.sukhavati.gotoplaying.bubble.BubbleShooter.mint.aha,-,No
com.sunsetgames.bordersecurity,EMEA,Yes
com.superbinogo.jungleboyadventure,APAC,Yes
com.superbox.aos.blockpark,APAC,Yes
com.superbox.aos.jewelstown,APAC,Yes
com.supercrypto.cryptocyrrency,EMEA,Yes
com.supergame.cake.sort.master.color.puzzle,APAC,Yes
com.superking.ludo.star,Americas,Yes
com.superking.parchisi.star,Americas,Yes
com.superplusgames.hosandroid,-,No
com.supersecurevpn,-,No
com.supertws.dubokutv,-,No
com.supervpn.vpn.free.proxy,EMEA,Yes
com.supreme.phone.cleaner,-,No
com.surprise.toy.d3,EMEA,Yes
com.survive.silentcastle,-,No
com.sweatwallet,-,No
com.sweet.candy.journey.match.puzzle.gp,APAC,Yes
com.sweet.coloring.book.paint.by.number.puzzle.game,-,No
com.sweetgames.screwpin.an,APAC,Yes
com.swell.melon.craft,EMEA,Yes
com.swiftgames.survival,-,No
com.swordjelly.ninja,EMEA,Yes
com.sybogames.subway.surfers.game,EMEA,Yes
com.syco.phone.contacts,APAC,Yes
com.syncme.syncmeapp,EMEA,Yes
com.syubestgames.teachersimulator,EMEA,Yes
com.taggedapp,Americas,Yes
com.takeoffbolts.screw.puzzle,APAC,Yes
com.taldev.reelrush,-,Yes
com.talkingcat.catsimulator.banana,APAC,Yes
com.talkingjuan.trollcat.happyjuan,APAC,Yes
com.tangled.rope,APAC,Yes
com.tankcraft_tank_battle.game,EMEA,Yes
com.tap.gallery,EMEA,Yes
com.tapclap.merge.mansiontale,EMEA,Yes
com.tapcolor.color.coloring.number.paint.free,APAC,Yes
com.tapcolor.puzzle.sort.goods.match.triple,APAC,Yes
com.tapread.reader,-,No
com.tarparos.phigaea,APAC,Yes
com.task.calendar,EMEA,Yes
com.tatem.ball.sort.puzzle,-,No
com.tatemgames.watersort,-,No
com.tchinnova.editpdfly,EMEA,Yes
com.tchinnova.elementalduel,EMEA,Yes
com.tchinnova.multigerador,EMEA,Yes
com.tearfulmerge.google,APAC,Yes
com.tebpi.barxzil,APAC,Yes
com.techpro.livevideo.wallpaper,-,Yes
com.tera.provid.iplayer,APAC,Yes
com.teslacoilsw.launcher,EMEA,Yes
com.text.art.addtext.textonphoto,EMEA,Yes
com.textmeinc.textme,Americas,Yes
com.textures.shaders.addons.modsformcpe,EMEA,Yes
com.tfgco.apps.coloring.free.color.by.number,Americas,Yes
com.tfgco.games.sports.free.tennis.clash,Americas,Yes
com.tfv.draw.one.missing.partdop.puzzle.games,Americas,Yes
com.tgs.bridal.wedding.dressup.makeovergame.fashionshow,-,No
com.thechive,-,No
com.thegosa.miuithemes,EMEA,Yes
com.themark.apps.salarysheet,EMEA,Yes
com.themasterapps.happybirthdaywishesimages,-,No
com.themasterapps.mensajesbonitosconimagenes,-,No
com.themekit.lite.widgets.themes,APAC,Yes
com.themekit.widgets.themes,APAC,Yes
com.think.find.hsuah.game,APAC,Yes
com.thinkyeah.galleryvault,APAC,Yes
com.thp020.stickman.casual.war.game,-,No
com.three.prison.challenge.escape,APAC,Yes
com.thrill.jigsaw.and,-,No
com.tile.home.match.puzzle.game,APAC,Yes
com.tile.match.blockpuzzle,EMEA,Yes
com.tile.onet.match.connect.puzzle.gp,APAC,Yes
com.tilegames.mahjongtrip,-,No
com.timehop,Americas,Yes
com.timespread.Timetable2,-,No
com.timetomove.skysniper,EMEA,Yes
com.timewarp.scan.bluelinefiltertiktok.free,-,Yes
com.tiny.tinyfun,APAC,Yes
com.tinyco.familyguy,Americas,Yes
com.tionnet.android.baseball,APAC,Yes
com.titan.ball.sort.woody.puzzle,APAC,Yes
com.tivola.ShowJumping,APAC,Yes
com.tlsvpn.tlstunnel,EMEA,Yes
com.tmobile.m1,EMEA,Yes
com.tmtmapp.readkr,-,No
com.tnk.fgt,APAC,Yes
com.tnk.games.sgt,APAC,Yes
com.tnk.muniverse,APAC,Yes
com.toilet.multiverse.skibaddon.mcpemods,EMEA,Yes
com.toilet.skibidi.hide.seek.find.daddy.baby.hunt,-,No
com.tomatos.clientapp,EMEA,Yes
com.tool.weather.view.weatherhome,-,Yes
com.tortuga.horror,EMEA,Yes
com.total.music.and,APAC,Yes
com.toto.jcyj.mvmix,APAC,Yes
com.touch2goal.soccer,-,No
com.tracerofficial,APAC,Yes
com.traditionalunlimited.zapex,APAC,Yes
com.traductorweb,-,No
com.traffic.motorcycle.rider.driving.racing.open.sandbox.world,APAC,Yes
com.translate.talkingtranslator,-,No
com.transsion.XOSLauncher,APAC,Yes
com.transsion.XOSLauncher.split,APAC,Yes
com.transsion.hilauncher,APAC,Yes
com.transsion.hilauncher.split,APAC,Yes
com.transsion.phonemaster,APAC,Yes
com.transsnet.store,APAC,Yes
com.tranzmate,EMEA,Yes
com.traveler.journey,APAC,Yes
com.traverse.zhfx.en.gp,APAC,Yes
com.tree.idle.cat.academy,APAC,Yes
com.tree.idle.cat.office,APAC,Yes
com.tree.idle.catsnackbar,APAC,Yes
com.tree.life.adventure.huabd.game,APAC,Yes
com.triangular.bootyslam,EMEA,Yes
com.tricky.lines,EMEA,Yes
com.trickytreat.ballbash.jackolantern.halloween,APAC,Yes
com.trip.littleengine.worden,APAC,Yes
com.triple.match.fish.sort.puzzle.game,APAC,Yes
com.triple.match.goods.sort.puzzle.game,APAC,Yes
com.triple.match.puzzle.find.game,APAC,Yes
com.triple.match3d.family,APAC,Yes
com.tripledot.blockbash,EMEA,Yes
com.tripledot.solitaire,EMEA,Yes
com.tripledot.tile.dynasty,EMEA,Yes
com.tripledot.tiles.mosaic,EMEA,Yes
com.tripledot.triple.tile.match.pair.game.three.master.object,EMEA,Yes
com.tripledot.woodoku,EMEA,Yes
com.trivia.star.android,Americas,Yes
com.trophygames.energymanager,APAC,Yes
com.trpz.travel,Americas,Yes
com.truetarot.horo13,EMEA,Yes
com.tsyatsya.mechangelion,EMEA,Yes
com.tt.bakery.mart,Americas,Yes
com.tt.color.draw.asmr.book,Americas,Yes
com.tt.my.pets.cat.simulator.catsim.kitties.wildcraft.life.escape,EMEA,Yes
com.tt.ojiatsume,APAC,Yes
com.tube.mp3.music.downloader.video.free.yplayer,APAC,Yes
com.tube.play.music.downloader.mp3.musica.sound.descargar.freeapp,APAC,Yes
com.tubeDownloader.video.dfdoo,APAC,Yes
com.tumblr,Americas,Yes
com.turbo.turtle.match.shay.game,APAC,Yes
com.turbolabz.instantchess.android.googleplay,APAC,Yes
com.turborilla.bmx2,APAC,Yes
com.tutotoons.app.dopplesworld,-,No
com.tvbm.blast,APAC,Yes
com.tvbm.bloommatch,APAC,Yes
com.tvf.anti.stress.relaxing.mini.games,Americas,Yes
com.tvgsoft.gba.emulator,-,No
com.twinklegames.rescuestory,-,No
com.two.two.four.eight.match.numbers.games,-,No
com.u4.knit.color,APAC,Yes
com.uGames.DrawItEasy,EMEA,Yes
com.uGames.Numbers,EMEA,Yes
com.uGames.RubikOn_V2,EMEA,Yes
com.uband.mp3.and,APAC,Yes
com.ubisoft.accovenant,EMEA,Yes
com.ubisoft.hungrydragon,EMEA,Yes
com.ubisoft.hungrysharkworld,EMEA,Yes
com.uc.animal.hide.seek,APAC,Yes
com.uc.gym.clicker,APAC,Yes
com.uc.minigame.relax,APAC,Yes
com.uc.spranki.music.box,APAC,Yes
com.uc.sprunki.transform,APAC,Yes
com.ufovpn.connect.velnet,EMEA,Yes
com.ulab.treasurehunter,EMEA,Yes
com.ultimatelavashgames.rollthehole,EMEA,Yes
com.umuro.ertugrulgazi,EMEA,Yes
com.unicostudio.balltubes,EMEA,Yes
com.unicostudio.blastfriends,EMEA,Yes
com.unicostudio.braintestlegacy,EMEA,Yes
com.unicostudio.fakeisland,EMEA,Yes
com.unicostudio.popularwords,EMEA,Yes
com.univer.catchit,APAC,Yes
com.unrealgames.RacinginCar2020,EMEA,Yes
com.unu.friends.card.games,-,No
com.up.sortapp,EMEA,Yes
com.up.up.study.copper,APAC,Yes
com.update.apps.software.update,EMEA,Yes
com.uspex.hts,-,No
com.utils.antivirustoolkit,-,No
com.utorrent.client,-,Yes
com.v1.hdcamera.zoomcamera.procam,-,No
com.v4andro.videocall.videochat.livevideocall,EMEA,Yes
com.valeryinc.WishImpact,EMEA,Yes
com.valuesccg.uvoice,-,No
com.vblast.flipaclip,-,No
com.vdimensionltd.animalrevoltbattlesimulator,EMEA,Yes
com.vectorlabzlimited.nut.sort.color.match3d,EMEA,Yes
com.vegas.casino.free.lucky.bonus.jackpot.dragon.slots,APAC,Yes
com.vegas.casino.slotmachines,APAC,Yes
com.ventogames.findthecat,EMEA,Yes
com.veraxen.colorbynumber.oilpainting,EMEA,Yes
com.vesna.cards.durak,EMEA,Yes
com.vgames.wordsolitaire,EMEA,Yes
com.vgf.screw.jam,EMEA,Yes
com.vgla.goods.match.ddd,-,No
com.vialsoft.radarbot_free,EMEA,Yes
com.viber.voip,EMEA,Yes
com.victorsharov.mywaterapp,EMEA,Yes
com.video.downloader.eopiu,APAC,Yes
com.video.downloader.ttypldre,APAC,Yes
com.video.dwonload.play.banana,-,No
com.video.edit.lyrically.videostatusmaker,-,No
com.video.player.easy.downloader,-,Yes
com.videocash.beta,APAC,Yes
com.videodownloader.mks,-,No
com.videoeditorpro.android,APAC,Yes
com.videoplayer.xplayer.easy,-,No
com.videouslite.vidplayer,APAC,Yes
com.vimo.editfilm.play,APAC,Yes
com.vincentb.MobControl,EMEA,Yes
com.vipcsea.nanodrama,-,No
com.vira.sim.game,EMEA,Yes
com.visionstudio.tilevacation,-,No
com.vitastudio.block,APAC,Yes
com.vitastudio.mahjong,APAC,Yes
com.vitastudio.solitaire,APAC,Yes
com.vivo.appstore,APAC,Yes
com.vivo.browser,APAC,Yes
com.vivo.magazine,APAC,Yes
com.vkontakte.android,EMEA,Yes
com.vng.FlyingRobotGame.CrimeCityBattle.SuperheroIronRobot,-,No
com.vpn.free.hotspot.secure.vpnify,EMEA,Yes
com.vpn.onesvpn,-,Yes
com.vpn.proxy.unblock.privatevpn.fastvpn.securevpn,Americas,Yes
com.vpn.secure.proxy.guard,EMEA,Yes
com.vpn.securevpnpro,EMEA,Yes
com.vpn_tube.vpntube,EMEA,Yes
com.vpnhouse,EMEA,Yes
com.vpnsuper.free.vpn.hotspot.proxy,-,No
com.wa.cult.empire.tycoon.idle.game,Americas,Yes
com.wagao.magic.princess.merge.homeland.puzzle,-,No
com.walk.bucks,-,No
com.wallpaper3d.parallax4k.live4d,-,Yes
com.wallpapers.uhd.live.themes.widgets,APAC,Yes
com.wallpaperscraft.wallpaper,-,No
com.wannabeclassicpro.bingoelites,APAC,Yes
com.wasteland.heart,EMEA,Yes
com.water.out.puzzle,-,No
com.water.sort.ball.game.puzzle2048.dop.free.huawei,-,No
com.waterfallbbq.factorystack.flamechute,APAC,Yes
com.watermelon.club,EMEA,Yes
com.watersort.qtgpz084.gp,-,No
com.waveline.nabd,EMEA,Yes
com.weaseldev.ghostcontact,EMEA,Yes
com.weather.Weather,Americas,Yes
com.weather.free.forecast.dailyweather,-,Yes
com.weaver.app.prod,APAC,Yes
com.weegoon.thiefpuzzle,EMEA,Yes
com.weezer.newplayer.song,APAC,Yes
com.weezerlite.and,APAC,Yes
com.weup.alien.monster.life.challenge.chapter7,APAC,Yes
com.weup.tricky.minds.brainy.puzzle,APAC,Yes
com.weward,EMEA,Yes
com.wheel.legend.speed.car,-,No
com.whoyaho.tanghulu,APAC,Yes
com.widgetable.theme.android,APAC,Yes
com.widgetkit.widget.theme.wallpaper.icon.sceen.scape,APAC,Yes
com.wildec.dating.meet4u,EMEA,Yes
com.wildlifestudios.merge.animal.sanctuary,Americas,Yes
com.wildspike.wormszone,EMEA,Yes
com.windapidx.lovtohavdis,-,No
com.winter.breaker,EMEA,Yes
com.winwalk.android,-,No
com.wireless.defenseland,EMEA,Yes
com.withprize.jigsaw,-,No
com.withprize.logic,-,No
com.wochi.android.rdll,APAC,Yes
com.wogic2cozer.pusher.magic,-,Yes
com.wonder,-,No
com.wood.block.sudoku.puzzle.bm,APAC,Yes
com.wood.bolt.wordle.screw.nuts.puzzle,APAC,Yes
com.wood.craft.idle.master,Americas,Yes
com.wood.nut.and.bolts.puzzle,APAC,Yes
com.wool.puzzle.game3d,APAC,Yes
com.wool.rescue.my.cat.an,APAC,Yes
com.word.madness,-,No
com.word.puzzle.game.crossword,EMEA,Yes
com.wordgame.wordcross.puzzle,-,No
com.wordgame.words.connect,Americas,Yes
com.wordgames.wordconnect.de,Americas,Yes
com.wordpz.word.blocken,APAC,Yes
com.wordsearch.wordpuzzle.free,EMEA,Yes
com.wordwanderer.cashgame,APAC,Yes
com.worldance.drama,APAC,Yes
com.wstsp1stygf.poldw.spom,-,No
com.wtv.winkitv,-,No
com.xd.hide.and.seek,APAC,Yes
com.xd.rainbow.find.daddy,APAC,Yes
com.xgame.DrawLineChallenge,APAC,Yes
com.xia.familylife,EMEA,Yes
com.xiaomi.glgm,APAC,Yes
com.xiaomi.mipicks,APAC,Yes
com.xiaoruo.craftmods,-,No
com.xilli.collagemaker.photoeffects.photoeditor,-,No
com.xm.csee,APAC,Yes
com.xmonetize.quizzland,EMEA,Yes
com.xphygame.birdshuffle,APAC,Yes
com.xphygame.gellerylike,APAC,Yes
com.xplay.pop_antistress_simulator,APAC,Yes
com.xsafe.browser,-,No
com.xten.starfall,EMEA,Yes
com.xuexue.tangtang.tracker,-,No
com.xvideostudio.videodownload,-,No
com.yallagroup.yallashoot,-,No
com.yarn.dream.room,APAC,Yes
com.yg.ball.challenge,APAC,Yes
com.yg.balls.parkour,APAC,Yes
com.yg.battlesquad,APAC,Yes
com.yg.bike.racinggame,APAC,Yes
com.yg.boxing.annoying,APAC,Yes
com.yg.designphone.case,APAC,Yes
com.yg.dinosaur.lsland,APAC,Yes
com.yg.extreme.moto,APAC,Yes
com.yg.fashionqueen,APAC,Yes
com.yg.gluttonysnake,APAC,Yes
com.yg.mini.games,APAC,Yes
com.yg.obbyparkour,APAC,Yes
com.yg.realmotocross,APAC,Yes
com.yg.realxtremecar,APAC,Yes
com.yg.sf.minigames,APAC,Yes
com.yg.snipermaster,APAC,Yes
com.yg.stunt.motorcycle,APAC,Yes
com.yg.templeballs,APAC,Yes
com.yg.ticfungames,APAC,Yes
com.yg.toys.games,APAC,Yes
com.yg.two.player.battle,APAC,Yes
com.yilap.brawlstarsopenchestyilapsecond,EMEA,Yes
com.yobzh.tarot,EMEA,Yes
com.yolo.hiddenobjects,EMEA,Yes
com.youmusic.magictiles,APAC,Yes
com.youthfulxyz.nintonintyhd,-,No
com.yoyogames.anime.star.princess.doll.dressupgames,APAC,Yes
com.yunyi.smartcamera,APAC,Yes
com.yy.hiyo,-,Yes
com.zapak.worldcup.t20.cricket,-,Yes
com.zapmap.zapmap,-,Yes
com.zareklamy,-,No
com.zd.c08.traffic.bike.simulator,APAC,Yes
com.zebrack,-,No
com.zelemine.anime.mods,EMEA,Yes
com.zelemine.horror.mods,EMEA,Yes
com.zelenapp.horrmod,EMEA,Yes
com.zelenapp.oneblock,EMEA,Yes
com.zengardenapps.yatzy,-,No
com.zi.zivpn,-,No
com.zm.balls,EMEA,Yes
com.zm.blockaway,EMEA,Yes
com.zm.crossmath,EMEA,Yes
com.zm.nuts,EMEA,Yes
com.zm.tileaway,EMEA,Yes
com.zm.watersort,EMEA,Yes
com.zodrewards.reward,-,No
com.zoogvpn.android,EMEA,Yes
com.zplayworld.popstar,APAC,Yes
com.zsskxsw.android.zclientapp,EMEA,Yes
com.ztnstudio.notepad,EMEA,Yes
com.zum.android.search,-,Yes
com.zuuks.truck.simulator.ultimate,EMEA,Yes
com.zymobile.dream.houseboat,-,No
com.zynga.words3,Americas,Yes
com.zytoona.wordscrush,-,No
com.zzuf.fuzz,APAC,Yes
company.reelrush.and,-,No
con.hotspot.vpn.free.master,EMEA,Yes
concordancia.biblica.espanol.biblia.reina.valera,EMEA,Yes
crazyeights.maumau.crazy8.free.online.offline.classic.card.game,APAC,Yes
crosshair.customaiming.customscope,EMEA,Yes
crypto.cosmic.simulator.app,-,No
cube.games.drop.block.allinone,-,No
daily.bible.for.woman,EMEA,Yes
daily.number.match.free.puzzle,APAC,Yes
dark.fantasy.game,EMEA,Yes
de.flame.dartcounter,-,No
de.mobilesoftwareag.clevertanken,EMEA,Yes
de.motain.iliga,EMEA,Yes
de.mwwebwork.benzinpreisblitz,-,No
de.nullzwoapps.app.dynamo,-,No
de.swejuppotto.timewarpscan,EMEA,Yes
de.tvsmiles.app,-,No
de.whow.jackpot,-,No
dead.rails,EMEA,Yes
dev.niamor.bboxremote,-,No
developers.nicotom.nt25,EMEA,Yes
diamond.cash.slots.casino,-,No
diy.asmr.simulator.paper.doll.games.makeover.maker,APAC,Yes
diy.makeup.artist.jogo.maquiagem.maquillaje.makyaj.oyunu,APAC,Yes
document.viewer.odt.reader.openoffice,-,No
dop.draw.one.part.puzzle.story,APAC,Yes
doubleagames.sproonky.bodycolorswap,EMEA,Yes
downloader.video.download.free,APAC,Yes
dreamtile.triple.match.game,APAC,Yes
droom.sleepIfUCan,APAC,Yes
drug.vokrug,EMEA,Yes
e.books.reading.apps,APAC,Yes
easy.bible.read.understand.simple,EMEA,Yes
easy.launcher,-,Yes
easy.sudoku.puzzle.solver.free,APAC,Yes
editingapp.pictureeditor.photoeditor,APAC,Yes
eightball.pool.live.eightballpool.billiards,-,No
endless.nightmare.shrine.horror.scary.free.android,-,No
endless.nightmare.weird.hospital.horror.scary.free.android,-,No
english.tagalog.bible,EMEA,Yes
enjoy.jigsaw.puzzles.game,APAC,Yes
er.notepad.notes.notebook.checklist.calendar,EMEA,Yes
es.socialpoint.DragonCity,EMEA,Yes
es.socialpoint.MonsterLegends,EMEA,Yes
eu.livesport.FlashScore_com,EMEA,Yes
eu.nordeus.topeleven.android,EMEA,Yes
fake.gps.location.emulator,-,No
fall.stars.race,EMEA,Yes
fast.free.vpn.proxy,EMEA,Yes
fbmapp.sports.livefootballtv.hdstreaming.score,EMEA,Yes
feniksenia.app.speakerlouder90,-,No
ffdiamond.winner.gaurika,-,No
fi.bongames.transitking,APAC,Yes
fi.twomenandadog.zombiecatchers,-,Yes
fill.restock.closet.organization.games,APAC,Yes
find.difference.spot.differences.hidden.puzzle.games.free,APAC,Yes
find.my.device,EMEA,Yes
find.spot.fun.relax.difference,APAC,Yes
flashalert.flashlight.flashalertapp.flashlightapp,-,No
flashalerts.flashlight.calls.messages,EMEA,Yes
flexus.dye.hard,EMEA,Yes
fr.geev.application,-,No
fr.two4tea.percent,APAC,Yes
fr.two4tea.zip,APAC,Yes
fr.vinted,EMEA,Yes
free.fast.safe.unlimit.vpn,APAC,Yes
free.files.downloader.save.video.manager,APAC,Yes
free.fun.card.game.solitaire.klondike.freecell.uno,APAC,Yes
free.os.jump.superbros.adventure.world,APAC,Yes
free.tube.premium.advanced.tuber,APAC,Yes
free.video.downloader.converter.music,EMEA,Yes
free.video.downloader.freevideodownloader2021.video.saver.videosaverlite,Americas,Yes
free.vpn.proxy.secure,EMEA,Yes
free.vpn.proxy.vpnly,EMEA,Yes
free.vpn.unblock.proxy.turbovpn,APAC,Yes
free.vpn.unblock.proxy.turbovpn.lite,APAC,Yes
free.vpn.unblock.proxy.vpn.master.pro,APAC,Yes
free.vpn.unblock.proxy.vpnmaster,APAC,Yes
free.zaycev.net,EMEA,Yes
freeplay.crowdrun.com,EMEA,Yes
funcore.bricker.construction_set.puzzle,EMEA,Yes
funvent.tilepark,Americas,Yes
gallery.hdgallery.lockgallery.photovideovault,-,No
gallery.photomanager.picturegalleryapp.imagegallery,APAC,Yes
galleryapp.picturelock.gallerylock.albums,EMEA,Yes
game.joyit.welfare,APAC,Yes
game.water.sort.puzzle.android,APAC,Yes
games.burny.associations.word.puzzle,EMEA,Yes
games.flexus.trainminer,EMEA,Yes
games.joker.chicken.go,-,No
games.joker.crash.plane,-,No
games.my.sniper.wild.hunting,EMEA,Yes
games.onari.brilliant_cigarette,APAC,Yes
games.resourcer.hex,EMEA,Yes
games.rivvy.monstersurvivors,EMEA,Yes
games.screw.world,EMEA,Yes
games.spearmint.triplecrush,Americas,Yes
games.taplab.thejourney,EMEA,Yes
games.taplab.vertex,EMEA,Yes
games.vaveda.militaryoverturn,EMEA,Yes
gas.station.idle,EMEA,Yes
gg.sunday.catescape,-,Yes
gg.sunday.dog.escape.puzzle,-,Yes
ghost.shooting.sniper.real3d.action.free.android,-,No
gogolook.callgogolook2,APAC,Yes
going.jump.sky.parkour.rooftop,-,No
granddream.puzzlegame.jewelblast,-,No
gridplus.ball.sort.colorpuz,APAC,Yes
gridplus.nut.sort.puz3d,APAC,Yes
grill.sort.food.games.match.puzzle,APAC,Yes
guru.sudoku.offline.free.puzzle.games,EMEA,Yes
hang.man.word.guessing.games,APAC,Yes
happy.color.number.zen.coloring.paint.art,-,No
happy.paint.coloring.color.number,APAC,Yes
happy.pixel.coloring.art.color.games,APAC,Yes
heartratemonitor.heartrate.pulse.pulseapp,APAC,Yes
hexa.away.game.tap.block.off.color.puzzle.free,APAC,Yes
hexa.sort.merge.stack.puzzle,APAC,Yes
hidden.object.find.seek.search.mystery.puzzle.games.free,APAC,Yes
hidden.objects.island.game,EMEA,Yes
hide.seek.room,EMEA,Yes
highway.traffic.rush.city.offline.racer.car.racinggames,-,No
holy.bible.biblegame.bibleverse.color.by.number.colorbynumber.paint.pixel.art,APAC,Yes
holy.bible.kjv.kingjamesbible.verse.biblia,APAC,Yes
holyscapes.bible.words.scapes.puzzle.free,APAC,Yes
hotspotshield.android.vpn,-,No
house.of.fortune.slots.casino.free.games,-,No
in.cricketexchange.app.cricketexchange,EMEA,Yes
in.crossy.daily_crossword,Americas,Yes
in.daily_puzzle.crossword,Americas,Yes
in.ludo.supremegold,Americas,Yes
in.mohalla.sharechat,Americas,Yes
in.mohalla.video,Americas,Yes
in.playsimple.crossword.go,Americas,Yes
in.playsimple.jigsaw_puzzle,Americas,Yes
in.playsimple.newwordsearch,Americas,Yes
in.playsimple.tripcross,Americas,Yes
in.playsimple.triple.tile.matchgame.pair.three.puzzle.object.royale,Americas,Yes
in.playsimple.wordbingo,Americas,Yes
in.playsimple.wordsearch,Americas,Yes
in.playsimple.wordtrip,Americas,Yes
in.sweatco.app,EMEA,Yes
info.flowersoft.theotown.theotown,-,No
info.secondreality.fishingBaron,EMEA,Yes
info.wizzapp,EMEA,Yes
instagram.video.downloader.story.saver.ig,APAC,Yes
intechsolutions.photoenhancer,-,No
io.blackcandy.parkemall3d,-,No
io.cardgames.app,-,No
io.cpen.mobile,-,No
io.deveem.byemydpi2,-,No
io.deveem.vpn,EMEA,Yes
io.deveem.vpn.global,EMEA,Yes
io.gartic.Gartic,-,No
io.gpscameramap.photostamp.locationtracker,-,No
io.hexman.xiconchanger,-,No
io.jagat.lite,APAC,Yes
io.mobitech.newsme.dt,-,No
io.moinmoin,-,No
io.randomco.travel,EMEA,Yes
io.shenron.jel,-,No
io.supercent.janeasmr,APAC,Yes
io.supercent.linkedcubic,APAC,Yes
io.supercent.pizzaidle,APAC,Yes
io.supercent.weaponrpg,APAC,Yes
io.voodoo.holeio,EMEA,Yes
io.voodoo.paper2,EMEA,Yes
io.vungkk.pelistream,-,No
io.walletpasses.android,EMEA,Yes
iplayer.and.new.com,APAC,Yes
it.ideasolutions.amerigo,EMEA,Yes
it.spaghettiinteractive.burracopiu,EMEA,Yes
it.spaghettiinteractive.scopapiu,EMEA,Yes
it.spaghettiinteractive.tressettepiu,EMEA,Yes
italian.scopa.card.game.gioco.carte.offline.multiplayer.online.poker,APAC,Yes
jackpotboom.slots.casino.vegas.free.android,-,No
jigsaw.picture.puzzles.games.free,APAC,Yes
jigsaw.puzzle.free.games,APAC,Yes
jigsaw.puzzle.game.banana,APAC,Yes
jp.co.Maimo,APAC,Yes
jp.co.goodroid.hyper.hexaaway,APAC,Yes
jp.co.goodroid.hyper.puzzle.colorblockbuilder,APAC,Yes
jp.co.meetscom.koetomo,-,No
jp.co.pocke.android.zutsu,APAC,Yes
jp.co.sakabou.piyolog,-,No
jp.garud.ssimulator,APAC,Yes
jp.garud.ssimulator.vivo,-,No
jp.gmom.pointtown,-,No
jp.jig.product.whowatch.viewer,-,No
jp.leafnet.android.stampdeco,-,No
jp.naver.linecamera.android,APAC,Yes
jp.naver.linemanga.android,APAC,Yes
jp.usaya.nigeneko,-,No
kallossoft.blurface,EMEA,Yes
kallossoft.videostabilizer,EMEA,Yes
kg.nooken.vpn.dev,-,No
kg.vostok.vpn,-,No
kidultlovin.word.zen,APAC,Yes
kik.android,Americas,Yes
killer.sudoku.free.brain.puzzle,APAC,Yes
king.james.bible.study,EMEA,Yes
kitchen.digital.weight.scales.helper.recipebook,EMEA,Yes
kjv.bible.kingjamesbible,APAC,Yes
kjvbible.verse.daily.bible.prayer,APAC,Yes
knit.thread.jam.color.sort.out.wool.screw.logic.puzzle.game,APAC,Yes
kr.co.smartstudy.kidspuzzlefun_android_googlemarket,-,No
kz.codev.wowua,EMEA,Yes
line.color.adventure,EMEA,Yes
linkdesks.block.puzzle.classic.puzzlegames,APAC,Yes
linkdesks.oceanblast.fish.pop,APAC,Yes
live.shorttv.apps,APAC,Yes
live.shorttv.dramarush.android,APAC,Yes
loppipoppi.dominoes,EMEA,Yes
loppipoppi.ginrummy,EMEA,Yes
loppipoppi.numbermatch,EMEA,Yes
machinist.enigma.match3free.android,-,No
mahjongsolitaire.mahjong.solitaire.tile.pair.match,APAC,Yes
married.prediction.filter.minigame,APAC,Yes
