campaign_id,dest_app_id,dest_app_name,customer_id,customer_name,campaign_group_id,campaign_group_name,campaign_name,revenue_30d,daily_revenue
76543,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,ba7835d8-a653-4fe5-9bdc-d425faa09a38,868.509071,9.6501
75277,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,a0fb834f-e737-4620-8089-9548a69637b1,868.05923,9.6451
68785,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,996.0,EE,6a3df17b-64d3-4ec9-93fb-3aa605a2ca66,867.729758,9.6414
76516,11499,Teen Patti Omar Master (Android),2948,Madhouse Co. Limited,1049.0,香港鑫訊億科技,Litoff-INA91476,867.284488,9.6365
71063,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,983.0,SE,54b6f65c-03ea-4e49-a178-708f1da16493,866.7370780000001,9.6304
65978,10648,Naga 777 Vault (Android),2930,SEAGAMEFUN,nan,,Naga777-android-0311,865.3334289999997,9.6148
73815,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,facd2cb8-ebc4-4d20-974f-a6d63c34b78f,864.5354,9.6059
75935,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,3d02b796-1ba2-49d3-9044-3a3c3f95d0de,863.8294230000001,9.5981
69853,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,48ee4cf2-7f8d-43fb-85bf-e45593e78b82,863.5019780000001,9.5945
37877,4262,Binance: Buy Bitcoin & Crypto (Android),1805,Binance,1050.0,Binance_Central,BR_AR_CO_MX_RoW_Android_Liftoff_Prospecting_Conversions-ROAS_Evergreen_CM-ROI_DPA,863.3966290000001,9.5933
77222,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,889.0,PL,95e05ded-c7eb-442d-b652-11302b0bd973,862.7292699999999,9.5859
74656,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,888.0,DE,c7bec425-c960-4586-a3d2-b1df45fb5c0f,862.635579,9.5848
68278,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,850.0,CA,d04db261-7c6b-4998-a402-96497a9632f9,860.6918460000002,9.5632
55756,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,9cb7ae26-9825-45bf-93ef-e7cf33087991,860.321043,9.5591
70315,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,850.0,CA,fc786c16-4dc0-43c7-b0bc-23e37fc23c82,860.2927299999999,9.5588
77780,1900,TikTok (Android),968,TikTok Pte Ltd,1087.0,TikTok UG RE,0610-TT-AU-Re-engagement_L30DLost-liftoff_FIFA2026_GeneralVideo-vv_new_rt,859.970541,9.5552
72344,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,b90f3a91-a2ba-4b73-8144-728b7a4144b6,858.9866820000002,9.5443
62256,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,987.0,JM,369f9d4e-d933-4472-9274-246f5127bfac,858.814838,9.5424
45971,4261,Binance: Buy Bitcoin & Crypto (iOS),1805,Binance,1050.0,Binance_Central,Serbia_RoW_iOS_Liftoff_Prospecting_First-Trade_Test-CM-ROI,858.0096480000003,9.5334
75171,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,a25cb9a3-a534-4d2c-b077-7649652b5b39,857.9755779999998,9.5331
68448,10910,"Tiến Lên - Phỏm, Tá Lả (Android)",1598,Boke,nan,,HH-Liftoff_20260327_TL_ROAS_VN_lsy_d7-牌类素材,856.2610239999999,9.514
71236,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,888.0,DE,ac61a6d7-2b18-4ad6-ae25-86940511e123,856.062088,9.5118
78433,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,988.0,AT,5f5a2f1a-c243-45bf-8230-e6663c117f92,854.4795450000001,9.4942
67962,10846,tf-CubicFatch-VN (iOS),2777,LUNAMOBI HK TECH LIMITED,nan,,1688-CubicFatch-lift-VN-tf,854.4795129999999,9.4942
50603,4379,DoorDash - Driver (Android),320,DoorDash,nan,,"dx_us_ac_lo_lo_acq_5xxxx_liftoff_android_jackson, oh_5188",854.2863279999999,9.4921
72020,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,7934eb62-bd0b-4b91-b7af-497bb3659b40,854.218755,9.4913
69704,8436,Mahjong Wonders™ (Android),2951,Nebula Studio / HURELAX PTE LTD,nan,,Mahjong_FT_AND_WW_VETEST_0324,852.4318859999998,9.4715
70223,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,892.0,ES,0a1a58a1-1cec-45c3-a35c-963b196abaa3,852.1319669999999,9.4681
69264,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,855.0,US,c891ca4c-6cff-41ba-a084-9a6afe6f39fe,851.4027960000001,9.46
67942,8348,Block Crush！ (iOS),2940,Wonderful Studio,860.0,Block Crush iOS,Crush_iOS_KR_ROAS-day7_260327_QT-caikuai,851.141463,9.4571
76288,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1034.0,IE,be1328a0-e328-467e-9b5e-6b3f48de43ae,850.399776,9.4489
73956,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,908.0,CO,ec1d00ac-aa06-4c97-8fc2-dd94b37a2029,850.332504,9.4481
67292,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,892.0,ES,11db3440-83db-4afb-a723-083ca4e0a45c,849.789297,9.4421
67753,10831,BR-qaz (Android),2631,Yi Wu Shi Ying Qiu Dian Zi Shang Wu,1059.0,yiwu_HK,YM-BR-qaz-20260326,849.754437,9.4417
75746,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,90cc9a56-e4d0-4c98-b37f-a2562edce0c4,849.1910530000001,9.4355
75123,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,888.0,DE,3058cc20-d5d5-44ed-b650-6543725feae9,849.1613380000001,9.4351
69093,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,968.0,PT,855b175d-a0dd-4afc-b9ac-3618257c17dc,846.0608380000002,9.4007
63400,6718,MEXC-Buy & Sell Bitcoin. (iOS),2684,MEXC,nan,,Liftoff - MEXC - UA - iOS- TR - Feb'26,846.0205020000002,9.4002
77783,2269,TikTok (Android) - Asia,968,TikTok Pte Ltd,nan,,TT_engagement_1180_ID_0610_FIFA2026_GeneralVideo_Re-engagement_L30DLost_Liftoff_reengagement,845.8107689999999,9.3979
71418,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,968.0,PT,f457c58a-08f7-4835-8a7b-fc377689ede9,845.745341,9.3972
70335,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,875.0,UK,5b6c1590-ef61-470f-9136-4050d0063c38,844.892778,9.3877
68417,10887,FN06 (Android),2981,TYR Asia,nan,,FN06,843.330358,9.3703
75404,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,c4827ad0-3e0b-4068-9dbb-70cd8fe991bc,843.2076820000001,9.369
55629,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,b2fb1551-959e-44f5-af15-5b1fee8c0801,843.118444,9.368
71411,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,515af53f-8218-4c9e-bfc5-95cf42bd603d,842.9868530000001,9.3665
64196,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,889.0,PL,1fc2116e-8ec5-4897-af79-03f522e87bcf,842.966728,9.3663
56624,10067,6007kwpwa03-MM (Android),2688,Adogtech,960.0,K74,K74-6007kwpwa03-MM,842.819436,9.3647
70137,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,889.0,PL,a6c21c34-23eb-4807-9e6f-af983742d28d,841.781524,9.3531
59017,5364,"SUGO:Random Chat, Make Friends (Android)",1567,MICO,784.0,Sugo,MICOWorld-Sugo-Andorid-MECA-ALL-expEG-EN-CPR-purchase-2601,841.5665359999999,9.3507
76549,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,934c855f-48bc-4d87-a359-5dc686871816,841.549787,9.3506
78242,4261,Binance: Buy Bitcoin & Crypto (iOS),1805,Binance,1050.0,Binance_Central,Turkey_RoW_iOS_Liftoff_Prospecting_FirstTrade_TradersLeague,841.5149650000001,9.3502
69423,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,888.0,DE,9208a2e7-e8df-4758-a1d3-0b9a2f3eb3f6,841.019289,9.3447
73863,11252,MM-ac019 (Android),2631,Yi Wu Shi Ying Qiu Dian Zi Shang Wu,1059.0,yiwu_HK,YM-MM-ac019-20260507,840.1513850000001,9.335
72470,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,908.0,CO,ee080b0e-b4a1-438a-be22-1fe9143314a5,840.13865,9.3349
68434,10904,FN10 (Android),2981,TYR Asia,nan,,FN10,840.1381339999999,9.3349
75120,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,888.0,DE,13beee35-5280-4b58-86c1-6c4302966c19,839.548399,9.3283
70329,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,875.0,UK,3a898d9e-1be6-4d3f-a6b4-05d5df6dcb13,838.420575,9.3158
50526,9536,Mia-BDOK-apk030-apk-BD (Android),2777,LUNAMOBI HK TECH LIMITED,nan,,Mia-BDOK-apk030-apk-BD,838.144888,9.3127
70532,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1089.0,IS,15532742-70d6-4f70-a2a0-665412d3250c,838.09219,9.3121
68846,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1034.0,IE,1500a366-1f11-4236-9267-920883edbae8,835.9472790000001,9.2883
65140,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,850.0,CA,2e540603-a761-4b7d-ac84-da14114920ae,835.9148430000001,9.2879
67194,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,855.0,US,44316aa3-7697-4522-89d7-53f8bfb64757,835.5449050000001,9.2838
72422,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,968.0,PT,3121d1b6-afe2-4018-a265-0c2a8282c459,835.4318750000001,9.2826
77380,7971,royal dream (Android),2894,Higogame,839.0,Group 1,RDJP-LO-RTG_L10_roas-20260605,834.9183760000002,9.2769
68739,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,892.0,ES,0a597675-2b9a-4168-89bb-a60e35eadfbe,834.5688730000002,9.273
71642,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,875.0,UK,db257371-ee0d-4c0b-b885-2f09b26cad39,834.480918,9.272
71597,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,862.0,BE,43518816-d5d3-4a80-92b0-3d59c9d930ff,834.3545330000001,9.2706
78631,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,9d8feae0-ab76-404c-b4ef-0901afab104e,834.189759,9.2688
76545,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,968.0,PT,2ff06e93-62e0-408d-a0d6-e8b7aa3b5b9a,834.1130660000001,9.2679
78612,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,988.0,AT,3c748b6f-aa9a-4794-bc48-47160d55363a,833.767604,9.2641
70141,2411,Star Trek™ Fleet Command (Android),137,"Scopely, Inc",912.0,Scopely - Star Trek Fleet Command,RT1710-Trek-Liftoff-Android-4/08/26-Customers-MidLvl-D30-[RET],833.569444,9.2619
71277,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,968.0,PT,6555c065-8765-4c1d-80be-2ffbeeb1f296,831.9847789999999,9.2443
73673,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,6b7f4ca8-fee7-47e6-8347-4b31054958a0,831.885291,9.2432
70014,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,892.0,ES,b31cbdce-7573-487e-a468-f4f7069c7a5a,831.8038740000001,9.2423
70015,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,892.0,ES,31062e84-6b88-4f55-b6bf-647bb2009d73,831.604198,9.24
72488,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,863.0,NL,86a073d5-d4af-428c-b385-fc291c457880,831.5939229999999,9.2399
78065,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,855.0,US,7945cbf5-21fe-431d-8e19-32609d2844eb,830.7400740000003,9.2304
77376,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,862.0,BE,bf0aad69-e41c-498f-9f15-ccbeccf4c3a2,830.438895,9.2271
50699,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1031.0,SK,b1b47c56-60b7-4ebc-905f-c353cb2b16ef,829.9803409999998,9.222
68360,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,968.0,PT,15fdf5ae-5e01-44ed-8a8f-48aefbb1e5fc,827.8802109999999,9.1987
71811,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,968.0,PT,905f9972-bdf5-44ac-beec-cddf3a50c47a,826.8570999999998,9.1873
63902,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,890.0,IT,7f62193e-6430-4eb6-a857-8b8de6173768,826.8036900000002,9.1867
67379,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,855.0,US,934a7879-9f66-4d34-a510-80848d1215d7,826.7761699999999,9.1864
74747,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1002.0,MU,c335213d-1eb7-4ecc-abad-1c3e37710e86,826.698538,9.1855
60319,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,875.0,UK,b591111e-a47f-483a-9f09-908dbff63f5d,826.0306150000001,9.1781
78133,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,875.0,UK,1c659709-2c02-49de-851e-459c82f30eb3,824.745366,9.1638
68137,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,890.0,IT,32a1be6e-6ee2-42af-bf7f-37363b76b0cd,823.8531210000001,9.1539
76162,8435,Mahjong Wonders™ (iOS),2951,Nebula Studio / HURELAX PTE LTD,nan,,Mahjong_FT_IOS_WW_不交叉连线_通投_0526,823.4844019999999,9.1498
59029,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,850.0,CA,f8af7574-f698-4b63-a826-ed4c1cbcafa1,823.3541680000002,9.1484
70350,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,de14f594-c19b-49d7-8444-24c9f03b746f,822.9474959999999,9.1439
72235,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,863.0,NL,df684dfd-b3f4-494b-844c-137fe19779c1,822.6212840000001,9.1402
53216,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,974.0,CZ,ddbb7c3a-2b8d-4ca6-a1e3-fb7a466d4e57,822.4517450000001,9.1384
76541,4071,Evony (iOS),1767,Top Games,nan,,Evony-iOS-US-AEO-HIT-260602,822.069524,9.1341
78303,6656,BETCHA.PA (iOS),1911,Caliente Interactive,nan,,PA_BETCHA_CASSINO_iOS_APP,821.806577,9.1312
78702,11513,Holafly eSIM: Unlimited Data (iOS),3202,Holafly,nan,,HLF-B2C_LIFT_EMEA_SAU_AR_APP_IOS_GEN_ROAS_PUSH_PROSP_AO_HLF,820.567624,9.1174
50389,9516,Mia-BDOK-apk013-apk-BD (Android),2777,LUNAMOBI HK TECH LIMITED,nan,,Mia-BDOK-apk013-apk-BD,820.1886709999999,9.1132
70436,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,875.0,UK,dee2b415-0c07-43a1-b3e8-a44c67654614,820.1586020000001,9.1129
70222,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,968.0,PT,b5927215-0444-497c-bbc1-910ffa623c4e,820.116709,9.1124
66245,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,861.0,FR,d08fe7d9-f5af-4879-ab92-a214000e3790,819.989614,9.111
77764,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,717f2650-f2a4-4f9d-9cf9-79bf9cb6ef39,818.822895,9.098
76220,1899,TikTok (iOS),968,TikTok Pte Ltd,nan,,0527-TT-IOS-DE-Re-engagement_L30DLost-liftoff-nonvast-reengagement,818.4021770000002,9.0934
73786,11249,Pixel Blast - Color Shooter (iOS),2498,Aged Studio,nan,,PB_IOS_ROAS_T1,817.8367629999999,9.0871
70006,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,dc493a9f-a31d-4a3a-aba3-604b60211387,816.809116,9.0757
78678,11711,PK-345win2 (Android),2631,Yi Wu Shi Ying Qiu Dian Zi Shang Wu,1059.0,yiwu_HK,YM-PK-345win-20260619,816.222337,9.0691
66071,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,891.0,CH,af4b3e52-ae90-434c-8694-491303de971a,815.850377,9.065
66266,8436,Mahjong Wonders™ (Android),2951,Nebula Studio / HURELAX PTE LTD,nan,,Mahjong_FT_AND_WW_ROAS7_新原生_通投_0317,814.579581,9.0509
63555,2977,FREE NOW (mytaxi) (Android),858,Intelligent Apps,nan,,liftoff-android-phv-activation-feb26_240226_fn_pa_inl_0_uk_mp_-_an_mx_ac_pr_di_-_ge_-_na,814.14929,9.0461
69331,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,875.0,UK,d7544d15-6a51-4a10-9bc6-04855064226f,812.9651859999999,9.0329
74612,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1073.0,KZ,ff6938d0-da70-474a-aa86-bf4e1a9949dd,812.7540550000002,9.0306
73975,236,Yahtzee (Android),137,"Scopely, Inc",318.0,Scopely USA,YUX_Liftoff_ADR_US_non-gamelaucher_2026-05-04,812.3583189999999,9.0262
69298,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,875.0,UK,1f1d66c2-14a9-4ba2-a77f-f9f1dfbc98d7,811.9496829999998,9.0217
77210,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,888.0,DE,2d78a952-9ed8-4922-a314-4da857d3b164,811.491288,9.0166
78118,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,908.0,CO,9f3a9292-07c2-41fe-bfb7-b4ca4f4f0852,811.4674310000003,9.0163
78089,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,875.0,UK,fae85c54-ed6e-4dc8-8cdb-c81b68ad96f1,811.226947,9.0136
71107,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,553eb09e-6a9b-4fdc-9a10-24c2c7d79251,810.510401,9.0057
75558,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,888.0,DE,c39e0f8b-da80-4042-bfbf-04c219080aa5,810.200319,9.0022
64499,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,862.0,BE,fb15a761-6430-4cd3-913e-99724f3b5be3,809.7395859999999,8.9971
71750,6230,勝利女神：妮姬 (iOS),923,Tencent,671.0,Nikke,Liftoff-hmt-ios-260422-install_general-newinstall-hmt ,809.7310160000001,8.997
73238,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,892.0,ES,f4d9e30b-1025-4272-8006-68bb07de2741,809.694811,8.9966
77483,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,908.0,CO,29aec342-b844-4f85-9f48-76da035d4aa1,809.348902,8.9928
76712,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1030.0,HR,7d6a042c-46df-49d9-8f30-71e260ec9709,808.800229,8.9867
75024,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,855.0,US,3b04be06-1fec-40bf-b268-28e6f72532c9,808.127235,8.9792
75253,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,862.0,BE,15618a3f-8fd0-4679-a689-4abc42b60c6f,808.015133,8.9779
74240,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,863.0,NL,5ee66983-084f-414d-960c-0597b43cd022,807.48629,8.9721
76540,4071,Evony (iOS),1767,Top Games,nan,,Evony-iOS-US-AEO-260602,807.4445080000003,8.9716
75933,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,d5402bdf-729c-4491-8886-78c9b637ebe4,807.4170469999999,8.9713
78616,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,968.0,PT,e5fb952c-b6a0-41b9-93f9-bd1a262c940a,807.37985,8.9709
71360,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,bb783583-1b7a-4d1b-8d0e-db100f95f372,807.0269750000002,8.967
73118,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1073.0,KZ,26018e4d-08e7-45f9-9846-0014776a370e,806.950839,8.9661
63272,3995,FarmVille 3 - Animals (iOS),271,Zynga,245.0,Zynga APAC,FV3_zcamv2oxgmlv_ACQ_liftoff_iOS_All-iOS_All_US__Hybrid-D7-ROAS_MMP_20Feb26,806.618639,8.9624
69839,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,863.0,NL,5131da1f-d842-4ed2-a46b-040f2e72b0b6,805.983766,8.9554
72789,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1073.0,KZ,f2b69a1b-b632-4f2a-8fc5-6f3acc8bb4ed,805.0593639999998,8.9451
75465,11415,Mia-93OK-dt014-BD (Android),2777,LUNAMOBI HK TECH LIMITED,nan,,RR-93OK-dt014-BD,804.9562200000001,8.944
62707,8309,FxPro: Trading & Investing (iOS),2351,FxPro,nan,,liftoff_fxpro_app_ios_non-cfd_TH_deposit_02-2026_lang-th_thai-promo,804.9168009999999,8.9435
67915,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,901.0,KR,6522a3cb-ab74-4333-b4fd-415c7665c6fd,804.762706,8.9418
78346,7883,Chato - Video Chat & Have Fun (Android),2532,Tigo Live Team,821.0,Tigo,EN_ctg_zt_hjhuang_liftoff_ac_eo_pur24h_all_260616RE,804.6552590000001,8.9406
72631,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,850.0,CA,2c4bb2a0-b96e-476f-9fac-ddc6269fdeca,804.3508610000001,8.9372
72889,3756,Dreame - Read Best Romance (iOS),1660,Dreame / Stary Pte Ltd,nan,,ios-Dreame-en-jason-newtest-liftoff-0-0-6011761-ww-D7roas-65-html,802.6597610000001,8.9184
66423,10699,Tanks Blitz - PVP MMO (iOS),3156,Lesta Games,nan,,mobiads_liftoff_ios_9003_132720_ru_lestagames,802.6060610000001,8.9178
73729,11237,CO-wmlc002 (Android),2631,Yi Wu Shi Ying Qiu Dian Zi Shang Wu,1059.0,yiwu_HK,YM-CO-wmlc002-20260506,802.165511,8.913
72072,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,79ffd80f-6491-4db0-813d-925a99a5828f,800.617317,8.8957
68042,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,968.0,PT,233da41b-3e99-48d8-85fd-d7758b457cd7,800.6074699999999,8.8956
74671,6231,Vita Mahjong for Seniors (iOS),2560,Daily Innovation,nan,,VM_LFTO_iOS_HK_ROAS_GMP合集_nativevideo_26513,800.520772,8.8947
73083,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,892.0,ES,c55f127c-852b-4ff8-ac28-2dba9c71bb96,799.99633,8.8888
67931,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,971.0,PE,1e2c2dba-307a-4547-bcd8-5bfca979ff12,799.7666049999999,8.8863
67952,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,983.0,SE,91b5b302-cabd-46e9-8688-d1baadad43f8,799.3049709999999,8.8812
77169,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,908.0,CO,46c91828-edc4-4e32-bcdb-1a0567db0d25,798.7190029999999,8.8747
73719,6231,Vita Mahjong for Seniors (iOS),2560,Daily Innovation,nan,,VM_LFTO_iOS_IN_ROAS_拉环_video_260506,798.6412260000001,8.8738
68250,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1002.0,MU,d0c745b8-871a-4be9-a3cf-b5e63e883093,798.2856259999999,8.8698
73121,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,995.0,LV,8f6c7025-10d1-42bf-a505-77d299c622bf,798.0391689999998,8.8671
76552,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,7b30df35-c570-4b4c-b924-a49fc2b7147b,797.474137,8.8608
76792,6719,MEXC-Buy & Sell Bitcoin (Android),2684,MEXC,nan,,Liftoff - MEXC - UA - AOS - WW - SpaceX launchpad - eftd - May'26 -dp,796.9954160000001,8.8555
76403,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1034.0,IE,892049c1-d6df-4cc9-85d1-489119c61697,796.9830939999999,8.8554
69037,8436,Mahjong Wonders™ (Android),2951,Nebula Studio / HURELAX PTE LTD,nan,,Mahjong_FT_AND_WW_ROAS7_翻牌_通投_0402,796.772252,8.853
70093,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,908.0,CO,548d0638-3080-44d0-807f-006483db44ed,796.5987719999999,8.8511
70656,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,863.0,NL,ef97be23-f59f-4649-bcbd-4c7d2f421b4e,796.1327009999999,8.8459
68010,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,ab3794c4-a43d-46cd-816a-09bc03019b0b,795.648498,8.8405
73727,11235,CO-wmlc001 (Android),2631,Yi Wu Shi Ying Qiu Dian Zi Shang Wu,1059.0,yiwu_HK,YM-CO-wmlc001-20260506,795.6013919999999,8.84
72479,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,855.0,US,f1ccd7ba-6457-4bf7-b8c0-c3ebe1fd96d7,795.151478,8.835
74069,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,892.0,ES,c29968fc-1f7a-40de-add1-419cdf31b101,795.144166,8.8349
44548,7125,CarGurus: Used & New Cars (iOS),2771,CarGurus,nan,,CarGurus_UA_CA_iOS_CPI,794.837133,8.8315
68628,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,890.0,IT,e82c11a5-68b8-49a6-94de-20408a4461e2,794.8144110000001,8.8313
78002,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,968.0,PT,a5c5914a-5944-4b07-a430-25d1a864633e,794.063469,8.8229
77628,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,92ed8ecb-7609-4905-8ac4-6159290973bc,793.9675430000001,8.8219
57316,1900,TikTok (Android),968,TikTok Pte Ltd,1087.0,TikTok UG RE,TT-MX-Re-engagement_L30DLost_D31-60-contentpref-comedy-retargeting-network-0115,793.6590470000001,8.8184
73511,6719,MEXC-Buy & Sell Bitcoin (Android),2684,MEXC,nan,,Liftoff - MEXC - UA - AOS - NEW-ISR KAS - ISR - Apr'26 -dp,793.380349,8.8153
36975,3613,Jackpot Crush - Casino Slots (iOS),928,SpinX Games Limited (Bole Games) / Funtrio Ltd,nan,,HH-JC-iOS-US-241001-ZXYY,793.2171950000001,8.8135
61582,9832,Foodvisor - Calorie et Régime (iOS),3090,Foodvisor,nan,,acq_de_liftoff-02-2026_ios_display_perf_liftoff_cpa,792.976898,8.8109
53805,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,888.0,DE,ee05d021-d12a-4bdb-b693-ee689b9ce894,792.7282349999999,8.8081
73327,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,875.0,UK,e6eb65bd-4f75-42a2-9af5-9080f978fe9e,791.7372409999999,8.7971
55481,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,889.0,PL,a672147c-03de-4503-8185-84518195b80a,791.120179,8.7902
78172,11647,6052kw01 (Android),2948,Madhouse Co. Limited,874.0,章鱼,Ados-Liftoff_6052kw01-KNM,791.0721169999998,8.7897
71826,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1073.0,KZ,ac749197-e528-4b9a-a799-5740c5e190c5,791.012511,8.789
72301,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,4079700c-5028-4367-9322-246d521c71a3,790.392345,8.7821
