market_id,exchange,revenue
com.outfit7.mytalkingtom2,ZMATICOO,222.7574059999999
com.radio.pocketfm,UNITY,222.34755599999897
com.Gamnest.BarberSalon,UNITY,221.89565199999979
com.niam.smartswitch.phonecloneapp.easytransfer,DOUBLECLICK,221.52971599999913
6446891679,IRONSOURCE,221.32232299999998
6450917563,MINTEGRAL,221.24788399999827
6499209500,APPLOVIN,220.9633549999948
1641107226,MINTEGRAL,217.31376800000027
6733244789,DOUBLECLICK,216.30972499999956
defense.roguelike.cell.shoot.survivor,APPLOVIN,215.8726210000002
6482849843,A9TAM,215.558581999982
com.JindoBlu.OfflineGames,IRONSOURCE,214.75839599998733
1619030760,APPODEAL,214.63175600000253
6499293031,ZMATICOO,214.3634520000001
com.sled.surfers.game,BIGO,214.21698500000034
com.easybrain.crossword.puzzles,IRONSOURCE,213.74428100000085
6702018773,A9TAM,213.577733999999
834185106,CHARTBOOST,212.67058
6448176203,MINTEGRAL,212.55749
1472419762,INMOBI,212.234107
games.vaveda.militaryoverturn,A9TAM,212.06880199997812
1163786766,PANGLE,211.80507299999815
6751533084,UNITY,211.02041199999996
6744547461,BIGO,210.83113000000083
6479238647,ZMATICOO,210.6924040000017
sorting.games.goods.sort.triple.match3d.puzzle.stuff,PANGLE,210.66345999999976
714796093,DOUBLECLICK,209.8943990000001
6702018773,INNERACTIVE_DIRECT,209.22514999999893
com.gamincat.jigsolitaire,UNITY,209.12226999999407
1619030760,APPLOVIN,207.67468799978872
6446669987,IRONSOURCE,207.339746
grill.sort.food.games.match.puzzle,UNITY,206.45552900000138
6465991018,INNERACTIVE_DIRECT,206.44624599999995
com.rovio.baba,IRONSOURCE,206.42967699999994
1664415775,DOUBLECLICK,206.285922
520502858,MINTEGRAL,206.04156700000007
video.downloader.videodownloader,UNITY,205.9078129999981
6446891679,MINTEGRAL,205.59748500000063
6499209500,MINTEGRAL,205.4235470000001
com.gamebrain.hexasort,APPLOVIN,204.76016699992587
live.shorttv.apps,PANGLE,203.86977400000004
com.pocket.sort.coin.puzzle.game,UNITY,203.34484199999648
com.justplay.app,PANGLE,202.975426
com.oakever.jigsawcard,DOUBLECLICK,202.49957500000107
com.wood.block.sudoku.puzzle.bm,CHARTBOOST,201.931333
1633296501,UNITY,201.87999
com.domobile.applockwatcher,PANGLE,201.72576499999977
1572661625,BIGO,201.42222200000293
1443446174,DOUBLECLICK,201.24323600000002
1466297045,IRONSOURCE,200.31991199999996
6446890132,APPLOVIN,200.2415869999879
1569776448,ZMATICOO,199.46866600000214
1382466301,IRONSOURCE,198.55795700000024
6482849843,PANGLE,198.44127499999829
grill.sort.food.games.match.puzzle,APPLOVIN,198.246050999932
6636495643,IRONSOURCE,198.18489999999997
defense.roguelike.cell.shoot.survivor,DOUBLECLICK,198.1180549999999
6479528256,APPLOVIN,198.057517
1095569891,BIGO,198.01383800000033
1206967173,IRONSOURCE,197.691974
6471265311,BIGO,197.38740000000033
jp.gocro.smartnews.android,INMOBI,197.201819
com.microsoft.microsoftsolitairecollection,VERVE,197.17362199999994
1531594277,DOUBLECLICK,195.81585099999992
1667538256,BIGO,195.62159700000038
in.playsimple.wordsearch,APPLOVIN,193.29516199990928
com.yolo.hiddenobjects,UNITY,193.25150399999833
6446890132,BIGO,191.840095000001
com.puzzlegames.puzzlebrickslegend,A9TAM,191.6710309999962
water.sort.puzzle.game.color.sorting.free,DOUBLECLICK,191.17175599999968
6503060634,APPLOVIN,190.70749699991484
382002079,NIMBUS,190.3428540000004
com.yolo.hiddenobjects,APPLOVIN,189.8681739999461
1578681725,IRONSOURCE,188.12310599999856
1503128132,APPLOVIN,187.87663899988127
1146465836,DOUBLECLICK,187.21534000000003
6449486871,IRONSOURCE,187.03908199999987
com.outfit7.mytalkingtom2,APPLOVIN,187.02314899999942
live.shorttv.apps,APPODEAL,186.77615399999996
6467129657,APPLOVIN,186.25802799999164
com.gimica.treasuremaster,UNITY,186.25289
1487882541,APPLOVIN,185.74455200000006
com.free.vpn.super.hotspot.open,UNITY,183.761189
6446197181,MINTEGRAL,182.79320499999997
6636495643,CHARTBOOST,182.69741900000002
com.Hadiz.Yogaflex,UNITY,182.678465
com.billiardsgame.ballking,CHARTBOOST,182.59571500000004
com.audiomack,NIMBUS,181.19506500000415
com.newreading.goodreels,APPLOVIN,181.04564800000009
com.Hadiz.Holeucaneat,UNITY,179.57081399999996
com.yolo.hiddenobjects,IRONSOURCE,179.1841099999877
1095569891,CHARTBOOST,177.728246
1146465836,UNITY,177.36565000000007
com.loomgames.pixelflow,PANGLE,176.96749899999986
6754098532,VERVE,176.04099699999867
kr.co.psynet,DOUBLECLICK,175.96815699999993
6514312894,APPLOVIN,175.81803199999996
608206510,VERVE,175.28092900000001
6744317674,APPLOVIN,175.05332299992753
6450958246,MINTEGRAL,174.96251100000003
1324604053,IRONSOURCE,174.53903600000007
6473000893,APPLOVIN,174.15503299998116
6608975929,IRONSOURCE,173.6254859999819
6633425539,APPLOVIN,172.99786799992972
wp.wattpad,PANGLE,172.99610599999943
351331194,UNITY,172.8622819999999
1514542157,APPLOVIN,171.55382199998212
6756913359,APPLOVIN,171.3929400000056
com.robtopx.geometryjumplite,MINTEGRAL,170.83970100000016
6636495643,INNERACTIVE_DIRECT,170.30636300000003
com.huub.tiger,VUNGLE,169.31506100000001
514485964,DOUBLECLICK,168.82841000000005
6471265311,MINTEGRAL,167.77940200000012
1342112505,BIGO,166.15840000000009
academy.gocrypto.trading,UNITY,165.68601500000003
sorting.games.goods.sort.triple.match3d.puzzle.stuff,DOUBLECLICK,164.91368400000135
com.radio.pocketfm,VERVE,163.97493599999996
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,IRONSOURCE,163.1442319999907
417571834,DOUBLECLICK,163.13940200000013
1011626777,DOUBLECLICK,162.92546699999997
com.hwqgrhhjfd.idlefastfood,APPLOVIN,162.571048
632064380,INMOBI,162.18531700000074
com.fingersoft.hcr2,CHARTBOOST,162.18163100000007
6446891577,MINTEGRAL,161.6379820000001
water.sort.puzzle.game.color.sorting.free,A9TAM,161.18879300000086
1577533842,ZMATICOO,160.75240200000104
6758184735,INNERACTIVE_DIRECT,160.5546750000001
com.snaptube.premium,INMOBI,160.288421
com.superplaystudios.dicedreams,PANGLE,160.059419
1484468651,APPLOVIN,159.223012
kjv.bible.kingjamesbible,A9TAM,158.1029159999963
6444056676,INNERACTIVE_DIRECT,158.01781599999993
1635289326,ZMATICOO,157.47580800000037
com.oakever.jigsawcard,VERVE,156.95094299999815
1538912205,DOUBLECLICK,156.74297999999987
com.peoplefun.wordcross,IRONSOURCE,156.6509359999955
1369521645,MINTEGRAL,156.53560000000036
6446890132,IRONSOURCE,155.92336999999995
sorting.games.goods.sort.triple.match3d.puzzle.stuff,CHARTBOOST,154.265961
com.studio27.MelonPlayground,APPLOVIN,153.5152469999999
6467129396,A9TAM,153.476260000002
6478063606,CHARTBOOST,153.344367
com.microsoft.microsoftsolitairecollection,CRITEO,152.67320700000016
com.bigwinepot.nwdn.international,DOUBLECLICK,151.67024699999632
6450958246,BIGO,150.90491500000002
com.king.candycrushsodasaga,VERVE,150.720935
1212951043,MINTEGRAL,150.4986980000001
com.fxroyale.app,UNITY,150.46500900000007
6737214802,APPLOVIN,150.42707699999332
6450958246,IRONSOURCE,149.49956099999997
1407852246,ZMATICOO,149.2672520000009
easy.sudoku.puzzle.solver.free,VERVE,149.02767100000065
1214223596,DOUBLECLICK,148.88185299999995
6756913359,PANGLE,148.18091199999995
jp.naver.linemanga.android,INMOBI,148.15094200000013
500962489,CHARTBOOST,147.88041100000004
com.king.candycrushsodasaga,INNERACTIVE_DIRECT,147.320557
1664415775,CHARTBOOST,146.97780399999996
com.xm.csee,DOUBLECLICK,146.6535449999935
com.lenovo.anyshare.gps,UNITY,146.48505100000207
6751533084,APPLOVIN,146.2459669999995
894546091,APPLOVIN,146.22640100000004
water.sort.puzzle.game.color.sorting.free,UNITY,146.0007269999997
com.Cash.Drama,UNITY,145.65021499999995
6443760593,MINTEGRAL,145.38224199999996
com.Hadiz.Holeucaneat,PANGLE,144.9300679999999
com.fingersoft.hcr2,DOUBLECLICK,144.80007199999997
1445472541,CHARTBOOST,144.59508200000008
io.supercent.pizzaidle,UNITY,144.36534900000004
6464002625,MINTEGRAL,144.34944399999998
880178264,CHARTBOOST,144.20224900000002
6754668686,MINTEGRAL,143.90462499999995
com.outfit7.mytalkingangela2,IRONSOURCE,143.8504660000001
1572661625,APPLOVIN,142.34014600014058
523001403,DOUBLECLICK,142.32788999999994
kjv.bible.kingjamesbible,DOUBLECLICK,141.3933279999995
com.herofightinggames.duck.blast,PANGLE,141.24293000000006
com.yolo.hiddenobjects,A9TAM,139.38473400000413
6444837964,APPLOVIN,139.37559000000203
com.Hadiz.Yogaflex,PANGLE,138.94842799999992
1531594277,UNITY,138.889425
1212951043,PANGLE,138.5062290000008
com.goldendragon.luckyblessing,IRONSOURCE,137.74534
com.oakever.jigsawcard,ZMATICOO,137.41220600000003
1572726361,INNERACTIVE_DIRECT,137.16579699999994
com.easybrain.arrow.puzzle.game,UNITY,136.63233699999972
com.yolo.hiddenobjects,PANGLE,136.516985
6737214802,IRONSOURCE,135.70937399999735
6738771575,APPLOVIN,135.7001329999726
500962489,BIGO,135.646315
com.JindoBlu.OfflineGames,VERVE,135.6317409999983
1572726361,IRONSOURCE,134.72504199999986
1344700142,MINTEGRAL,133.71757099999996
1542776143,CHARTBOOST,133.151561
6733244789,VERVE,133.1064409999988
382002079,A9TAM,132.7284530000076
com.vincentb.MobControl,IRONSOURCE,132.66409099999993
com.pocket.sort.coin.puzzle.game,IRONSOURCE,132.47546600003594
1610874732,INMOBI,132.27053899999996
6740510106,BIGO,132.08350100000246
com.studio27.MelonPlayground,IRONSOURCE,131.76795099999998
com.awesome.puzzlehexasort,IRONSOURCE,131.43937000002558
com.GybeGames.ColorBlockJam,APPODEAL,131.214666
com.naver.linewebtoon,PANGLE,130.88213700000006
com.mobilityware.Spades,VERVE,130.816608
kidultlovin.word.zen,ZMATICOO,129.621214
com.pocket.sort.coin.puzzle.game,A9TAM,129.28135299998988
6446197181,UNITY,129.080232
com.yolo.hiddenobjects,VERVE,128.61951299999936
579581125,VERVE,128.57030599999976
live.shorttv.apps,UNITY,128.059708
com.awesome.puzzlehexasort,A9TAM,126.68680199998471
water.sort.puzzle.game.color.sorting.free,PANGLE,126.559818
premium.gotube.adblock.utube,PANGLE,126.40435599999996
com.outfit7.mytalkingtom2,IRONSOURCE,126.03038500000005
wool.match.color.sort.jam.puzzle,ZMATICOO,124.49990000000007
6446354191,DOUBLECLICK,124.39311999999937
com.gimica.ballbounce,A9TAM,123.93478099999959
6670430706,PANGLE,123.76327400000004
com.studio27.MelonPlayground,PANGLE,123.70240300000005
com.weaver.app.prod,PANGLE,123.42127799999999
net.supertreat.solitaire,IRONSOURCE,123.32984399999998
com.radio.pocketfm,A9TAM,123.28371499999967
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,UNITY,122.74351
1212951043,IRONSOURCE,121.167021
com.goldendragon.luckyblessing,PANGLE,120.754165
com.miui.player,DOUBLECLICK,120.58154399999987
com.netshort.abroad,IRONSOURCE,120.16611999999832
840919914,PANGLE,119.25997900000037
1625097467,A9TAM,119.23320199999995
1550945606,PANGLE,118.82092099999996
1643481036,IRONSOURCE,117.805036
1454213029,IRONSOURCE,117.56986300000003
com.oakever.jigsawcard,UNITY,116.89792100000003
one.cryptoguru.cryptotradingacademy,MINTEGRAL,116.62620599999998
com.app.cricketapp,APPLOVIN,115.7572780000002
com.gamincat.jigsolitaire,IRONSOURCE,115.69015999999446
1658958534,DOUBLECLICK,115.586682
1207472156,PANGLE,115.42093900000012
com.ibragunduz.applockpro,IRONSOURCE,115.33067899999985
com.tripledot.woodoku,PANGLE,115.30489900000003
com.herofightinggames.duck.blast,IRONSOURCE,114.97334799999989
com.resultadosfutbol.mobile,UNITY,114.4338000000004
1498889847,PANGLE,114.00115199999975
1638139403,PANGLE,113.78186899999994
com.Gamnest.BarberSalon,PANGLE,113.65494099999998
com.outfit7.mytalkingangela2,UNITY,113.65221400000001
6446890132,MINTEGRAL,113.45131600000012
com.Hadiz.Holeucaneat,IRONSOURCE,113.09041700000004
1472419762,CHARTBOOST,112.83560399999999
com.sled.surfers.game,UNITY,112.37258600000001
com.pieyel.scrabble,NIMBUS,112.19598599999992
520502858,IRONSOURCE,111.20867299999998
io.supercent.pizzaidle,DOUBLECLICK,110.00456899999989
com.badoo.mobile,UNITY,109.624717
6755815731,VERVE,109.44267299999959
com.pixel.art.coloring.color.number,IRONSOURCE,108.82028100000004
com.peoplefun.wordcross,PANGLE,108.78065600000008
com.newleaf.app.android.victor,IRONSOURCE,108.39276899999999
com.dubox.drive,TAURUSX,108.15342600000002
easy.sudoku.puzzle.solver.free,IRONSOURCE,107.96240200000005
io.supercent.linkedcubic,MINTEGRAL,107.51312600000006
at.ner.SolitaireKlondike,PANGLE,107.12275500000004
com.easybrain.sudoku.android,APPLOVIN,105.74852700000004
io.voodoo.holeio,PANGLE,105.49660300000004
884006786,PANGLE,105.12953799999988
1472419762,INNERACTIVE_DIRECT,104.94630400000001
1472419762,APPLOVIN,104.108014
com.loomgames.pixelflow,IRONSOURCE,103.58878599999998
6479238647,APPLOVIN,103.50969400001065
in.playsimple.wordsearch,UNITY,102.86666099999857
6446005634,IRONSOURCE,102.322217
892521917,APPLOVIN,102.14803800000249
1443446174,MINTEGRAL,101.61564700000001
com.outfit7.mytalkingangela2,ZMATICOO,101.17628399999995
com.Hadiz.Yogaflex,IRONSOURCE,101.12785799999993
com.mobilityware.spider,CHARTBOOST,100.98170200000068
1443446174,CHARTBOOST,100.556215
1331794412,BIGO,99.65152899999998
1482887935,APPLOVIN,99.28962700004779
com.fugo.wow,MINTEGRAL,98.59393400000003
com.bstar.intl,DOUBLECLICK,98.48583999999889
6499209744,PANGLE,97.868126
608206510,INNERACTIVE_DIRECT,97.72387900000004
ai.character.app,PANGLE,97.34316100000022
wp.wattpad,IRONSOURCE,96.87421500000032
easy.sudoku.puzzle.solver.free,CHARTBOOST,96.12500200000336
com.superking.parchisi.star,IRONSOURCE,95.25228999999942
382002079,DOUBLECLICK,95.22999499999656
io.supercent.pizzaidle,PANGLE,94.92034199999996
com.tripledot.solitaire,PANGLE,94.26194299999997
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,VERVE,94.22314999999563
io.supercent.linkedcubic,IRONSOURCE,93.04446100000001
6742221896,VUNGLE,92.57237300000119
com.litatom.app,ZMATICOO,91.61084900000004
com.grandgames.magicsort,IRONSOURCE,91.60671799999996
com.gamebrain.hexasort,DOUBLECLICK,91.43277999999995
com.JindoBlu.OfflineGames,DOUBLECLICK,91.25689399999997
com.newreading.goodreels,PANGLE,90.74524299999997
357218860,MINTEGRAL,89.90010699999974
com.fugo.wow,VERVE,88.97973399999869
6499306806,PANGLE,88.8990640000001
fr.vinted,UNITY,88.42522600000024
kjv.bible.kingjamesbible,BIGO,88.17271500000001
445338486,MINTEGRAL,88.07784700000005
com.vitastudio.mahjong,MINTEGRAL,87.69283800000007
com.gamebrain.hexasort,IRONSOURCE,87.67680199999863
1410235921,IRONSOURCE,86.923026
fr.vinted,INMOBI,86.66599800000012
6746465127,ZMATICOO,86.36462099999991
com.easybrain.art.puzzle,MINTEGRAL,86.18127899999998
1557392270,PANGLE,85.83720500000017
com.football.soccer.league,APPLOVIN,84.68953100000004
6702018773,IRONSOURCE,83.98600799999966
6446005634,MINTEGRAL,83.963015
live.shorttv.apps,APPLOVIN,83.89641
6453522960,APPLOVIN,83.61480000002733
6742221896,UNITY,83.41445499999915
com.fugo.wow,IRONSOURCE,83.11452700000001
1502193377,APPLOVIN,83.10962100000233
com.Cash.Drama,CHARTBOOST,83.01293399999997
com.easybrain.art.puzzle,UNITY,82.77107199999993
6758184735,UNITY,82.28819999999999
eu.livesport.FlashScore_com,A9TAM,82.07068299999986
com.awesome.puzzlehexasort,UNITY,81.49190499999952
com.gimica.treasuremaster,IRONSOURCE,81.25602699999997
com.ibragunduz.applockpro,DOUBLECLICK,81.05724100000032
com.miui.videoplayer,DOUBLECLICK,79.13142200000057
1572661625,IRONSOURCE,79.06399399999991
com.pixel.art.coloring.color.number,APPLOVIN,79.05876700000226
1584596271,CHARTBOOST,79.03868600000001
1176147574,IRONSOURCE,78.99756400000003
in.playsimple.wordsearch,IRONSOURCE,78.49764999999978
com.ibragunduz.applockpro,PANGLE,77.29344800000003
305343404,DOUBLECLICK,77.11517099999999
com.nebula.mahjongtile,VERVE,77.01697399999763
com.billiardsgame.ballking,IRONSOURCE,76.586528
892521917,NIMBUS,76.10302199999998
1569776448,DOUBLECLICK,75.044761
6504279468,PANGLE,74.91383199999994
1086101495,APPLOVIN,74.54406700000003
1577533842,PANGLE,72.86730100000004
com.Beauchamp.Messenger.external,DOUBLECLICK,72.82388399999999
com.zynga.words3,IRONSOURCE,72.55764200000023
1641107226,IRONSOURCE,72.340407
com.justplay.app,IRONSOURCE,72.319281
com.hwqgrhhjfd.idlefastfood,IRONSOURCE,71.00372800000001
1509453185,ZMATICOO,70.55463800000003
1370293473,IRONSOURCE,70.32897600000001
fr.vinted,VERVE,70.18458700000026
com.gimica.treasuremaster,PANGLE,69.427709
1383187127,PANGLE,69.41953299999996
840919914,A9TAM,69.19177999999982
com.oakever.jigsawcard,PANGLE,69.17499000000002
com.easybrain.art.puzzle,APPLOVIN,69.10408700000454
1610874732,APPLOVIN,68.87069199999999
com.easybrain.sudoku.android,UNITY,68.71370000000012
defense.roguelike.cell.shoot.survivor,IRONSOURCE,67.229803
1623318294,PANGLE,66.95942099999999
6741703805,CHARTBOOST,66.907865
com.easybrain.number.puzzle.game,APPLOVIN,65.65435099999962
1382466301,VERVE,65.17553000000001
1466197423,PANGLE,64.87819200000007
1496354836,IRONSOURCE,64.49941499999998
1602508478,PANGLE,64.19213500000012
479280326,DOUBLECLICK,63.65159600000001
com.imo.android.imoim,UNITY,63.576193000000046
1382466301,INNERACTIVE_DIRECT,63.572295999999945
com.king.farmheroessaga,VERVE,63.241474
1644847077,PANGLE,63.153610999999984
com.resultadosfutbol.mobile,APPLOVIN,62.79725200000008
366247306,BIGO,62.099470000000004
6463127238,PANGLE,60.97697400000009
com.flow.mobile,TOPON,60.90590300000001
6754668686,INNERACTIVE_DIRECT,60.57194600000001
1269540854,DOUBLECLICK,60.22864300000002
6449243946,PANGLE,59.73364599999998
com.pinger.textfree,IRONSOURCE,59.421808999999975
io.supercent.pizzaidle,IRONSOURCE,59.36371700000005
398157427,INMOBI,59.3237430000001
com.mobilityware.solitaire,CHARTBOOST,59.226673000000005
1671991909,PANGLE,58.97991300000002
6449486871,TOPON,58.49114099999998
1444990764,CHARTBOOST,58.017212
com.Gamnest.BarberSalon,IRONSOURCE,57.72048599999999
1355464544,PANGLE,57.170041000000076
com.outfit7.mytalkingtom2,UNITY,57.15493900000003
fr.vinted,MINTEGRAL,56.97757600000001
1318181304,ZMATICOO,56.68308600000004
1671315416,MINTEGRAL,56.58921000000083
com.Beauchamp.Messenger.external,PANGLE,56.56532900000004
6502597181,BIGO,56.51864799999987
6467129657,A9TAM,56.50227299999884
6446197181,IRONSOURCE,56.450133
6751533084,MINTEGRAL,55.903400000000005
com.weaver.app.prod,ZMATICOO,55.67561899999999
6744317674,DOUBLECLICK,55.41737499999997
1589762792,PANGLE,55.320832999999965
com.xm.csee,PANGLE,55.29690300000004
6450917563,PANGLE,54.71054299999996
1472419762,MINTEGRAL,54.703215
6467129396,PANGLE,54.607664999999976
921765888,APPLOVIN,54.42935099999994
1562817072,PANGLE,54.37179400000001
com.gimica.ballbounce,UNITY,54.207254999999996
com.easybrain.block.puzzle.games,UNITY,52.55652900000007
1215933788,MINTEGRAL,52.50153200000026
6468921495,PANGLE,50.313301
416048305,TAURUSX,49.99575800000007
com.tmobile.m1,INMOBI,49.821456
892521917,VERVE,49.79436400000002
com.pieyel.scrabble,IRONSOURCE,49.344946
6504279468,IRONSOURCE,49.24739999999999
com.Cash.Drama,APPLOVIN,49.17249699999997
com.king.farmheroessaga,INNERACTIVE_DIRECT,48.87196000000001
444741112,IRONSOURCE,48.807107
com.gamincat.jigsolitaire,PANGLE,48.712886000000026
com.robtopx.geometryjumplite,APPLOVIN,48.57485300000003
com.outfit7.mytalkingangela2,APPLOVIN,48.510552000000004
1484468651,PANGLE,48.490488
wp.wattpad,NIMBUS,47.960234000000256
io.supercent.pizzaidle,VERVE,47.74779100000012
6502597181,PANGLE,47.599987999999996
com.amelosinteractive.snake,CHARTBOOST,47.40623900000001
6754558455,PANGLE,47.35925400000001
com.instabridge.android,PANGLE,47.03255899999999
1577533842,DOUBLECLICK,46.258347000000136
com.camerasideas.instashot,ZMATICOO,45.628010999999944
com.kiloo.subwaysurf,MINTEGRAL,45.548053
1146465836,IRONSOURCE,45.45533400000001
com.peoplefun.wordcross,CHARTBOOST,45.328982000000046
6741703805,PANGLE,44.96637800000006
512939461,MINTEGRAL,44.70200200000001
1499081620,PANGLE,44.682503
in.playsimple.wordsearch,DOUBLECLICK,44.549813999999984
1572726361,VERVE,44.28733999999999
445338486,IRONSOURCE,44.28268600000004
com.soccer.score.star,CHARTBOOST,44.26212900000001
com.easybrain.block.puzzle.games,IRONSOURCE,44.240963
com.miui.home,XIAOMI,44.18202699999991
444741112,MINTEGRAL,44.073741000000005
com.tripledot.solitaire,IRONSOURCE,44.04053599999997
1664415775,MINTEGRAL,43.82140900000001
com.dramawave.app,PANGLE,42.548326
com.pocket.sort.coin.puzzle.game,VERVE,42.41414499999998
com.easybrain.crossword.puzzles,APPLOVIN,41.90286700000044
com.gimica.ballbounce,PANGLE,41.886421
com.oakever.jigsawcard,IRONSOURCE,41.795480000000005
1235581326,BIGO,41.648417000000016
com.Cash.Drama,DOUBLECLICK,40.65408299999997
com.picsart.studio,DOUBLECLICK,40.58550600000044
com.football.soccer.league,UNITY,40.563186
com.lemon.lvoverseas,APPLOVIN,40.00427199998993
444741112,APPLOVIN,39.64160000000003
1671315416,BIGO,39.512199000000024
com.ludo.king,A9TAM,39.44449500000002
com.gimica.ballbounce,APPLOVIN,39.10902400000543
com.miniclip.cricketleague,DOUBLECLICK,38.804266000000005
com.newreading.goodreels,IRONSOURCE,38.763736
1206967173,VERVE,38.733168000000006
6444312211,PANGLE,38.40770500000001
ball.sort.puzzle.color.sorting.bubble.games,IRONSOURCE,38.20349200000002
6449486871,UNITY,38.0086
com.gimica.ballbounce,IRONSOURCE,37.92598600000001
1452526406,DOUBLECLICK,37.81311000000011
6444837964,MINTEGRAL,37.73045900000008
6446197181,INNERACTIVE_DIRECT,37.51048599999999
academy.gocrypto.trading,PANGLE,37.073474000000004
1086101495,IRONSOURCE,36.916258
sorting.games.goods.sort.triple.match3d.puzzle.stuff,IRONSOURCE,36.74740299999999
398157427,INNERACTIVE_DIRECT,36.63590199999961
6739069151,DOUBLECLICK,36.603384999999996
6502341730,MINTEGRAL,36.36765200000001
1080465358,DOUBLECLICK,35.720564000000145
com.eyecon.global,PANGLE,35.447127000000165
1212951043,DOUBLECLICK,35.30134000000001
6446354191,BIGO,35.087095000000176
1080465358,A9TAM,34.950723999999965
com.ibragunduz.applockpro,UNITY,34.73982399999999
6738771575,PANGLE,34.638635999999956
com.studio27.MelonPlayground,TAURUSX,34.24540899999998
892521917,A9TAM,34.17605000000009
com.amelosinteractive.snake,DOUBLECLICK,33.91900700000001
398157427,PANGLE,33.72212300000003
417571834,VERVE,33.341684
6514312894,IRONSOURCE,33.064565
1163786766,MINTEGRAL,32.292826000000005
6446891679,DOUBLECLICK,32.080222000000006
com.easybrain.block.puzzle.games,APPLOVIN,30.914870000000295
894546091,MINTEGRAL,30.861911000000003
1624606445,DOUBLECLICK,30.089035000000056
com.mi.globalbrowser,DOUBLECLICK,29.897536999999975
kjv.bible.kingjamesbible,ZMATICOO,29.656142999999993
6754668686,UNITY,29.424127000000006
com.hotmini.drama.hot,PANGLE,29.348781999999996
1617391485,DOUBLECLICK,29.282943000000227
com.easybrain.art.puzzle,IRONSOURCE,29.048754
399355755,APPLOVIN,28.812770999999994
550928207,UNITY,28.742471000000005
kr.co.psynet,PANGLE,27.872217999999997
com.mobilityware.Spades,IRONSOURCE,27.007021999999992
com.mobilityware.solitaire,UNITY,26.997396999999992
724594093,IRONSOURCE,26.904128999999998
com.youmusic.magictiles,CHARTBOOST,26.192072999992703
6754243057,PANGLE,26.168968000000046
6608975929,MINTEGRAL,25.820078999999996
water.sort.puzzle.game.color.sorting.free,CHARTBOOST,25.162421999999996
kjv.bible.kingjamesbible,UNITY,24.960945000000002
6745003362,PANGLE,24.887198000000012
500962489,MINTEGRAL,24.81529700000006
com.fugo.wow,TAURUSX,24.791739000000003
1584596271,PANGLE,24.719302000000017
com.android.thememanager,DOUBLECLICK,24.49032800000001
6479238647,PANGLE,23.664484000000034
com.peoplefun.wordcross,DOUBLECLICK,23.556347000000002
6504122823,PANGLE,23.035581000000008
1503251395,ZMATICOO,22.94781500000015
6751533084,BIGO,22.605450000000015
com.fingersoft.hcr2,UNITY,22.43089
1671991909,BIGO,22.349799
com.mobilityware.solitaire,IRONSOURCE,22.29749600000001
388627783,PANGLE,22.179586000000004
6473000893,MINTEGRAL,21.994590000000045
jp.naver.linemanga.android,CRITEO,21.903432999999996
1625097467,IRONSOURCE,21.686549999999997
com.michatapp.im,APPLOVIN,21.599568
com.imo.android.imoim,TAURUSX,21.453750000000007
1633296501,IRONSOURCE,21.346921000000005
1466197423,BIGO,20.903502
281940292,APPODEAL,20.863836000000003
605569663,VERVE,20.818858
com.tripledot.woodoku,IRONSOURCE,20.756021
6449486871,MINTEGRAL,20.638471000000017
com.sled.surfers.game,IRONSOURCE,20.591322999999996
com.tmobile.m1,VERVE,20.282879000000005
1503251395,DOUBLECLICK,20.168721000000016
net.zedge.android,IRONSOURCE,19.94574
6473000893,PANGLE,19.369900000000005
com.instabridge.android,UNITY,19.313331999999996
1643481036,PANGLE,19.13094300000003
6751270213,PANGLE,18.828646000000024
1366502697,INNERACTIVE_DIRECT,18.130141000000005
6754363534,PANGLE,17.586603
com.GybeGames.ColorBlockJam,IRONSOURCE,17.266854000000002
6452119853,BIGO,17.227863999999997
6608975929,PANGLE,16.920177000000006
6747492600,PANGLE,16.730788000000018
6446005634,APPLOVIN,16.573933999999998
6740326134,IRONSOURCE,16.400826
884006786,DOUBLECLICK,16.27972900000001
1404165333,APPLOVIN,16.25452
1410235921,BIGO,16.150633
321916506,DOUBLECLICK,15.99042300000002
6449486871,APPODEAL,15.810317
com.bstar.intl,APPLOVIN,15.617653999999964
1564391515,PANGLE,14.269488
com.gamovation.tileclub,APPODEAL,14.093577999999994
com.metro.minus1,MINTEGRAL,14.033612999999999
ai.character.app,UNITY,13.540034000000002
1357464684,PANGLE,13.48418
com.weaver.app.prod,APPLOVIN,12.783304999999999
1584596271,BIGO,12.751444000000008
com.pieyel.scrabble,DOUBLECLICK,12.686922000000001
6737214802,PANGLE,12.491145000000005
com.fc.goods.sort.matching.puzzle.triplemaster,DOUBLECLICK,12.405844
at.ner.SolitaireKlondike,IRONSOURCE,12.340630999999993
com.pieyel.scrabble,MINTEGRAL,12.333573000000007
1472419762,IRONSOURCE,11.908466000000002
1641107226,BIGO,11.851128000000003
993090598,UNITY,11.822791999999989
1502447854,APPODEAL,11.775452999999992
com.snaptube.premium,APPLOVIN,11.620718999999998
1496354836,PANGLE,11.33989400000001
840919914,VERVE,11.33198600000001
com.fingersoft.hcr2,IRONSOURCE,11.306748
videoplayer.videodownloader.downloader,IRONSOURCE,11.252137000000005
6467129396,MINTEGRAL,11.142592000000022
6467129657,PANGLE,11.01686
