market_id,ad_format,exchange,category,revenue
com.mobilityware.spider,interstitial,TAURUSX,Travel & Local,0.8033439999999997
water.sort.puzzle.game.color.sorting.free,banner,INMOBI,Travel & Local,0.8033240000000011
6478063606,banner,MINTEGRAL,Lifestyle,0.8032329999999972
1420058690,interstitial,CHARTBOOST,Entertainment,0.8029939999999998
295646461,interstitial,VERVE,Photo & Video,0.8029700000000003
com.playit.videoplayer,mrec,VUNGLE,Music & Audio,0.8029139999999985
com.mobilityware.spider,native,CHARTBOOST,Games: Casual,0.8021490000000083
com.lemon.lvoverseas,native,VUNGLE,Education,0.8019600000000097
com.miniclip.carrom,banner,INMOBI,Food & Drink,0.8015740000000184
281940292,banner,VERVE,Navigation,0.8014999999999997
com.ludo.king,native,MINTEGRAL,Games: Board,0.8012930000000009
com.playit.videoplayer,banner,VERVE,Social,0.8009060000000017
1589762792,native,BIGO,Travel,0.800795999999972
video.downloader.videodownloader,banner,BIGO,Education,0.8007179999999965
com.naver.linewebtoon,mrec,DOUBLECLICK,Entertainment,0.8004079999999991
1357464684,interstitial,INNERACTIVE_DIRECT,Business,0.8003750000000001
com.michatapp.im,interstitial,PANGLE,Entertainment,0.8002720000000001
6451208928,banner,INMOBI,Utilities,0.800269999999999
com.netshort.abroad,banner,APPODEAL,Shopping,0.8001869999999979
video.downloader.videodownloader,banner,MINTEGRAL,Shopping,0.7994749999999964
puzzle.yarn.fever.unravel.puzzle,banner,IRONSOURCE,Social,0.7991330000000092
993090598,banner,APPLOVIN,Health & Fitness,0.7990730000000041
6465991018,banner,VUNGLE,Finance,0.7987719999999997
com.truecaller,banner,ZMATICOO,Social,0.7985649999999953
1498889847,native,VUNGLE,Education,0.7984669999999958
jigsaw.puzzle.game.banana,native,DOUBLECLICK,Entertainment,0.7981039999999958
jigsaw.puzzle.game.banana,interstitial,IRONSOURCE,Travel & Local,0.7976260000000001
6759763476,interstitial,APPLOVIN,Health & Fitness,0.797625
com.aws.android,banner,NIMBUS,Travel & Local,0.7975910000000009
water.sort.puzzle.game.color.sorting.free,banner,UNITY,Games: Board,0.7975869999999989
com.playit.videoplayer,native,VUNGLE,Business,0.7974970000000008
319881193,banner,VUNGLE,Photo & Video,0.7973929999999989
1342112505,interstitial,INMOBI,Productivity,0.7970819999999998
com.miniclip.carrom,native,INNERACTIVE_DIRECT,Games: Action,0.7970160000000026
com.Gamnest.CandyRace,interstitial,BIGO,Utility,0.7969599999999997
com.callapp.contacts,interstitial,INMOBI,Dating,0.7962819999999998
6755183085,interstitial,APPODEAL,Business,0.795355
videoplayer.videodownloader.downloader,interstitial,APPLOVIN,Games: Role Playing,0.7951639999999998
993090598,mrec,INMOBI,Social Networking,0.7949689999999989
com.easybrain.sudoku.android,banner,APPLOVIN,Games: Casino,0.7947700000000189
com.vincentb.MobControl,native,VUNGLE,Social,0.7944000000000024
ball.sort.puzzle.color.sorting.bubble.games,banner,UNITY,Games: Action,0.7942979999999986
water.sort.puzzle.game.color.sorting.free,interstitial,PANGLE,Games: Board,0.794279
6759763476,banner,APPODEAL,Food & Drink,0.7941149999999992
com.callapp.contacts,banner,A9TAM,Games: Board,0.794026000000022
com.truecaller,banner,INMOBI,Games: Action,0.7936379999999993
com.particlenews.newsbreak,interstitial,INMOBI,Food & Drink,0.7934460000000004
921765888,interstitial,APPLOVIN,Entertainment,0.7933139999999996
1624606445,mrec,INNERACTIVE_DIRECT,Social Networking,0.7931860000000023
com.huub.tiger,native,VUNGLE,Games: Casino,0.7931549999999993
com.domobile.applockwatcher,mrec,VUNGLE,Maps & Navigation,0.7930929999999995
com.pixel.art.coloring.color.number,banner,PANGLE,Games: Puzzle,0.7925270000000001
com.pixel.art.coloring.color.number,banner,INMOBI,Travel & Local,0.7925029999999986
993090598,mrec,DOUBLECLICK,Social Networking,0.791838
com.particlenews.newsbreak,mrec,INMOBI,Entertainment,0.7917879999999999
com.vincentb.MobControl,banner,MINTEGRAL,Shopping,0.7917860000000003
puzzle.yarn.fever.unravel.puzzle,banner,MINTEGRAL,Music & Audio,0.7917770000000026
kjv.bible.kingjamesbible,interstitial,APPODEAL,Games: Strategy,0.79171
kjv.bible.kingjamesbible,mrec,A9TAM,Games: Board,0.7913160000000063
6471572249,banner,APPLOVIN,Health & Fitness,0.7912029999999752
1073936461,banner,DOUBLECLICK,Weather,0.7910710000000033
1562817072,interstitial,APPLOVIN,Education,0.7908310000000007
ball.sort.puzzle.color.sorting.bubble.games,banner,APPODEAL,Communication,0.7907959999999999
com.lemon.lvoverseas,native,VUNGLE,Entertainment,0.7905410000000068
com.pixel.art.coloring.color.number,interstitial,INMOBI,Utility,0.7900500000000001
com.naver.linewebtoon,banner,CRITEO,Video Players & Editors,0.7898420000000009
com.studio27.MelonPlayground,interstitial,TAURUSX,Sports,0.789214999999999
com.naver.linewebtoon,mrec,CHARTBOOST,Maps & Navigation,0.7885910000000007
1624606445,mrec,INMOBI,Finance,0.7879009999999985
com.callapp.contacts,interstitial,BIGO,Video Players & Editors,0.7874079999999997
jigsaw.puzzle.game.banana,banner,BIGO,Communication,0.7870409999999933
com.easybrain.sudoku.android,banner,UNITY,Education,0.7869219999999969
993090598,banner,VUNGLE,Navigation,0.7866349999999979
1502447854,interstitial,A9TAM,Food & Drink,0.7860119999999998
videoplayer.videodownloader.downloader,banner,DOUBLECLICK,Travel & Local,0.7856660000000064
com.Gamnest.CandyRace,native,BIGO,Travel & Local,0.7851699999999993
1498889847,banner,APPLOVIN,Utilities,0.7845430000000021
com.mobilityware.spider,interstitial,MOBILITYWARE,Auto & Vehicles,0.7842179999999997
651510680,interstitial,DOUBLECLICK,Entertainment,0.7839419999999999
395979574,banner,APPODEAL,Weather,0.7838230000000064
com.huub.tiger,banner,VUNGLE,Entertainment,0.7835830000000009
com.callapp.contacts,interstitial,APPODEAL,Dating,0.7833899999999998
319881193,native,APPODEAL,Book,0.7832739999999994
1502447854,interstitial,A9TAM,Social Networking,0.7831180000000005
com.huub.tiger,interstitial,NIMBUS,House & Home,0.7829089999999997
puzzle.yarn.fever.unravel.puzzle,banner,IRONSOURCE,Communication,0.7825760000000075
6747875092,interstitial,INMOBI,Lifestyle,0.782481
281940292,banner,NIMBUS,Health & Fitness,0.7812549999999999
water.sort.puzzle.game.color.sorting.free,native,VERVE,Games: Adventure,0.781096999999992
com.studio27.MelonPlayground,interstitial,PANGLE,Games: Board,0.7809789999999995
1544750895,interstitial,DOUBLECLICK,Book,0.7809710000000001
sorting.games.goods.sort.triple.match3d.puzzle.stuff,native,VERVE,Communication,0.7809400000000004
jigsaw.puzzle.game.banana,banner,INMOBI,Sports,0.7807699999999965
1562817072,interstitial,APPODEAL,Book,0.7797189999999998
com.huub.tiger,native,DOUBLECLICK,Games: Strategy,0.7796999999999998
com.particlenews.newsbreak,mrec,INMOBI,Shopping,0.7796450000000001
com.callapp.contacts,banner,A9TAM,Auto & Vehicles,0.7789590000000325
com.lemon.lvoverseas,native,MINTEGRAL,Travel & Local,0.7788779999999998
1407852246,interstitial,CHARTBOOST,Lifestyle,0.7786980000000001
com.huub.tiger,mrec,DOUBLECLICK,Business,0.7786289999999998
com.miniclip.carrom,interstitial,PANGLE,Games: Puzzle,0.7781919999999986
com.miniclip.carrom,interstitial,MINTEGRAL,Education,0.777669999999999
com.netshort.abroad,banner,MINTEGRAL,Utility,0.7776069999999871
kjv.bible.kingjamesbible,interstitial,VUNGLE,Education,0.7775999999999997
1212951043,interstitial,CHARTBOOST,Social Networking,0.7774949999999996
com.fc.goods.sort.matching.puzzle.triplemaster,banner,INNERACTIVE_DIRECT,Travel & Local,0.7773559999999979
com.ecffri.arrows,banner,IRONSOURCE,Entertainment,0.7770410000000016
com.domobile.applockwatcher,interstitial,VUNGLE,Games: Racing,0.7764960000000002
6471572249,interstitial,INMOBI,Education,0.776468
com.truecaller,banner,CRITEO,Business,0.7764429999999983
com.callapp.contacts,interstitial,BIGO,Dating,0.7758369999999996
com.playit.videoplayer,interstitial,MINTEGRAL,Dating,0.7758280000000001
solitaire.patience.card.games.klondike.free,banner,A9TAM,Sports,0.7753190000000073
com.truecaller,banner,CRITEO,Games: Casual,0.7750069999999629
com.Gamnest.CandyRace,interstitial,APPODEAL,House & Home,0.7746099999999999
com.domobile.applockwatcher,mrec,INMOBI,Sports,0.7745869999999905
video.downloader.videodownloader,native,INMOBI,Dating,0.7745730000000154
1589762792,interstitial,MINTEGRAL,Shopping,0.774485
com.aws.android,interstitial,VERVE,Utility,0.7742750000000007
kjv.bible.kingjamesbible,interstitial,INMOBI,Utility,0.7740649999999999
com.miniclip.carrom,native,VUNGLE,Games: Casual,0.773869999999998
6444946155,interstitial,APPODEAL,Weather,0.7738240000000001
com.callapp.contacts,banner,APPODEAL,Games: Adventure,0.7736539999999952
sorting.games.goods.sort.triple.match3d.puzzle.stuff,native,VERVE,Games: Strategy,0.7734470000000068
1212951043,interstitial,BIGO,Finance,0.7734030000000002
com.easybrain.sudoku.android,banner,MINTEGRAL,Games: Word,0.773380000000001
com.callapp.contacts,native,INMOBI,Travel & Local,0.7733799999999978
com.fc.goods.sort.matching.puzzle.triplemaster,interstitial,INMOBI,Music & Audio,0.7732189999999999
com.aws.android,banner,APPODEAL,Utility,0.7730939999999998
com.domobile.applockwatcher,mrec,PANGLE,Games: Card,0.7728560000000028
water.sort.puzzle.game.color.sorting.free,banner,PANGLE,Games: Card,0.7727940000000002
com.storymatrix.drama,interstitial,INNERACTIVE_DIRECT,Games: Card,0.7720560000000002
jigsaw.puzzle.game.banana,banner,APPODEAL,Lifestyle,0.7713609999999966
puzzle.yarn.fever.unravel.puzzle,interstitial,APPODEAL,Dating,0.7712260000000002
com.fc.goods.sort.matching.puzzle.triplemaster,interstitial,IRONSOURCE,Games: Action,0.7708979999999999
com.miniclip.carrom,native,INNERACTIVE_DIRECT,Video Players & Editors,0.7707559999999982
com.mobilityware.spider,mrec,MOBILITYWARE,Travel & Local,0.7697659999999967
1342112505,interstitial,APPODEAL,Social Networking,0.7696790000000001
com.goldendragon.luckyblessing,interstitial,BIGO,House & Home,0.7694500000000001
sorting.games.goods.sort.triple.match3d.puzzle.stuff,interstitial,UNITY,Dating,0.7694000000000002
651510680,interstitial,INNERACTIVE_DIRECT,Shopping,0.7693720000000003
com.naver.linewebtoon,interstitial,DOUBLECLICK,Entertainment,0.7693199999999992
6755183085,interstitial,UNITY,Education,0.76892
1584596271,banner,BIGO,Games,0.7688750000000014
free.vpn.unblock.proxy.turbovpn,mrec,DOUBLECLICK,Games: Casual,0.7685550000000004
6759763476,banner,UNITY,Food & Drink,0.7683240000000005
com.vincentb.MobControl,interstitial,UNITY,Video Players & Editors,0.7682240000000002
6754384144,interstitial,UNITY,Business,0.7679379999999999
com.playit.videoplayer,native,VUNGLE,Utility,0.7674459999999972
com.netshort.abroad,interstitial,CHARTBOOST,Games: Puzzle,0.7673210000000011
water.sort.puzzle.game.color.sorting.free,interstitial,PANGLE,Food & Drink,0.7672079999999998
ball.sort.puzzle.color.sorting.bubble.games,banner,VERVE,Communication,0.7668360000000068
com.mobilityware.spider,interstitial,CHARTBOOST,Social,0.7661010000000004
com.callapp.contacts,interstitial,INMOBI,Games: Strategy,0.7660420000000006
com.truecaller,mrec,ZMATICOO,Games: Board,0.765607000000002
com.ecffri.arrows,native,VUNGLE,Social,0.7655550000000009
com.aws.android,banner,NIMBUS,Shopping,0.7652879999999993
1407852246,interstitial,APPLOVIN,Shopping,0.7649450000000003
com.callapp.contacts,mrec,MINTEGRAL,Games: Puzzle,0.7646850000000031
6755183085,interstitial,APPLOVIN,Travel,0.7643669999999999
com.vincentb.MobControl,interstitial,APPODEAL,Utility,0.7642320000000001
1624606445,interstitial,UNITY,Health & Fitness,0.7641989999999997
videoplayer.videodownloader.downloader,interstitial,UNITY,Games: Card,0.7635100000000002
921765888,interstitial,DOUBLECLICK,Education,0.762668000000001
solitaire.patience.card.games.klondike.free,native,INNERACTIVE_DIRECT,Games: Racing,0.762417999999995
kjv.bible.kingjamesbible,native,INNERACTIVE_DIRECT,Games: Casual,0.7613439999999979
kjv.bible.kingjamesbible,mrec,PANGLE,Games: Card,0.7608620000000006
com.callapp.contacts,interstitial,MINTEGRAL,Auto & Vehicles,0.760813
com.sled.surfers.game,interstitial,BIGO,Food & Drink,0.7607340000000001
319881193,banner,INNERACTIVE_DIRECT,Book,0.760490000000001
993090598,native,INNERACTIVE_DIRECT,Food & Drink,0.7602340000000002
com.callapp.contacts,native,BIGO,Video Players & Editors,0.7599100000000072
com.easybrain.sudoku.android,native,MINTEGRAL,Maps & Navigation,0.7596240000000002
com.domobile.applockwatcher,interstitial,MINTEGRAL,Games: Strategy,0.7593579999999999
water.sort.puzzle.game.color.sorting.free,interstitial,MINTEGRAL,Games: Action,0.7593299999999993
395979574,banner,IRONSOURCE,Navigation,0.7588169999999964
com.aws.android,mrec,NIMBUS,Sports,0.7584650000000001
puzzle.yarn.fever.unravel.puzzle,interstitial,APPODEAL,Games: Strategy,0.7579389999999997
com.weaver.app.prod,interstitial,APPLOVIN,Finance,0.7578980000000002
water.sort.puzzle.game.color.sorting.free,banner,PANGLE,Social,0.7577150000000007
597088068,mrec,CRITEO,Travel,0.757375
water.sort.puzzle.game.color.sorting.free,banner,DOUBLECLICK,Games: Casual,0.7573690000000068
1544750895,banner,APPLOVIN,Weather,0.7569349999998953
1420058690,native,INNERACTIVE_DIRECT,Book,0.7568109999999988
6504849169,banner,UNITY,Education,0.7567349999999977
com.miniclip.carrom,native,INMOBI,Games: Word,0.7565289999999562
video.downloader.videodownloader,native,BIGO,Games: Casual,0.7565109999999847
6747875092,interstitial,MINTEGRAL,Food & Drink,0.7561410000000001
com.callapp.contacts,mrec,BIGO,Food & Drink,0.7560960000000296
840919914,banner,APPODEAL,Book,0.7559210000000004
com.goldendragon.luckyblessing,interstitial,UNITY,Games: Puzzle,0.755593
1509453185,mrec,ZMATICOO,Games,0.7552859999999992
1080465358,banner,VUNGLE,Lifestyle,0.7549020000000068
com.ludo.king,banner,INMOBI,Games: Puzzle,0.7548180000000073
1342112505,interstitial,APPLOVIN,Navigation,0.7544459999999997
1407852246,interstitial,MINTEGRAL,Food & Drink,0.754154
video.downloader.videodownloader,banner,UNITY,Games: Word,0.7540620000000061
1407852246,banner,INMOBI,Sports,0.7540150000000014
com.mobilityware.spider,banner,VUNGLE,Social,0.753967999999998
water.sort.puzzle.game.color.sorting.free,banner,MINTEGRAL,Games: Adventure,0.7538400000000103
com.goldendragon.luckyblessing,interstitial,BIGO,Communication,0.753615
com.mobilityware.spider,native,VUNGLE,Social,0.7535139999999982
1498889847,banner,PANGLE,Shopping,0.7534680000000016
1445472541,interstitial,CHARTBOOST,Productivity,0.7532509999999997
1212951043,native,CHARTBOOST,Book,0.7531220000000012
6478063606,banner,INNERACTIVE_DIRECT,Productivity,0.7530949999999997
395979574,banner,DOUBLECLICK,Food & Drink,0.7527809999999947
ball.sort.puzzle.color.sorting.bubble.games,interstitial,DOUBLECLICK,Games: Adventure,0.752712
1502447854,interstitial,IRONSOURCE,Food & Drink,0.752253
com.fc.goods.sort.matching.puzzle.triplemaster,banner,BIGO,Education,0.752067000000009
kjv.bible.kingjamesbible,interstitial,APPODEAL,Games: Card,0.7519170000000002
1080465358,banner,VUNGLE,Education,0.7517870000000115
ball.sort.puzzle.color.sorting.bubble.games,banner,INNERACTIVE_DIRECT,Games: Board,0.7513599999999995
com.fc.goods.sort.matching.puzzle.triplemaster,banner,IRONSOURCE,Games: Board,0.7512490000000094
com.playit.videoplayer,mrec,VUNGLE,Utility,0.7509950000000005
1562817072,interstitial,INNERACTIVE_DIRECT,Health & Fitness,0.7507919999999999
com.pixel.art.coloring.color.number,interstitial,INNERACTIVE_DIRECT,House & Home,0.7506400000000002
6471572249,banner,BIGO,Utilities,0.7506099999999939
1584596271,interstitial,APPLOVIN,Travel,0.7505570000000001
1562817072,interstitial,IRONSOURCE,Business,0.7503490000000002
6742221896,banner,UNITY,Education,0.749896000000017
281940292,mrec,NIMBUS,Shopping,0.7495969999999998
video.downloader.videodownloader,banner,VUNGLE,Dating,0.749212000000011
1080465358,native,VERVE,Utilities,0.7491909999999976
com.fc.goods.sort.matching.puzzle.triplemaster,banner,INMOBI,Business,0.748711999999999
com.fc.goods.sort.matching.puzzle.triplemaster,banner,A9TAM,Communication,0.7485020000000369
6742221896,banner,APPLOVIN,Food & Drink,0.7484989999998563
6747875092,interstitial,BIGO,Navigation,0.748371
840919914,banner,INMOBI,Food & Drink,0.7482010000000008
jigsaw.puzzle.game.banana,interstitial,BIGO,Utility,0.747606
1212951043,interstitial,A9TAM,Entertainment,0.7475680000000005
com.michatapp.im,mrec,DOUBLECLICK,Sports,0.7468609999999988
com.domobile.applockwatcher,mrec,APPODEAL,Shopping,0.7468310000000001
com.naver.linewebtoon,native,VUNGLE,Lifestyle,0.7468259999999992
puzzle.yarn.fever.unravel.puzzle,interstitial,INNERACTIVE_DIRECT,Lifestyle,0.746075
kjv.bible.kingjamesbible,interstitial,MINTEGRAL,Games: Role Playing,0.7460009999999999
sorting.games.goods.sort.triple.match3d.puzzle.stuff,banner,APPLOVIN,Games: Word,0.7459729999999327
1342112505,native,VUNGLE,Travel,0.7457809999999965
395979574,banner,IRONSOURCE,Book,0.7454809999999975
6759763476,interstitial,IRONSOURCE,Lifestyle,0.745422
com.miniclip.carrom,interstitial,DOUBLECLICK,Video Players & Editors,0.7452720000000002
com.domobile.applockwatcher,interstitial,INMOBI,Dating,0.7452249999999998
651510680,interstitial,IRONSOURCE,Productivity,0.7451360000000001
kjv.bible.kingjamesbible,mrec,VUNGLE,Entertainment,0.744521999999998
solitaire.patience.card.games.klondike.free,interstitial,VUNGLE,Education,0.744135
puzzle.yarn.fever.unravel.puzzle,banner,APPODEAL,House & Home,0.743692999999999
water.sort.puzzle.game.color.sorting.free,banner,VERVE,Games: Casual,0.7436510000000001
1584596271,banner,DOUBLECLICK,Education,0.7436180000000168
395979574,interstitial,MOBILITYWARE,Education,0.7433679999999994
1502447854,banner,UNITY,Lifestyle,0.7425300000000022
jigsaw.puzzle.game.banana,interstitial,A9TAM,Games: Puzzle,0.742053
com.callapp.contacts,native,VUNGLE,Games: Action,0.7420510000000119
com.netshort.abroad,interstitial,UNITY,House & Home,0.7418649999999999
jigsaw.puzzle.game.banana,interstitial,MINTEGRAL,Games: Strategy,0.741739
6465991018,banner,MINTEGRAL,Social Networking,0.7411970000000002
1407852246,interstitial,INMOBI,Social Networking,0.74094
com.studio27.MelonPlayground,native,BIGO,Games: Action,0.740922
ball.sort.puzzle.color.sorting.bubble.games,interstitial,A9TAM,Food & Drink,0.740482
com.Hadiz.Holeucaneat,interstitial,MINTEGRAL,Games: Adventure,0.740252
jigsaw.puzzle.game.banana,interstitial,A9TAM,Games: Casual,0.7393879999999999
solitaire.patience.card.games.klondike.free,interstitial,APPODEAL,Games: Role Playing,0.7388979999999998
com.sled.surfers.game,native,BIGO,Social,0.7388859999999999
921765888,mrec,VUNGLE,Health & Fitness,0.7388729999999978
921765888,mrec,DOUBLECLICK,Travel,0.7386740000000247
395979574,banner,APPODEAL,Utilities,0.738307999999995
solitaire.patience.card.games.klondike.free,interstitial,INNERACTIVE_DIRECT,Lifestyle,0.7377480000000001
sorting.games.goods.sort.triple.match3d.puzzle.stuff,banner,INMOBI,Utility,0.7371869999999979
6759763476,banner,APPLOVIN,Utilities,0.7369909999999777
com.playit.videoplayer,native,DOUBLECLICK,Games: Strategy,0.73686000000002
ball.sort.puzzle.color.sorting.bubble.games,banner,PANGLE,Games: Puzzle,0.7359460000000004
free.vpn.unblock.proxy.turbovpn,native,DOUBLECLICK,Games: Action,0.7357899999999993
1584596271,interstitial,BIGO,Games,0.735638
com.dubox.drive,interstitial,MINTEGRAL,Games: Role Playing,0.7352399999999999
solitaire.patience.card.games.klondike.free,interstitial,PANGLE,Travel & Local,0.7350209999999997
com.sled.surfers.game,interstitial,APPLOVIN,Games: Role Playing,0.734189
free.vpn.unblock.proxy.turbovpn,interstitial,DOUBLECLICK,Games: Role Playing,0.7341649999999996
com.ecffri.arrows,interstitial,IRONSOURCE,Games: Role Playing,0.734063
1420058690,native,INNERACTIVE_DIRECT,Utilities,0.7335529999999996
com.miniclip.carrom,banner,VUNGLE,Video Players & Editors,0.733369999999998
com.hotmini.drama.hot,interstitial,UNITY,Entertainment,0.7333419999999999
1589762792,banner,PANGLE,Sports,0.7331319999999993
puzzle.yarn.fever.unravel.puzzle,banner,BIGO,Music & Audio,0.7330480000000026
kjv.bible.kingjamesbible,interstitial,BIGO,Social,0.7329859999999999
com.domobile.applockwatcher,interstitial,VERVE,Games: Casual,0.732868
993090598,banner,MINTEGRAL,Education,0.7328450000000019
com.studio27.MelonPlayground,interstitial,INMOBI,Music & Audio,0.732701
water.sort.puzzle.game.color.sorting.free,interstitial,CHARTBOOST,Finance,0.732614
com.pixel.art.coloring.color.number,native,VERVE,Video Players & Editors,0.732591000000001
1589762792,banner,CHARTBOOST,Sports,0.7322090000000072
1357464684,native,INMOBI,Food & Drink,0.7320809999999999
1357464684,native,INMOBI,Health & Fitness,0.7319490000000004
video.downloader.videodownloader,banner,INMOBI,Dating,0.731721000000006
com.studio27.MelonPlayground,interstitial,PANGLE,Games: Action,0.7316389999999998
com.naver.linewebtoon,interstitial,CHARTBOOST,Food & Drink,0.7313749999999998
com.Hadiz.Holeucaneat,interstitial,PANGLE,Lifestyle,0.7313739999999993
com.playit.videoplayer,interstitial,DOUBLECLICK,Dating,0.7312050000000014
com.studio27.MelonPlayground,native,BIGO,Food & Drink,0.7311270000000002
com.fc.goods.sort.matching.puzzle.triplemaster,native,VERVE,Maps & Navigation,0.7310019999999985
com.netshort.abroad,native,CHARTBOOST,Maps & Navigation,0.730945
1407852246,native,BIGO,Health & Fitness,0.730527000000001
com.netshort.abroad,native,CHARTBOOST,Music & Audio,0.7304369999999997
com.easybrain.sudoku.android,interstitial,VERVE,Music & Audio,0.7304079999999997
1407852246,interstitial,UNITY,Business,0.730291
jigsaw.puzzle.game.banana,interstitial,ZMATICOO,Utility,0.7302469999999999
6478063606,interstitial,CHARTBOOST,Entertainment,0.7299210000000002
1562817072,interstitial,INNERACTIVE_DIRECT,Business,0.729101
1589762792,banner,VERVE,Book,0.7283550000000009
sorting.games.goods.sort.triple.match3d.puzzle.stuff,interstitial,CHARTBOOST,Entertainment,0.7283320000000005
com.mobilityware.spider,interstitial,INNERACTIVE_DIRECT,Games: Word,0.7281
com.domobile.applockwatcher,native,VUNGLE,Games: Strategy,0.7279710000000037
6471572249,native,INMOBI,Book,0.7278620000000007
com.truecaller,banner,A9TAM,Games: Word,0.7277989999999961
com.netshort.abroad,banner,IRONSOURCE,Games: Card,0.7277770000000261
com.storymatrix.drama,interstitial,DOUBLECLICK,Games: Strategy,0.7274820000000002
1342112505,banner,APPLOVIN,Travel,0.7274049999996258
840919914,interstitial,INNERACTIVE_DIRECT,Food & Drink,0.727349
com.ludo.king,mrec,VUNGLE,Finance,0.7271360000000017
6478063606,interstitial,INNERACTIVE_DIRECT,Travel,0.726735
video.downloader.videodownloader,interstitial,MINTEGRAL,Education,0.7266600000000006
com.naver.linewebtoon,native,DOUBLECLICK,Shopping,0.7251809999999999
1342112505,banner,VUNGLE,Social Networking,0.7251680000000003
921765888,interstitial,APPLOVIN,Productivity,0.7248309999999999
com.mobilityware.spider,native,CHARTBOOST,Education,0.7248109999999972
651510680,banner,INNERACTIVE_DIRECT,Travel,0.724530999999999
com.callapp.contacts,native,VERVE,Dating,0.724442000000005
com.truecaller,mrec,ZMATICOO,Dating,0.7244350000000003
com.fc.goods.sort.matching.puzzle.triplemaster,banner,APPLOVIN,Games: Casual,0.7240919999995783
921765888,native,IRONSOURCE,Education,0.7238159999999989
com.pixel.art.coloring.color.number,interstitial,MINTEGRAL,Education,0.7237390000000002
puzzle.yarn.fever.unravel.puzzle,interstitial,INNERACTIVE_DIRECT,Health & Fitness,0.7233560000000002
ball.sort.puzzle.color.sorting.bubble.games,banner,A9TAM,Education,0.7227920000000388
jigsaw.puzzle.game.banana,native,VERVE,Dating,0.7227450000000001
921765888,mrec,VUNGLE,Lifestyle,0.7226039999999984
com.truecaller,mrec,INNERACTIVE_DIRECT,Games: Action,0.7225100000000012
jigsaw.puzzle.game.banana,interstitial,A9TAM,Shopping,0.7223990000000001
com.miniclip.carrom,native,INNERACTIVE_DIRECT,Games: Strategy,0.7220899999999839
com.michatapp.im,interstitial,VUNGLE,Food & Drink,0.7219479999999997
com.netshort.abroad,banner,IRONSOURCE,Games: Casual,0.7214460000000291
1584596271,native,BIGO,Shopping,0.7213220000000002
6754558455,interstitial,PANGLE,Shopping,0.7212120000000003
1502447854,banner,MINTEGRAL,Health & Fitness,0.7202630000000014
com.domobile.applockwatcher,mrec,VERVE,Games: Board,0.7195480000000001
solitaire.patience.card.games.klondike.free,banner,APPLOVIN,Maps & Navigation,0.7194619999996557
com.playit.videoplayer,native,VERVE,Games: Casino,0.7193110000000006
com.ludo.king,mrec,INMOBI,Communication,0.7192649999999977
com.netshort.abroad,banner,IRONSOURCE,Education,0.719037000000015
1407852246,banner,INNERACTIVE_DIRECT,Productivity,0.7188499999999957
921765888,banner,MINTEGRAL,Utilities,0.7186750000000011
sorting.games.goods.sort.triple.match3d.puzzle.stuff,native,INMOBI,Utility,0.7185559999999973
com.easybrain.sudoku.android,native,BIGO,Communication,0.7182339999999954
com.aws.android,native,VUNGLE,Video Players & Editors,0.718099
6754384144,interstitial,MINTEGRAL,Food & Drink,0.7177490000000003
com.aws.android,banner,VERVE,Social,0.7175899999999996
videoplayer.videodownloader.downloader,banner,DOUBLECLICK,Games: Word,0.7173100000000795
puzzle.yarn.fever.unravel.puzzle,interstitial,IRONSOURCE,Lifestyle,0.717108
6471572249,banner,BIGO,Lifestyle,0.716973999999997
921765888,interstitial,IRONSOURCE,Health & Fitness,0.7169130000000002
993090598,banner,INMOBI,Photo & Video,0.7165840000000004
1212951043,native,VUNGLE,Shopping,0.7165400000000041
com.netshort.abroad,banner,IRONSOURCE,Games: Word,0.7162460000000663
1584596271,interstitial,INNERACTIVE_DIRECT,Health & Fitness,0.7162380000000004
1420058690,native,MINTEGRAL,Lifestyle,0.7160469999999989
1459645446,native,VUNGLE,Sports,0.715978
puzzle.yarn.fever.unravel.puzzle,banner,A9TAM,Communication,0.7159039999999884
6759763476,interstitial,IRONSOURCE,Education,0.7154370000000002
com.fc.goods.sort.matching.puzzle.triplemaster,interstitial,APPLOVIN,Food & Drink,0.7152380000000004
1342112505,interstitial,VUNGLE,Utilities,0.7149760000000003
com.playit.videoplayer,native,MINTEGRAL,Entertainment,0.7149119999999985
com.naver.linewebtoon,banner,CHARTBOOST,Dating,0.7148279999999997
water.sort.puzzle.game.color.sorting.free,native,VERVE,Communication,0.7145490000000003
com.ecffri.arrows,native,VUNGLE,Games: Board,0.7142900000000032
com.michatapp.im,interstitial,DOUBLECLICK,Utility,0.71422
295646461,banner,APPODEAL,Food & Drink,0.7140900000000004
1407852246,interstitial,MINTEGRAL,Business,0.7134580000000001
com.storymatrix.drama,interstitial,APPODEAL,Auto & Vehicles,0.713277
1562817072,interstitial,APPLOVIN,Food & Drink,0.7131669999999999
6465991018,banner,INNERACTIVE_DIRECT,Finance,0.7131349999999997
jigsaw.puzzle.game.banana,native,DOUBLECLICK,Communication,0.7130250000000029
com.naver.linewebtoon,mrec,INNERACTIVE_DIRECT,Games: Role Playing,0.7130230000000014
651510680,interstitial,CHARTBOOST,Travel,0.7129689999999997
com.fc.goods.sort.matching.puzzle.triplemaster,interstitial,INNERACTIVE_DIRECT,Education,0.7127159999999996
com.aws.android,mrec,NIMBUS,Finance,0.711795000000001
