market_id,app_name,account_name,am_name,total_spend_90d,non_vx_spend_90d,vx_spend_90d,vx_spend_pct_90d,vx_rank_90d,exchanges_above_vx_90d,vx_video_spend_90d,vx_video_pct_90d,vx_non_video_spend_90d,vx_non_video_pct_90d,non_vx_video_spend_90d,non_vx_video_pct_90d,non_vx_non_video_spend_90d,non_vx_non_video_pct_90d,vx_video_rank_90d,exchanges_above_vx_video_90d,vx_non_video_rank_90d,exchanges_above_vx_non_video_90d,from_previous_analysis,total_spend_30d,non_vx_spend_30d,vx_spend_30d,vx_spend_pct_30d,vx_rank_30d,exchanges_above_vx_30d,won_or_lost_rank_30d,vx_video_spend_30d,vx_video_pct_30d,vx_non_video_spend_30d,vx_non_video_pct_30d,non_vx_video_spend_30d,non_vx_video_pct_30d,non_vx_non_video_spend_30d,non_vx_non_video_pct_30d,vx_video_rank_30d,exchanges_above_vx_video_30d,vx_non_video_rank_30d,exchanges_above_vx_non_video_30d
1519174001,Art Puzzle - iOS,Easybrain Ltd,Dina Eraksan,162915.78329364027,95645.6330607054,67270.15023293487,41.29,1,VX not present,51257.00564400078,75.94,16235.775713007788,24.06,52375.433366000005,55.05,42771.08972401099,44.95,1.0,,1.0,,,45676.98091800175,26561.29643299915,19115.684485002603,41.85,1,VX not present,Held,14608.206883999985,76.19,4565.7467189997815,23.81,13064.490295999998,49.62,13265.962921000673,50.38,1.0,,1.0,
com.easybrain.number.puzzle.game,Number Match GP,Easybrain Ltd,Dina Eraksan,162212.99806585215,77013.14759487621,85199.85047097593,52.52,1,VX not present,80717.10751599225,94.78,4443.232002999908,5.22,65633.29032500027,85.52,11108.405387001743,14.48,1.0,,1.0,,,52763.48078101311,21693.75077401018,31069.73000700293,58.88,1,VX not present,Held,29260.79697800157,95.25,1459.2767709999573,4.75,17532.892236999975,81.37,4015.27819000012,18.63,1.0,,1.0,
6692629257,Connect Word iOS,HITAPPS GAMES LTD,Beth Taylor-Lowen,161878.38795732302,75636.4598873789,86241.92806994413,53.28,1,VX not present,60865.148028999814,71.39,24397.62799500867,28.61,41514.30876900002,55.3,33554.474724977656,44.7,1.0,,1.0,,,35971.17313800471,16298.93917800134,19672.233960003377,54.69,1,VX not present,Held,12037.171312999988,62.04,7364.312137999952,37.96,8986.790445999999,55.25,7279.493494000295,44.75,1.0,,1.0,
com.billiardsgame.ballking,8 Ball King,The Byte Combat (HongKong) Limited,Seven Tu,160313.6959350001,45869.7952450003,114443.9006899998,71.39,1,VX not present,113895.69107499998,99.85,176.426629,0.15,45875.49073300013,99.9,45.06665099999999,0.1,1.0,,1.0,,,60137.683194,18439.22557800008,41698.45761599991,69.34,1,VX not present,Held,41034.97420099986,99.69,126.05677400000005,0.31,18299.993635999985,99.87,23.19851,0.13,1.0,,1.0,
6446890186,Wooden Puzzle Bliss,Gimica GmbH,Dina Eraksan,159707.0976180139,48330.07478002545,111377.02283798848,69.74,1,VX not present,97645.30511000026,87.49,13959.628983000255,12.51,32766.9814,67.91,15482.314732998508,32.09,1.0,,1.0,,,33583.505619998214,12490.110031997325,21093.39558800089,62.81,1,VX not present,Held,18129.11059399996,83.76,3515.8778119999765,16.24,8728.231217000002,69.47,3836.642550999993,30.53,1.0,,1.0,
1465731199,2 Players iOS,Jungle Frog LDA,Louis Wallworth,159445.7007912548,89423.21011028999,70022.49068096484,43.92,1,VX not present,58899.49688699977,84.53,10780.045695004646,15.47,74014.88322100007,82.72,15464.548562993074,17.28,1.0,,1.0,,,49761.423489028195,27883.066717027687,21878.356772000505,43.97,1,VX not present,Held,18718.854978000007,85.32,3220.4990239999743,14.68,23921.908976999977,86.01,3890.532139999936,13.99,1.0,,1.0,
com.weaver.app.prod,Talkie,SUBSUP PTE. LTD.,Seven Tu,159327.12254697492,136503.89513499348,22823.227411981436,14.32,2,INNERACTIVE_DIRECT,23262.50762698317,99.8,47.03244100000002,0.2,132755.6981469982,97.33,3644.2317960000487,2.67,2.0,INNERACTIVE_DIRECT,3.0,"BIGO, MINTEGRAL",,48588.15279399563,37457.656099998065,11130.496693997567,22.91,2,INNERACTIVE_DIRECT,Held,11423.680893997667,99.8,22.597321000000065,0.2,36932.95232399947,97.1,1103.3485260000132,2.9,2.0,INNERACTIVE_DIRECT,3.0,"BIGO, MINTEGRAL"
6446197181,Glow: Fashion Idol iOS_CL,TabTale LTD,Dina Eraksan,159137.01070800214,7510.96759800004,151626.0431100021,95.28,1,VX not present,150592.75608500285,100.0,0.0,0.0,7402.760427999999,100.0,0.16778300000000002,0.0,1.0,,-1.0,VX not present,,43447.95773600016,1794.4604280000008,41653.497308000166,95.87,1,VX not present,Held,42033.88069700031,100.0,0.0,0.0,1793.0659309999999,100.0,0.000134,0.0,1.0,,-1.0,VX not present
6743091090,Shape Escape iOS,FIOGONIA LIMITED,Louis Wallworth,158685.8084399688,59715.00003498036,98970.80840498843,62.37,1,VX not present,76314.50433399752,77.4,22284.7933750028,22.6,45949.96522,78.18,12824.90290300024,21.82,1.0,,1.0,,,40024.751033000815,17752.881400999857,22271.86963200096,55.65,1,VX not present,Held,15423.456980999872,69.98,6615.311057999577,30.02,17511.05114300001,98.31,300.30377899999945,1.69,1.0,,1.0,
com.newreading.goodreels,GoodReels-Android,Singapore New Reading Technology Pt,Sunton Sun,157656.05380799965,60505.83726699978,97150.21654099986,61.62,1,VX not present,97183.9403890002,100.0,0.0114329999999999,0.0,60579.37148900021,100.0,0.1730909999999997,0.0,1.0,,3.0,"INMOBI, DOUBLECLICK",,48122.36227699997,17706.08282899998,30416.279447999987,63.21,1,VX not present,Held,30166.293081999956,100.0,0.0106819999999999,0.0,17642.935953000004,100.0,0.0199339999999997,0.0,1.0,,1.0,
1214223596,Word Trip iOS,Playsimple Games,Rutvij Jadav,157478.99234917603,84118.80176120684,73360.1905879692,46.58,1,VX not present,42305.124336000124,58.01,30619.001377003384,41.99,39878.68597699998,47.6,43891.610256994194,52.4,1.0,,1.0,,,41769.75821301573,22778.16549201443,18991.592721001303,45.47,1,VX not present,Held,10939.862766999982,58.05,7906.722237999969,41.95,10140.225861000004,44.83,12480.420774000786,55.17,1.0,,1.0,
com.xm.csee,iCSee,HANGZHOU JF SOFTWARE CO LTD,Aria Gao,156404.3184669683,23938.609729997985,132465.70873697032,84.69,1,VX not present,126343.13779698158,94.16,7835.4129400010215,5.84,14800.127353000249,62.15,9012.813597000122,37.85,1.0,,1.0,,,86992.31729199436,6039.580150000549,80952.73714199381,93.06,1,VX not present,Held,77664.79100599691,96.18,3081.1772959999953,3.82,3535.710099000057,59.39,2417.287232999996,40.61,1.0,,1.0,
398157427,Mackolik iOS,Mackolik,Louis Wallworth,156343.0691749454,98167.46816796876,58175.60100697666,37.21,2,DOUBLECLICK,40518.34125000018,70.54,16922.92573900525,29.46,83868.0432170004,85.66,14034.834859999506,14.34,2.0,DOUBLECLICK,1.0,,,58817.57854499181,46098.15961999091,12719.418925000902,21.63,2,DOUBLECLICK,Held,9237.317510999954,74.83,3107.884281999958,25.17,38989.068623000225,85.93,6386.173164000085,14.07,2.0,DOUBLECLICK,1.0,
1331794412,Bricks n Balls,"PeopleFun, Inc.",Matthew Hong,156336.25496622353,68835.56580229197,87500.68916393156,55.97,1,VX not present,61673.020909000545,70.9,25316.80661400726,29.1,25566.130276,37.34,42901.390925987325,62.66,1.0,,1.0,,,41309.07590702387,20428.2493550199,20880.82655200397,50.55,1,VX not present,Held,14250.85297799988,68.29,6616.688463000088,31.71,6457.222983,31.95,13754.293779001973,68.05,1.0,,1.0,
com.miui.player,com.miui.player,Xiaomi Group,Sunton Sun,155942.23318888588,140711.92591188726,15230.30727699862,9.77,2,XIAOMI,15331.991936999098,100.0,0.0,0.0,106320.94027004794,75.89,33774.060825181965,24.11,2.0,XIAOMI,7.0,"XIAOMI, MINTEGRAL, BIGO, DOUBLECLICK, PANGLE, APPLOVIN",,46623.68645907531,40962.91832307543,5660.7681359998805,12.14,2,XIAOMI,Held,5628.7532509998855,100.0,0.0,0.0,33020.21353100485,79.23,8656.603353988388,20.77,2.0,XIAOMI,6.0,"XIAOMI, MINTEGRAL, DOUBLECLICK, PANGLE, APPLOVIN"
com.miui.videoplayer,com.miui.videoplayer,Xiaomi Group,Sunton Sun,155769.07990827353,126421.24264727034,29347.83726100321,18.84,2,XIAOMI,19840.45755700015,67.12,9721.199437000676,32.88,101157.30543507407,80.4,24652.499357049386,19.6,2.0,XIAOMI,2.0,XIAOMI,,50802.29256504743,38380.91756004698,12421.375005000444,24.45,2,XIAOMI,Held,8108.495833000156,65.62,4248.237064999942,34.38,31926.499001005304,82.22,6903.904748003909,17.78,2.0,XIAOMI,2.0,XIAOMI
6758326278,Arrows GO! iOS,OAKEVER GAMES PTE LTD,Aria Gao,154560.96468609077,96257.31012809472,58303.65455799605,37.72,1,VX not present,59609.01169400001,98.72,773.3517449999906,1.28,96680.39985299994,97.41,2571.9303089999157,2.59,1.0,,1.0,,,122358.10446603048,71971.9074920329,50386.196973997576,41.18,1,VX not present,Held,50890.84164300003,98.68,678.4562529999974,1.32,71293.24966099986,97.59,1757.535633000061,2.41,1.0,,1.0,
6449243946,Linked Snake,Supercent,Sunyoung Min,154560.65085296752,59270.010075998274,95290.64077696925,61.65,1,VX not present,68203.60508999943,71.92,26629.667870006102,28.08,43323.92049499995,73.25,15822.703933993815,26.75,1.0,,1.0,,,39687.47580499374,16141.377210992956,23546.098594000778,59.33,1,VX not present,Held,15431.789832999955,66.26,7858.8603119998825,33.74,12271.395517999998,76.97,3672.6354430000592,23.03,1.0,,1.0,
1357464684,KJV iOS,OAKEVER GAMES PTE LTD,Aria Gao,154399.1390140896,104560.64789208952,49838.49112200009,32.28,2,APPODEAL,49768.85943000004,100.0,0.0,0.0,100030.58049100003,95.9,4271.890348999925,4.1,2.0,APPODEAL,-1.0,VX not present,,44265.58811901193,31190.63855101192,13074.949568000013,29.54,2,APPODEAL,Held,12904.735141000006,100.0,0.0,0.0,29495.50711299999,95.07,1527.9627019999919,4.93,2.0,APPODEAL,-1.0,VX not present
solitaire.patience.card.games.klondike.free,Solitaire-Android,Guru Network Limited,Harper Zhang,154009.11868073797,103609.91417873774,50399.20450200022,32.72,1,VX not present,50632.83210700053,100.0,0.0,0.0,81497.52218100002,78.95,21730.830514999307,21.05,1.0,,-1.0,VX not present,,48021.90787113256,28054.85129613283,19967.056574999733,41.58,1,VX not present,Held,19915.56798799978,100.0,0.0,0.0,20216.08072200002,72.65,7611.186058999854,27.35,1.0,,-1.0,VX not present
890378044,Toy Blast,Zynga,Lisa Tolentino,153576.0870930004,31009.370132999866,122566.71696000051,79.81,1,VX not present,122113.37008300135,100.0,0.0,0.0,30686.438519999992,100.0,0.000287,0.0,1.0,,-1.0,VX not present,,45873.687957999886,9922.902697000003,35950.78526099988,78.37,1,VX not present,Held,35174.55838999998,100.0,0.0,0.0,9675.783993999994,100.0,1e-06,0.0,1.0,,-1.0,VX not present
1492722342,Animal Kingdom: Coin Raid,Innplay Labs,Beth Taylor-Lowen,153101.42091200064,19307.26642000003,133794.1544920006,87.39,1,VX not present,133147.9480890001,100.0,0.0,0.0,19387.872754999975,100.0,0.013978999999999998,0.0,1.0,,-1.0,VX not present,,42264.291870000096,6438.219020999988,35826.072849000106,84.77,1,VX not present,Held,34701.52932399998,100.0,0.0,0.0,6354.091015,100.0,0.0,0.0,1.0,,-1.0,VX not present
1498889847,Litmatch - Make new friends,CONSTRUCT TECHNOLOGY PTE LTD,Ronald Long,152989.00661699957,76673.05214398379,76315.9544730158,49.88,1,VX not present,69438.31300400339,90.6,7207.494764999727,9.4,32837.80690700017,42.94,43638.13768899671,57.06,1.0,,3.0,"INNERACTIVE_DIRECT, INMOBI",,56766.70039600477,27587.68732300317,29179.013073001606,51.4,1,VX not present,Held,26534.249625000208,91.09,2596.0007950000027,8.91,12121.931602999954,43.78,15565.824586000383,56.22,1.0,,3.0,"INNERACTIVE_DIRECT, INMOBI"
com.mobilityware.Spades,Android Spades,Mobility Ware,Natalie Kenyon,152951.695019994,49737.60886199856,103214.08615799544,67.48,1,VX not present,103395.10248899517,99.94,66.49938999999983,0.06,48725.66440299999,97.73,1129.5122389999965,2.27,1.0,,4.0,"MOBILITYWARE, VERVE, APPODEAL",,53973.4394499994,17087.0581979996,36886.3812519998,68.34,1,VX not present,Held,36515.37330299998,99.96,15.506482000000013,0.04,16655.254958000027,97.79,376.61711299999934,2.21,1.0,,4.0,"MOBILITYWARE, VERVE, APPODEAL"
6474685600,6474685600,gamestudiopsv@gmail.com,Kseniia Fesenko,152191.36401843373,85776.2665134873,66415.09750494645,43.64,1,VX not present,0.225898,0.0,66722.37632999613,100.0,12234.905641000389,14.38,72849.5573602068,85.62,4.0,"MINTEGRAL, BIGO, DOUBLECLICK",1.0,,,41346.13929219261,19897.353457187717,21448.785835004892,51.88,1,VX not present,Held,0.079202,0.0,21181.896288000844,100.0,23.066400999999992,0.12,19470.52331995243,99.88,3.0,"DOUBLECLICK, MINTEGRAL",1.0,
io.supercent.linkedcubic,Linked Snake,Supercent,Sunyoung Min,151386.98205192634,101560.96183897252,49826.020212953816,32.91,1,VX not present,39535.97033699995,79.71,10065.79395099992,20.29,77468.45960600009,77.3,22755.841233999836,22.7,1.0,,2.0,BIGO,,32194.793769998083,18887.34995499605,13307.443815002034,41.33,1,VX not present,Held,10148.051233000017,77.21,2994.717318999843,22.79,17318.82059499999,91.78,1552.127195999964,8.22,1.0,,1.0,
com.radio.pocketfm,PocketFM Android,Pocket FM Corp,Rutvij Jadav,150677.17563226953,84470.81241126922,66206.3632210003,43.94,1,VX not present,60206.772691000195,90.6,6245.364084999982,9.4,78979.41162099938,93.5,5488.697183998118,6.5,1.0,,1.0,,,53084.04503401569,26548.88949401612,26535.15553999957,49.99,1,VX not present,Held,24205.303615999357,91.69,2194.602527999991,8.31,24662.343545000236,92.94,1872.1863889999279,7.06,1.0,,1.0,
1572726361,iOS Gin Rummy,Mobility Ware,Natalie Kenyon,150514.2222269997,48812.89230399914,101701.32992300057,67.57,1,VX not present,100443.42468400132,99.5,501.2887360000123,0.5,47245.78134500004,97.12,1400.5831350000021,2.88,1.0,,2.0,APPODEAL,,37798.503855000155,13983.498448000026,23815.00540700013,63.01,1,VX not present,Held,23093.72686000013,99.55,103.43668100000008,0.45,13438.425348000006,97.41,357.50215599999876,2.59,1.0,,2.0,APPODEAL
1569776448,Get Color,Tripledot Studios,Tori Edwards,149258.09687886713,92763.94481491575,56494.15206395137,37.85,1,VX not present,30654.720055000216,54.14,25961.999666011765,45.86,64059.59375099991,68.76,29102.40015100202,31.24,1.0,,1.0,,,55484.842695004125,31580.650940999945,23904.19175400418,43.08,1,VX not present,Held,13471.505002000007,57.11,10119.004548999585,42.89,20431.785071000013,65.38,10819.636765000318,34.62,1.0,,1.0,
com.easybrain.art.puzzle,Art Puzzle GP,Easybrain Ltd,Dina Eraksan,149187.65889902753,51883.53163702089,97304.12726200664,65.22,1,VX not present,94770.1860020214,97.73,2204.2324050000607,2.27,42157.95720500005,81.81,9371.667623000403,18.19,1.0,,2.0,INMOBI,,36003.06070800496,11966.38983000566,24036.6708779993,66.76,1,VX not present,Held,23052.934360999723,96.71,784.0226169999969,3.29,9288.69461799999,77.77,2655.3579480000785,22.23,1.0,,2.0,INMOBI
com.scores365,Android 365Scores: Live Scores & News,365scores,Beth Taylor-Lowen,149136.3621559971,18319.401331001696,130816.96082499542,87.72,1,VX not present,117342.3469850073,90.08,12925.977854000943,9.92,10665.038272000014,58.21,7658.131148999934,41.79,1.0,,1.0,,,41531.02849800022,6134.039346000005,35396.98915200021,85.23,1,VX not present,Held,30651.249269999917,88.3,4060.6349729999656,11.7,3617.1266740000015,59.47,2464.652576000006,40.53,1.0,,1.0,
1132762804,NewsBreak: Local News & Alerts,Particle Media Inc,Alex Moore,148565.61065099997,117027.16130599978,31538.44934500018,21.23,3,"SMAATO, INMOBI",27056.942955000184,82.83,5609.28714899999,17.17,6.864235,0.01,113764.91398900046,99.99,1.0,,3.0,"SMAATO, INMOBI",,51524.79436900019,20301.95175600007,31222.84261300012,60.6,1,VX not present,Won,27056.94295500017,83.64,5293.680417000029,16.36,3.2277640000000005,0.02,19874.176032999945,99.98,1.0,,2.0,INMOBI
6742221896,Dreamy Room_ios,AbiGroup,Nam Trinh,148287.55393858533,147564.62467958537,722.9292589999731,0.49,7,"IRONSOURCE, MINTEGRAL, INNERACTIVE_DIRECT, APPLOVIN, DOUBLECLICK, UNITY",0.0,0.0,702.2979640000016,100.0,111694.37196500057,75.53,36181.75071085871,24.47,7.0,"IRONSOURCE, MINTEGRAL, INNERACTIVE_DIRECT, APPLOVIN, DOUBLECLICK, UNITY",5.0,"APPLOVIN, INNERACTIVE_DIRECT, MINTEGRAL, IRONSOURCE",,52884.57405712842,52792.001684128416,92.57237300000112,0.18,6,"IRONSOURCE, MINTEGRAL, INNERACTIVE_DIRECT, APPLOVIN, DOUBLECLICK",Won,0.0,0.0,91.49588900000076,100.0,42195.201898999956,80.97,9918.349501992026,19.03,7.0,"IRONSOURCE, MINTEGRAL, INNERACTIVE_DIRECT, DOUBLECLICK, APPLOVIN, UNITY",5.0,"INNERACTIVE_DIRECT, MINTEGRAL, APPLOVIN, IRONSOURCE"
1671315416,Jagat-iOS,JAGAT TECHNOLOGY PTE LTD,Ronald Long,148172.43320194707,45984.836475975746,102187.59672597132,68.97,1,VX not present,98557.25558101086,96.82,3232.29319799992,3.18,42.29461500000001,0.09,45817.53300501177,99.91,1.0,,2.0,INMOBI,,42174.59326800404,14996.182710002153,27178.410558001888,64.44,1,VX not present,Held,25794.74355600136,96.14,1036.4005769999944,3.86,11.673008999999999,0.08,14944.076458002877,99.92,1.0,,2.0,INMOBI
com.easybrain.sudoku.android,Sudoku - Classic Logic Puzzle Game,Easybrain Ltd,Dina Eraksan,147439.6039868811,63245.860246910685,84193.7437399704,57.1,1,VX not present,81923.6727629982,96.78,2728.4323240000667,3.22,47246.88033900013,74.87,15859.68969000185,25.13,1.0,,3.0,"A9TAM, INNERACTIVE_DIRECT",,52010.32795300877,16263.00268000811,35747.32527300066,68.73,1,VX not present,Held,34838.33902699923,97.33,955.174756999934,2.67,11160.521928999999,69.48,4902.842726000164,30.52,1.0,,3.0,"A9TAM, INNERACTIVE_DIRECT"
6448176203,GoodReels-IOS,Singapore New Reading Technology Pt,Sunton Sun,147217.6956440006,28019.974830000177,119197.72081400044,80.97,1,VX not present,118897.72564900054,100.0,0.148813,0.0,28133.164324999976,100.0,0.24382199999999998,0.0,1.0,,1.0,,,38364.9915229999,8118.137897000004,30246.8536259999,78.84,1,VX not present,Held,30190.773714999897,100.0,0.0502129999999999,0.0,8302.359441999997,100.0,0.0181489999999999,0.0,1.0,,1.0,
com.callapp.contacts,CallApp,CallApp Software Ltd.,Beth Taylor-Lowen,147028.346580152,133017.01174714457,14011.334833007428,9.53,5,"MINTEGRAL, INMOBI, VERVE, BIGO",7692.96530600035,54.76,6356.637475999125,45.24,73366.71898100752,55.14,59684.027952038516,44.86,4.0,"MINTEGRAL, INMOBI, BIGO",5.0,"VERVE, A9TAM, MINTEGRAL, INMOBI",,48800.8414309021,42535.59004790195,6265.251383000157,12.84,3,"MINTEGRAL, INMOBI",Won,3733.0537549999663,59.51,2539.668562999773,40.49,26744.81396800111,62.54,16021.44387200237,37.46,3.0,"MINTEGRAL, INMOBI",5.0,"VERVE, A9TAM, INMOBI, MINTEGRAL"
358899126,"Tagged -Chill, Chat & Go Live!",The Meet Group,Natalie Kenyon,146730.3284082571,88007.68478827525,58722.643619981856,40.02,1,VX not present,18431.7601619998,31.41,40255.155292001706,68.59,19640.449655998345,22.35,68234.16731598107,77.65,1.0,,1.0,,,43317.883917028055,26465.93727902638,16851.946638001675,38.9,1,VX not present,Held,7368.91824799999,44.44,9211.604879000028,55.56,6366.407541999917,24.33,19802.651916001072,75.67,1.0,,1.0,
com.picsart.studio,PicsArt Photo Studio: Collage Maker & Pic Editor,Picsart Inc,Matthew Hong,146688.61203343084,71058.10349853266,75630.5085348982,51.56,1,VX not present,62713.34988999914,83.32,12554.278463001185,16.68,62217.459882000025,87.83,8622.907686000646,12.17,1.0,,1.0,,,41155.94946902004,20469.463758016285,20686.48571100375,50.26,1,VX not present,Held,17048.20782600015,82.91,3513.1300359998386,17.09,17531.580453000013,85.87,2885.513747999963,14.13,1.0,,1.0,
jigsaw.puzzle.game.banana,Jigsaw Android,OAKEVER GAMES PTE LTD,Aria Gao,146574.2046478112,105571.19296481003,41003.011683001154,27.97,2,APPODEAL,39534.594631000655,96.11,1601.2300249998661,3.89,92204.12796200014,87.54,13118.56874999943,12.46,2.0,APPODEAL,5.0,"MINTEGRAL, INMOBI, BIGO, APPODEAL",,46165.78885816272,31052.426004161807,15113.362854000909,32.74,2,APPODEAL,Held,14469.74020600002,96.67,498.1601009999882,3.33,26547.881402000003,85.88,4364.082724999956,14.12,2.0,APPODEAL,6.0,"INMOBI, MINTEGRAL, VERVE, APPODEAL, BIGO"
com.vincentb.MobControl,Mob Control Android,Voodoo,Hadil Salameh,145649.40185837424,108262.19421837716,37387.20763999707,25.67,2,APPODEAL,34677.165998000775,92.2,2933.0656629997884,7.8,106175.149373,97.56,2652.745875000507,2.44,2.0,APPODEAL,1.0,,,54442.87304204563,43003.38363404535,11439.489408000276,21.01,3,"APPODEAL, INNERACTIVE_DIRECT",Lost,10972.70930600001,94.85,595.3315839999956,5.15,42536.401910000015,98.48,656.5881759999927,1.52,3.0,"APPODEAL, INNERACTIVE_DIRECT",1.0,
6446669987,VitaSolitaire iOS,OAKEVER GAMES PTE LTD,Aria Gao,145528.0261083928,110462.7188803942,35065.307227998615,24.1,2,VERVE,22405.73770800004,64.05,12575.949943003212,35.95,78287.40381499995,71.09,31836.08934899744,28.91,3.0,"VERVE, APPODEAL",1.0,,,40717.91405903284,29615.118909031866,11102.795150000971,27.27,2,VERVE,Held,7935.9058309999955,71.72,3128.776664999992,28.28,21247.6836,74.09,7431.644814999903,25.91,2.0,VERVE,1.0,
526641427,Flow Free iOS,Big Duck Games,Natalie Kenyon,145165.98757799837,59078.43354403857,86087.55403395981,59.3,1,VX not present,43864.77390300002,51.1,41977.42628998169,48.9,39182.66742599999,66.56,19682.4710969894,33.44,1.0,,1.0,,,40846.47636700106,16901.7977870024,23944.67857999866,58.62,1,VX not present,Held,13248.699585999984,55.7,10537.64208400081,44.3,11957.040743999989,71.54,4757.193998999508,28.46,1.0,,1.0,
6452119853,Wordscapes Solitaire,"PeopleFun, Inc.",Matthew Hong,143959.17026201685,32619.89773802829,111339.27252398856,77.34,1,VX not present,99194.45754099982,89.31,11878.455716001847,10.69,16735.823487,51.57,15717.025808997214,48.43,1.0,,1.0,,,37655.764669000215,10472.16850399952,27183.59616500069,72.19,1,VX not present,Held,24511.203908999934,90.23,2652.9214800000036,9.77,5305.271352,51.28,5041.40179399985,48.72,1.0,,1.0,
372648912,"MeetMe - Go Live, Chat & Meet",The Meet Group,Natalie Kenyon,143954.00496719484,83273.12038921856,60680.88457797628,42.15,1,VX not present,12624.760332999916,20.85,47932.48047100659,79.15,46130.94051499871,55.49,37004.74580398381,44.51,2.0,IRONSOURCE,1.0,,,43780.81415102956,26902.968375027292,16877.84577600227,38.55,1,VX not present,Held,4919.158829999999,29.53,11738.94119299985,70.47,14320.438539999963,53.46,12465.411334001012,46.54,2.0,IRONSOURCE,1.0,
easy.sudoku.puzzle.solver.free,Sudoku Android,OAKEVER GAMES PTE LTD,Aria Gao,142674.4602420382,105155.89264604318,37518.56759599499,26.3,2,INNERACTIVE_DIRECT,31199.607491000057,82.63,6558.302545001542,17.37,95304.17114400014,90.63,9850.82533399281,9.37,2.0,INNERACTIVE_DIRECT,1.0,,,39617.861211117255,24146.50474311714,15471.356468000118,39.05,1,VX not present,Won,13601.621970000064,89.15,1655.5537409999438,10.85,21548.957950000015,88.86,2701.829557999958,11.14,1.0,,1.0,
418987775,TuneIn Radio,Freestar,Sales Ops,142585.17068496725,92968.88732599768,49616.283358969566,34.8,1,VX not present,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,VX not present,-1.0,VX not present,,31276.419155001706,16696.36201600043,14580.057139001276,46.62,1,VX not present,Held,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,VX not present,-1.0,VX not present
1080465358,IT-PM_Futbin_iOS,AddApptr GmbH,Dina Eraksan,142156.45211789932,77263.57542594509,64892.87669195422,45.65,1,VX not present,18168.81562299996,28.29,46064.24374798065,71.71,64610.52617000208,84.02,12287.837392999068,15.98,3.0,"APPLOVIN, MINTEGRAL",1.0,,,41663.466005998744,22740.283133000594,18923.18287299815,45.42,1,VX not present,Held,4653.458222000005,24.56,14293.417944003035,75.44,18887.27575400026,83.5,3731.9686840004915,16.5,3.0,"APPLOVIN, MINTEGRAL",1.0,
com.football.soccer.league,Football League 2023,Gamegou,Ronald Long,141598.99333400375,15833.799773993183,125765.19356001056,88.82,1,VX not present,125769.52106500936,100.0,0.0,0.0,15718.432536002128,99.15,135.29125300000007,0.85,1.0,,7.0,"MINTEGRAL, DOUBLECLICK, INNERACTIVE_DIRECT, UNITY, PANGLE, APPLOVIN",,46012.044905001814,5216.839464000524,40795.20544100129,88.66,1,VX not present,Held,40704.46314200118,100.0,0.0,0.0,5230.90765800002,99.27,38.474665000000016,0.73,1.0,,-1.0,VX not present
com.outfit7.mytalkingtom2,My Talking Tom 2 - Android,Outfit7,Tori Edwards,141552.36618500482,99858.10252300318,41694.263662001635,29.46,1,VX not present,40074.842019001015,96.93,1268.5065619999843,3.07,92569.74524300062,93.34,6607.707050000022,6.66,1.0,,3.0,"INMOBI, BIGO",,30661.563820000145,22734.715730000215,7926.84808999993,25.85,2,INMOBI,Lost,7285.297635999877,94.72,406.18985400000065,5.28,21056.888341999973,92.42,1726.6596970000007,7.58,2.0,INMOBI,2.0,INMOBI
1624606445,Hops,dely Inc.,Soojin Moon,141130.28923911284,94503.90774611276,46626.38149300009,33.04,1,VX not present,47176.06441399988,100.0,0.0,0.0,58233.048517000236,61.98,35721.63544600372,38.02,1.0,,9.0,"INMOBI, UNITY, MINTEGRAL, IRONSOURCE, INNERACTIVE_DIRECT, APPLOVIN, DOUBLECLICK, PANGLE",,45852.80577901022,28181.13397501016,17671.671804000052,38.54,1,VX not present,Held,17838.32481200005,100.0,0.0,0.0,16143.323054000037,58.01,11685.521507000258,41.99,1.0,,9.0,"INMOBI, UNITY, IRONSOURCE, MINTEGRAL, INNERACTIVE_DIRECT, APPLOVIN, DOUBLECLICK, PANGLE"
free.vpn.unblock.proxy.turbovpn,Turbo,INNOVATIVE CONNECTING PTE.LIMITED,Harper Zhang,140002.8757589731,104594.2733519816,35408.60240699149,25.29,3,"INMOBI, DOUBLECLICK",35339.51858898996,100.0,0.0602659999999999,0.0,102137.1825739921,97.42,2701.271670000338,2.58,3.0,"INMOBI, DOUBLECLICK",4.0,"DOUBLECLICK, INMOBI, CHARTBOOST",,44206.07425199805,35323.60978199946,8882.464469998587,20.09,3,"INMOBI, DOUBLECLICK",Held,8687.866243998658,100.0,0.0114009999999999,0.0,34702.49942800029,98.1,672.7010210000038,1.9,3.0,"INMOBI, DOUBLECLICK",4.0,"DOUBLECLICK, INMOBI, CHARTBOOST"
