account_id,account_name,app_id,app_name,total_7d_spend,daily_spend
691e2cfa049361d7687b540f,Honey Badger Games LTD,6928afa0b88dcb4daa9684a5,Queenzle,2111.107476157466,301.59
5fc671cbba624b0015a61bf1,Saygames LTD,638f102be40e9e17b67ee74f,Perfect Lands,2110.7639804064715,301.54
61653a78f9df5d00173c17ba,KikaTech,68340ba96883128549d14361,iControl: Easy Widgets Themes,2109.373107,301.34
634fbc9a6d4a18001764bb23,"HONG KONG JOLLY ART TECHNOLOGY CO., LIMITED",68ccf83340020d08aecb43d0,Solitaire Chill,2109.372798,301.34
5fc0a33dcb32b5001563f9dc,AmberMobile Limited,68bf95bf06f90247f50741d7,Find Hidden Cats- Spot it! (iOS),2107.8022023807553,301.11
561e8d936b8d90f61a000637,Game Insight UAB,538ef3055d8477ea1e0000e9,Airport City iOS iPhone,2107.0722270191545,301.01
561e8d936b8d90f61a0006b6,Electronic Arts,5759e59e1c7b92224b000065,Plants vs Zombies Heroes,2106.3280289677523,300.9
561e8d936b8d90f61a000662,nerByte GMBH,5fd1dbd586e927acbf089dfd,Spider Android,2106.252187955626,300.89
561e8d956b8d90f61a002a2f,BoomBit Games Ltd,59a5436b579efd1c240023cf,Dartsy ANDROID,2104.8649463438896,300.69
561e8d966b8d90f61a0039ab,Etermax,5486f7cd6fe957e43f0000d3,Trivia Crack Android,2104.6576358190664,300.67
65e037799e0d93001113e55a,Rocketshield Browser Technology Lim,6970abdfd4ba143db9060c20,Voyager,2100.970508684367,300.14
6247027c20721a0018bb6528,First Touch Games,64787b6711f74ed45246d310,Score! Hero,2100.512458487836,300.07
5efeed113191d60018f0f4e0,LY Corporation,65c0e8109a4122e9e0de5914,LINE：ナンプレ,2099.4367472125864,299.92
65d5d1b2a3d8e10011927ba9,sharechat,65de1c8bd1b71b57183c45a8,Moj,2098.824552729305,299.83
59ff73a9eb02606d5200174f,Heatherglade,5f1fe0ac8ffe460001a4463d,Idle Guy,2096.692295644617,299.53
62441853dfcb3b001821ff48,北京回旋加速网络科技有限公司,69f01c5034a1197c6d41df52,BuzzReels,2096.5062755786626,299.5
5d5447d4308ff100175212b9,Play to Win Games,5d54498e3ca4e2001895f10b,Play To Win Casino (Android),2096.2440466438115,299.46
5eaa8ae02bace30015190b1b,"Paddle,inc",62fb03ad8fb446005dec066f,BitWalk,2095.0135614728333,299.29
56d55c72562b9c353800000d,Voodoo,69e229a33851fb7a10cd7885,Path of Kings,2094.5302685604365,299.22
5d25ceb8ee15e60017672861,"Guangzhou Xiaomi information Service Co.,Ltd.",64c0c65d78e8e1cc6298b450,Solitaire Classic-AN,2093.731221919831,299.1
60ec23e88eb4240011f3fff8,Pipidoge Studio,67e36fb750d8800ee3ee401f,iOS_Hole,2092.8995729987682,298.99
5fc671cbba624b0015a61bf1,Saygames LTD,61b9c999d742f310ce9f9007,DOP 4: Draw One part Android,2092.349710163735,298.91
64b77ab3d634830011209287,Weezer,696f4efd9557abdc3c8d40b2,Vidbite Max,2092.25996291963,298.89
646dd642f8642700116df383,Jewel,6788794c15d300adfe8d0ade,SJT_Juicy Tile_GP,2090.4685712882565,298.64
692a0ce0d39c0e08dcc207e1,Stormstrike Inc,693d48469aa432e02d68fa77,FUT.GG iOS,2088.9702783922585,298.42
6040665b26299c0015ae0cf6,emg,6a18f00527cc99a7734a5c49,Retro-2025-up-2026,2088.742848086219,298.39
5f226465dd6eb70015f90d44,WALI INTERNATIONAL HONG KONG LIMITED,623affd486a1ceb5223889f3,Word Trip,2086.253112812724,298.04
683eac26c72df000112c434c,FLAREFLOW PTE LTD,6863db75a844a45e9b6a6d26,FlareFlow,2084.9862864257857,297.86
68c3d17b2ba6061e97eb9a0c,Deveem LLC,69fc4614ddd145e4d7db0bf7,Blazar VPN Android,2084.425790893849,297.78
5b1f351e3eddeb10ce7fa54c,IEC Global Pty Ltd.,69801fdb8a0253803d28f398,Chaos Drink Sort Android,2083.8900644107134,297.7
645382d9ff6cc5001440b5a1,Wellresion Limited,66b588e05daffb232a9f899c,Daily Weather,2083.2274009306075,297.6
58737456236d8f446400071c,FIOGONIA LIMITED,65fdaed6f5d8b25533af0df5,Dominoes iOS Fiogonia,2082.0900088899343,297.44
658bdfaf32ddea0011e0ee7d,Individual,6593cd453d17c7a5d543eaa3,BALA AI iOS,2080.5761402568155,297.23
683eac26c72df000112c434c,FLAREFLOW PTE LTD,6863dd22a844a45e9b6a6d7f,FlareFlow: 1-Minute Dramas!,2080.5348140914857,297.22
5dee0fe5eb22e8001714f2dc,dingdong,6253f30a0990eed8408ca6f1,m14,2080.1942280598696,297.17
57fb4876297c8ce634000039,AbiGroup,599e33f48672ebab70008ecc,Galaxy Attack Alien Shooter_ios,2078.528419847551,296.93
681049e5104b400011370454,OPTIMAL CHEER (HONG KONG) LIMITED,69e9aa5fe3a260bf55fae53a,Arrows Puzzle Relax,2077.544710566067,296.79
634d301fa3774b001b7c0dbc,ToGather Fun Limited,6926cfd325f6810e4773bac2,Word Screw,2071.5648748238,295.94
62e7a3eff5d3e6001a4f5d82,Holla group Omega,639306ec99f7819dae374dc1,Omega,2070.8931759024827,295.84
57ea2d4eded16aa12b0000ab,SuperBOX,5d2d8e252d3d750018571642,Drop the Number,2070.1600405986283,295.74
66e545690f05bd0011e185b8,JEDY APPS TECHNOLOGY LTD,67e26589c10b83f487d4c4b2,Gallery,2068.221610797399,295.46
561e8d976b8d90f61a0045d9,Ludia,610963a70a38fa8d242fc588,Jurassic World: The Game GP,2066.88439375098,295.27
5fc671cbba624b0015a61bf1,Saygames LTD,608c2dd6bf4918f99a7a07dd,Helicopter Escape 3D,2065.5324767326697,295.08
56d55c72562b9c353800000d,Voodoo,65c39f277ec96f667da803e2,Cup Heroes ANDROID,2063.7325109913413,294.82
648aa5373e870a0014975fa2,IGG,682479235d76eda5a687a1dc,Home Workout for Women,2062.961391682763,294.71
59f943ef3f415d7d580076a0,"Shenzhen AOE Network Technology Co., Ltd.",68ff442f7f709b69e412a730,igsdypool,2062.1309653846447,294.59
5aa7bab9cdb14700110923a3,Supersolid Games,656de1c480992ce8d921679b,Cook & Merge,2060.961956411572,294.42
60f059faaf96d700177d115f,Yolo Oyun Yazılım ve Pazarlama AS,6269c7ff5bcf7f1b2316874b,Find Differences Search & Spot_iOS,2059.749091240672,294.25
58734a33cbb41beb5600058f,Star Technology Investment Co Ltd.,690c65b735735890d34992d2,Color Blast Block Shooter,2051.8575285618426,293.12
672c3373f05f0200113fba23,MossTech Limited,6951f77232da56a443ce9372,PDF Reader Home,2051.8729113752206,293.12
5fc0a33dcb32b5001563f9dc,AmberMobile Limited,662e236158030769d621e770,Nuts Sort iOS,2048.9209026448866,292.7
67595b7eaa157000111f0c2f,Majeed Ali,68edc724bea871f37200ab08,Wodfix Air(484),2047.7771107154176,292.54
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,654dea38c8354b1e0d016936,1174039276,2047.0916940770326,292.44
64b77ab3d634830011209287,Weezer,64b77b1f87a62f8001c6af1f,Weezer-and,2045.9927595609806,292.28
5b4f0f700aa32c4f543a8b82,DragonPlus,67233b65a411657c0af8c3a1,screw project,2044.8633778587605,292.12
627b73f7023d420018e2f038,Chardonnay Partners LLC,65254248d38855ef54ab0f04,Brick Blast Android (AAA Fun),2043.9317137565072,291.99
69522337b7d41056da49d8b0,Seeker Tech Limited,69b2717f706d591163180552,Caishen’s Gold:,2043.1821738239169,291.88
681c68c8104b400011377b25,Pin Yazılım Reklam Dan İç ve Dış T,681c69ab16e6847d6f0a037f,Truckers of Europe 3,2043.110253484085,291.87
561e8d966b8d90f61a0033c4,Moon Active,695b85c896e85e768a5694bd,Reality Bay iOS,2041.984172586302,291.71
68625afc892f9d0011d8cbb4,Poki,697dfd7fe6f73fe2b583a400,Level Devil,2040.4552357789375,291.49
561e8d936b8d90f61a0011da,Tactile Entertainment,5cb08c294bbf1800123682c6,Lily's Garden [Google Play],2040.2140182622784,291.46
5d25ceb8ee15e60017672861,"Guangzhou Xiaomi information Service Co.,Ltd.",5e742d5094fad9000154102a,Dust Settle,2038.2023089834483,291.17
65de2ed395c34900110d36bb,SocialLoop LLC,65e94278e37910f3193e3333,Eureka Android,2037.6763831525798,291.1
64b63cf8d63483001120812f,AndGold HK Limited,69c205bc69448a91164d89ae,04-Photo Recover Ultra,2032.4332441537763,290.35
689569d830ab905c133aa3c5,HONG KONG JIAHENG TECHNOLOGY LIMITE,69fe0d7aa20b88950b968103,Win Arrow Escape,2031.9387794824427,290.28
5e01b8af1a0f960017f9603e,"MOONEE TECHNOLOGY CO., LIMITED",68c0080706f90247f5074967,Brain Puzzle 2: Logic Twist - iOS,2031.8588581987199,290.27
58f6ca6b9c7b5e663b001460,"International Games System Co., LTD.",5f8f93dbbc6fb6d195aa0b27,明星3缺1,2030.8079998816625,290.12
561e8d936b8d90f61a000838,Social Point,5bc5a6c53590c202a7a3ef7e,Monster Legends iOS IS,2029.9158792519831,289.99
561e8d936b8d90f61a0014bb,Soner Kara,5fc78054976cf2727407dee6,Traffic Racer Android,2026.5900930858909,289.51
579643ec6c081adf5c00004c,Microsoft Casual Games,5822081bda1a0edf020003db,Microsoft Mahjong iOS,2026.4879070605582,289.5
561e8d936b8d90f61a001168,IsCool Entertainment,59d798d7490d1eae09004976,Word Garden : Crosswords,2021.7893369655746,288.83
56d55c72562b9c353800000d,Voodoo,66b0bdbbaef015d56feddb29,Epic Plane Evolution,2020.0760985986612,288.58
5fe2fafd6013fb0015208652,GamoVation,5fe2fb473a1dac7d78ba9eb2,Quick Checkers Android,2016.9515243291485,288.14
5fc671cbba624b0015a61bf1,Saygames LTD,69f3251d41d4695486a13afe,Grass Master,2016.7441661827033,288.11
5fc7301f7a7f0200153979c7,Aged Studio Limited,643f9e5d9f2d61df60043ead,RJ_Solitaire_IOS,2013.8916129696468,287.7
60ec23e88eb4240011f3fff8,Pipidoge Studio,6618d695c5f237ebf7b4c2cf,iOS_Goods,2012.5269073225365,287.5
6874d874babc2000110fa423,Guangzhou MengDong Information Tech,6875d1f0058eb15cbe60dc2c,Fomz,2011.8309658461756,287.4
668a934639a54a001129c5a0,Herramientas Digitales Uruguay SAS,668a93b9b8c631b497b71bff,GPS Emulator,2011.378527164029,287.34
68fb8a82c95620ff5d00eca0,Midas Games Kft,68fb8bb3a2cdf41cc58f4141,Spark Win Cash,2010.4750392456626,287.21
5fc671cbba624b0015a61bf1,Saygames LTD,62431d685ea4246a988f8d44,Decor Life,2008.3370728641783,286.91
673341a8d694410011b7d68a,MW WebWork,673454d03d9729c67682dc1e,Fuel Flash,2008.2025426311457,286.89
561e8d936b8d90f61a000cc6,Geniteam solutions,6a0481cb56946fde06f013ce,Scary Teacher 3D,2008.0211617547816,286.86
56d55c72562b9c353800000d,Voodoo,69e1f385b1e4be9ed9881d18,Path of Kings,2005.749549990971,286.54
5d3a10eeddc71000189c7a37,Brainium Studios,5d81337b1f888100188de147,Brainium Spider iOS,2004.9573553930413,286.42
60112a3ed3c4a000156a31d9,Superplay,63340a08f0329813c5abfc58,Domino Dreams,2004.6023359940293,286.37
56d55c72562b9c353800000d,Voodoo,65ba39f6d5857e078ac1c166,Archery Clash ANDROID,2002.6273039546081,286.09
5dfc990393b6780018c8b08b,4shared,5e00d3284e6ad7001822dfcf,4shared Files,2001.999439606358,286.0
5fb21924d8ff880015e84710,Keeda,5fc46b579155ec6672d3dd40,Swipr,2000.9236603349098,285.85
578f5e139f03fe67230000dd,Futureplay Ltd.,632da51235cc2d93ebf3b4d0,Merge Gardens,1999.7901214891149,285.68
61e93624cf7a710017932586,"Appgeneration, Lda",6500689f5946c49eb49f6562,Radio BR,1996.966981387252,285.28
64ee40f968ec2e001173d7bc,WeatherBug,64ef576dfb7f54da9accb0c0,Weather by WeatherBug (Android),1996.5339807671635,285.22
5f9782bfce002e001514fcf3,360 LUDASHI TECHNOLOGY LIMITED,5fbf44956834251059a6f007,Dual Space Lite,1995.8797170436146,285.13
561e8d936b8d90f61a00046c,"Gamincat, Inc.",666697ff8ac812b3c390e87c,Room Sort,1995.6052731904972,285.09
64ee0b95c123b00011756a0f,Multicastgames LLC,68f760490939a3286506b14e,Butcher,1995.3279515550405,285.05
60fec129abaef100175b89de,PlayMarketing OU,649985c49d2b942ccedb99dd,tap.unblock.away,1995.2533136536154,285.04
68089002f6158900110472cb,GARDEN SKY HONG KONG LIMITED,691fd8165dfdc7b88d9db503,HH_bomuHH00006,1995.2553817049888,285.04
561e8d946b8d90f61a001853,Century Games,676b8a2ac6932d0e3d187ebb,Sortime - Sort Puzzle Game,1994.1146341429478,284.87
673afd953fa40700118c0ff2,Kami (HK) Limited,67650dd1eeca080cadc57337,Kami Home-iOS,1994.1043991371666,284.87
568b8cb3bb2089a80600000a,Playsimple Games,5d1ed25605ae0e0017e76992,WordWars Android,1991.5562540936353,284.51
561e8d956b8d90f61a0029d7,"Auxbrain, Inc.",57bb6f34473140f83c00004b,"Egg, Inc.",1986.770492928755,283.82
60cae938750a990017328f51,SHUEISHA Inc.（manga mee）,60caec58864236112e8542b9,mee_iOS,1985.1501282277802,283.59
62412e5ddd49a10018cc02e2,Vulcan Labs,659f73d0a5c8c578aac414d4,Smart IPTV Player - Online TV,1984.7764569864464,283.54
636231beddf9f8001beb4ffa,FlyFox,66eecc89d96b6cc4df567213,Ball Sort GP,1982.7674861697224,283.25
59baf14999eaaa880a002c38,LOOP GAMES SAS,617645e085c2234891413ba3,Yatzy iOS,1979.9794557692107,282.85
5bb6123fa4ae3604537ad781,Fugo Games,60acacf9cf4957c21093e014,Words Of Wonders: Guru - Android,1979.643368982439,282.81
5e96c1b29704720015d9f4ae,Guru Network Limited,66a21e9c6ec8a1171865bca0,APFindDifference - Android,1978.379923532505,282.63
619b548fc9c9c1001796f1f6,Gimica GmbH,67f8e58fe9924abb27e07b9f,Spider Solitaire,1978.1735484542078,282.6
6256ab6a408c570018e1ef24,720 Media LLC,65816d14e8525ecc5feb76c4,Offline Games iOS,1975.7917156854292,282.26
68512a8b845d780011b16dcf,ZTE Corporation,6a0d5e2a2eee62f963e6f96f,Weather,1975.8422311228196,282.26
56d55c72562b9c353800000d,Voodoo,6931b7edfc997dde431045fd,Sand Loop,1975.2211502560108,282.17
561e8d976b8d90f61a003e29,Vizor Apps Ltd,58da78493dc1ff3975000dec,Klondike GP,1973.6572446538412,281.95
6687b86f514c00001146b2bc,"HONGKONG BESURE IT CO, LIMITED",68ad22f95c632a5f5856a979,"Ultimate Calculator – Math, Science & Unit Magic",1973.167728,281.88
5bec0018c9af0a7962a96f4a,Rollic Games,661d2c170e0761ce8e0a0065,Timeline Up!,1971.7392598781992,281.68
68a733e9213ed4ecfa1fad75,CASHGRAIL PRIVATE LIMITED,68a749552d97f5281a6b8951,Zupee,1970.7312628512357,281.53
69c62dd58cf790e099c02480,Intelligence Stream INC,69ccc8aa8a916d2a3115759d,MigoReels,1970.5911456871895,281.51
5821bd1c29f631ba3900041a,Zhongbo Soft,65d815d427332d35a876bcba,cribbage,1970.4502110377744,281.49
69c343956cffa56c03badbb0,HONG KONG LAIYALING NETWORK TECHNOL,69df0c207067309f02ccd71c,NovaDrama,1970.4551023841022,281.49
6263cd0856d5fd0011a669a5,Rui You,696dcf33d4ba143db905dd66,Arrow 2,1969.5788512386755,281.37
6375b18dfdfa75001bf507e2,Speelead Limited,699fcb4b3630b752386b7db1,FruitDrop Go,1968.3736347963177,281.2
5a57133a3610bbb671016ff3,FALCON GLOBAL LTD.,672ad7f790ac05d312adcca7,Jelly Master: Mukbang ASMR PM_CP,1967.012885233747,281.0
68b71eb3d7cac5dae6e2a61f,Mobicia Limited,68b746df336ff3da36c5ec21,BusTimes-Android,1966.9267586687897,280.99
646dd642f8642700116df383,Jewel,67b2e82e614e4f5986be1f88,SOT_Ocean Tile_GP,1962.5393275580816,280.36
69b7dbc37b97afd63e660494,Megh Infosol,69e8af76b2b4aa07d13cc4e6,Calculator - Advance App Tech,1961.3594570206951,280.19
561e8d936b8d90f61a0011da,Tactile Entertainment,5cb084d88b248c001130813c,Lily's Garden [App Store],1961.0869920914536,280.16
561e8d946b8d90f61a001853,Century Games,675668707913198c9ecad9f4,Sortime - Sort Puzzle Game,1960.2872752836402,280.04
60013911308f3f00157538f4,"Wonder Kingdom Co., Limited",6846ed2c9d0dadbc2d7d9458,Princess Protect Android,1959.0083527734769,279.86
61b84202dacbc60017383dd8,RRTV,68a43b95004ae5ca670fd54d,HIΤV: Stream & Download,1958.8981566495277,279.84
6875f522babc2000110fb14e,Chongqing JiguJigu  Network Technol,6971b89ed4ba143db9061b96,LOKTV:Play Movie&Drama,1958.6059453619514,279.8
646dd642f8642700116df383,Jewel,681b558b2886e3f37cbd0738,EFP_Furry Blast_GP,1957.2361422387244,279.61
561e8d956b8d90f61a003219,"Appodeal, Inc.",66be026b963742d9728aa7bd,com.wudid.WorkCalendar/730172,1956.9053774213787,279.56
5735de0ebcd1970756000054,PLAYGENDARY LIMITED,5b2281dcd251a65c71ad0338,Tomb of the Mask (Android),1956.8519636028204,279.55
62e7a3eff5d3e6001a4f5d82,Holla group Omega,649be047f45866a312da2a14,Monkey,1956.7695763137986,279.54
5d1495e8b6c82f00120db30d,Product Madness,5d44105e343c330017be95e5,Lightning Link Casino Slots iOS,1956.1213821310566,279.45
653b61bc1f514a0011d4160d,fluct,674eae5415a283d5038f17de,Ponta_Android,1954.5389341328237,279.22
57acfd708adaf3aa6f00003e,Hyper Hippo Games,5dade7a0cf8ec00017a9fb09,AdVenture Capitalist IOS,1953.8231713550892,279.12
561e8d956b8d90f61a003219,"Appodeal, Inc.",591d3e835985c41b730017a0,com.tellurionmobile.tCraft/40541,1950.380888016873,278.63
65a47d649932c1001177c462,PiyoLog Inc,65a47dcd6cf70883bd096162,PiyoLog - iOS,1947.5140956638306,278.22
5b513c3a8050575da717f52a,上海若古信息科技有限公司,5b552a2f7371c45d9bb3ea05,MangaToon 主包,1947.0382842318922,278.15
6641b3748ffbbf0011f15c05,The Byte Combat (HongKong) Limited,68d0e716de947550fd243a44,Link Tile Journey,1946.210268404078,278.03
646dd642f8642700116df383,Jewel,68077fcc2568b8f33495a24e,ETC_Tile Cat_GP,1944.238415188279,277.75
5ce32f41e15f77001148e36d,Zego Global Pte Ltd,69c256eb7c25f96d75ccd0c4,iG_Mahjong_Jam_IOS,1943.7717100565328,277.68
6687b86f514c00001146b2bc,"HONGKONG BESURE IT CO, LIMITED",685a4abd4e4ba752f2ef8d20,Gallery,1941.417352,277.35
65950837ab2b48001129b412,JUFOUCUS NETWORK TECHNOLOHGY LIMITE,69ca3b26c82609dce2812653,Color Logic Gates,1941.0809651455606,277.3
65e71ba517069f0011a36cfa,Rounds,662a44db853bc6953cc57a06,Flat Equalizer,1939.3998329024562,277.06
61b84202dacbc60017383dd8,RRTV,63d8ed267479280f2d7f8704,HiTV : K-Dramas Encyclopedia,1939.3938338027797,277.06
57fb4876297c8ce634000039,AbiGroup,69e1a1e09b168f09007d8717,Stamp Solitaire_ios,1935.3572705626445,276.48
61e93624cf7a710017932586,"Appgeneration, Lda",65a509403133fb3ba24a4ac2,Radio FM - Radio UK,1935.2498616110852,276.46
5c52bd6ffbeb402419bef87d,SYBO Games,66d80e38e6845db6f88fb522,Subway Surfers City,1934.5646781860337,276.37
5dcf09394f6eed0018145e58,Unico Studio LLC,69c2ebf1fc715c15d6ae896a,Math Solitaire Android,1934.3399997908543,276.33
5c52bd6ffbeb402419bef87d,SYBO Games,66d80d6e5634666900b5c3ce,Subway Surfers City,1932.1055085311013,276.02
573c1e4c69d550c903000024,"LeYoo,Inc.",678f632affda0af1dd8c3b50,2750_MahjongScapes,1931.7774587216554,275.97
65950837ab2b48001129b412,JUFOUCUS NETWORK TECHNOLOHGY LIMITE,69e5abc13bbe34c66fa35635,Tap Sheep: Farm & Rewards,1930.373364515955,275.77
60ec23e88eb4240011f3fff8,Pipidoge Studio,6734425ed46a6042b35b8752,iOS_ScrewPin,1928.9268604886372,275.56
561e8d956b8d90f61a002e89,Promotion Software GmbH,57f375070e7d72d51d0000b0,EMERGENCY HQ,1928.3929432032248,275.48
60e59f4713bcb50017c45d89,PLAYDAYY TECHNOLOGIES PTE. LTD.,657c26a2e8525ecc5feb69d6,Yatzy Blitz,1925.085360157978,275.01
6640b81d1d36b20011446b1f,Waveline Media FZ-LLC,6640b8f458030769d6220bf6,Nabd iOS,1924.0685402689837,274.87
63f2d8738495cb0015019d7e,"BetterApp Tech Co, Limited",64f3db54b680ca9e9f98579f,ringtone,1922.799510012407,274.69
579643ec6c081adf5c00004c,Microsoft Casual Games,5822088cb9dc77002e0003b4,Microsoft Mahjong Android,1917.0391864399066,273.86
629478730eaeef001bb70cfc,"Shanghai Boliang Huiyan Information Technology Co., Ltd.",6892d9d523b49013df1b9e28,Beauty Blast iOS,1915.8950032284445,273.7
642f9c11943a9200142717fc,NewMiracle,64d4cc2e16d5c6503302f832,dongnanya1,1915.3333019022366,273.62
5ffe6474bffe7f0015682c03,kusodino,6877133fa0186b1c1df82c2e,Android_SlotA_New,1915.1462966659028,273.59
6788b18b06da640011023eaf,Transsion OEM,6895ab291e65eaa858e986e8,Phonemaster,1913.9748468841262,273.42
5dcf09394f6eed0018145e58,Unico Studio LLC,6679b5703a2fe58e15167c11,Brain Test All-Star Android,1913.4272844324935,273.35
67517ed2c2f00b00110b77a4,MIND RAIN LIMITED,68634eb8c72ffbaa1f7fcb49,Bible Solitatire,1913.1009989763825,273.3
5f064bf93191d60018f0fd5a,Lion Studios,656e4e81a5cc30750016e9f2,The Supehero League 2,1909.3970608797458,272.77
65cb5af6a3d8e1001191d9d7,GameDuell GmbH,65cc80d17f94e82ba925ca3d,Belote Android,1908.995367,272.71
677d46d464147d001101c6c4,WONDERFUL IDEAS TECHNOLOGY LIMITED,68da33c68fe35d3c0053d251,ScanReap,1908.9087632877731,272.7
6669719a9ec3300011ce19e2,Imaginationai,66e2c811d7770a6a36972aaa,File manager,1908.550176692921,272.65
561e8d976b8d90f61a00402a,Gameloft - Master Account,5873ca9f3a2fdbe202000596,Disney Magic Kingdoms,1908.254389401317,272.61
6875fde00bfb80001188c26f,Chongqing Baoluo Network Technology,690dc7600929373b23452c86,Magis Pro: Player & Streamer,1907.0543947657964,272.44
63fc7f1c3ad98c0014e9d076,Wink Tech,63fc87836955582402c92c23,Vedu,1906.4164313384313,272.35
62b9ac4282628b001b5ab74a,Pinger,62c3071d5c7d074a7c25fa9f,Textfree Voice (84),1904.0695471933495,272.01
698a14ac910ce7b2f1f5662b,Atom Apps LLC,6992e0b5ec24d3c731fe139a,Notes Launcher,1903.1375249688922,271.88
610ca6b482975900174b4f68,Krafton,62305c88dc505799f54a1bf0,Real Cricket™ iOS,1902.5243868890589,271.79
5ffe6474bffe7f0015682c03,kusodino,68f99d6ec4da864926b0dcdf,GP_Android_SlotR,1901.9403598911667,271.71
5d1495e8b6c82f00120db30d,Product Madness,5d441277343c330017be9765,Cashman Casino IOS,1901.1428791818703,271.59
62fc92193e90d2001bf7eb00,gomo,6694971a4d981e89bb8b27ac,JoyPace,1900.915700014606,271.56
57840ccb9cf122a434000054,Seriously,5632361e9fff39ca16000011,Best Fiends - iOS,1900.8148028973758,271.54
561e8d956b8d90f61a0027df,TINYSOFT,66f69bce059131ae892afac5,S1 (777 Casino Slot Machines),1899.4309967998233,271.35
6582b6cb32ddea0011e06caf,BoostVision,65ac8bb9898ebc98821cf797,FireRemote_Android,1898.9698166399157,271.28
677257ddf3fa5d00115056c4,Surgatawa,67725dbfcf7851883824c881,govideotube,1898.0535973710391,271.15
5bec0018c9af0a7962a96f4a,Rollic Games,6203e14e0245ef25cee3e5e3,Fill The Fridge,1896.780428741068,270.97
5cc67787e15f77001148cd13,Snail,692d10d9228a0149c4207049,3512_King's Quiz Reel,1895.5652273157493,270.8
67f725e8c4ce7000112612fc,Hong Kong FunQuest Technology Limit,69bb6bdd60b51605279de0c0,Cool Lady,1893.6162427367096,270.52
59fb487bbe77065f5800afc3,Azur Games,605dde0782080856bc7cee61,State.io,1892.3586387809141,270.34
62fc92193e90d2001bf7eb00,gomo,691edfb7533b81c8ad29b9d2,Frenzy Screw Puzzle IOS,1889.0461481404902,269.86
67ad918f3635740011a9c2ba,香港芯睿视科技有限公司,67bc16c52363a44042300d00,P6SLite_iOS,1888.8081161734442,269.83
5ff2c0e6ffc86800153490b8,BigLime Limited,6625dfaa345a6dc6b1a39108,Marble Crush Android,1888.0600021461412,269.72
63c0504c4803580014654037,Muriel Systems Tecnologia LTDA,644a656e11af6ec1f39a058e,PlacaFip iOS,1887.7606976295308,269.68
5eb4a4cc5ed33f00154fdaaf,AviaGames Inc,60ccb0955f124c31d6f9ccc8,Bingo Clash,1886.9179509520031,269.56
561e8d966b8d90f61a00392d,WISE WAVE CORPORATION LIMITED,61f5c23a2d963c306bd7ee51,Texas Hold'em Poker,1886.4733956028626,269.5
5a57133a3610bbb671016ff3,FALCON GLOBAL LTD.,65bb41bdd5857e078ac1c79e,Screws & Fasteners Conundrum iOS PM Manh,1886.069076591589,269.44
5c35531fec1d752b819317b1,HONGKONG VEGA LIMITED (Webeye),6758020f18487b3be65a790b,MeloShort,1885.7960533164455,269.4
633776e5f06970001bf5121f,"Research and Innovation Co.,Ltd.",633777a06239f94fe8b9b3f6,レシートがお金にかわるアプリCODE(コード),1884.6198766523844,269.23
5fec4e61219cd5001532e753,IceBear,69e1f3599f591e4033e1a283,SP123 - Video downloader 2,1884.5716735629276,269.22
568b8cb3bb2089a80600000a,Playsimple Games,5edf6b8920fe570001b2ba50,Word Wars ios,1883.6631384786497,269.09
561e8d936b8d90f61a0006b6,Electronic Arts,566f7086fb84601f2b00001e,The Sims Free Play iOS,1883.5466896515627,269.08
568b8cb3bb2089a80600000a,Playsimple Games,679a04f9c1d0e427bfd010c5,Word Search Solitaire,1881.2939624336032,268.76
5cdbbde761a35300113a8856,Amazia.Inc,5cdcb14affe0300011df3abb,マンガBANG!_iOS,1879.8131208058758,268.54
561e8d956b8d90f61a0027d2,PlayStudios,5ecd45c76e5d810001d51341,myVEGAS Slots iOS,1878.3326742793183,268.33
5f064bf93191d60018f0fd5a,Lion Studios,642dec5a4fb34d918c399de4,Coin Sort,1878.003758373005,268.29
698da2e196f1f7725a8b4879,Monetizego,698dc0364210b2ae7da97e85,USA News Updates,1876.3484629175434,268.05
58b91be73e5caab04b000296,Mavericks Mobile,665eca1a9e6078cbc4eb5d86,Goods IAP_iOS,1875.9327977324217,267.99
64fece6f27f7020011a8b65f,"Uprise, Inc",656845dae55165482b3d90e5,비트버니,1874.4984649415924,267.79
63dc9bbbab59840014f6a70b,Appsky Hong Kong Limited,69afa7d8a369f658518990c7,Panda Merge Mahjong,1874.4283586638048,267.78
69b263d08bd5a04249cee29b,CHIT & PHYU PTE LTD,69e1edea510453efeed3a8ff,AceToon,1871.7037036684744,267.39
677d46d464147d001101c6c4,WONDERFUL IDEAS TECHNOLOGY LIMITED,68f1b02d7ae17ddd8cf0b428,WalkStep,1870.189041,267.17
64ecb0b0006b5a0011e57f9a,"Everyday Health, Inc",6876aab761fad0cbc8863f20,WTE iOS,1869.5596833287466,267.08
63c7b6b2f22ae3001457f1fb,"Delight Room Co, Ltd",67d8c0036aaceed8cfc4ce8d,돈이돼지 - iOS,1869.395206246107,267.06
62a858f7348a840017e80ac5,"FUZHOU JIARUAN SOFTWARE TECHNOLOGY CO.,LTD.",62b15c337e73c056a00664a6,C1-葡语-Lera,1869.1460745640761,267.02
60c319e160f8540017a53701,Spyke Games,633e890cc8b7b10255b717ba,Tile Busters iOS,1869.0185573384285,267.0
