account_id,account_name,total_7d_spend,daily_spend
5a2e3c14cbc18a63250025e3,北京白鲸科技有限公司,3281.5221188194178,468.79
66682afd3c533100115dea8e,JOYDREAM LIMITED,3269.550966535283,467.08
5d13ab309bf12f00129f167a,Afterverse,3268.5789796529616,466.94
561e8d946b8d90f61a002305,"Alda Games, s.r.o.",3254.8078235018884,464.97
68ef6f9f22fb9d31133c9a23,Hippo Mobile Limited,3252.2191590621633,464.6
6936de53192ce0aadaecc0c6,Afflike OÜ,3234.396528,462.06
561e8d936b8d90f61a000cc6,Geniteam solutions,3230.564810332349,461.51
6322cbfb436480001cd33387,BRALY COMPANY LIMITED,3224.2717228391152,460.61
5f74a76234a76100158aa866,Still57,3213.9676563222215,459.14
6880d20bbabc200011103ea3,"DotSail Tech Co, Limited",3212.3769137195404,458.91
5d8b5206801d7f00173f0252,G5 Entertainment AB,3210.040544060219,458.58
5f851eb436ca1e0016d60a81,"Meadow Lane Media, LLC",3209.621188435305,458.52
65e14d82dd88170011dee91b,RIKATECH GLOBAL LIMITED,3209.5737252211043,458.51
681c68c8104b400011377b25,Pin Yazılım Reklam Dan İç ve Dış T,3195.699172130847,456.53
561e8d966b8d90f61a003a7e,NEOWIZ,3189.657894111888,455.67
669f8254514c0000114767ef,"LUX Technology Co, Ltd",3187.9628556928865,455.42
678659613b9ea20011279429,YAL GROUP IS MAKINELERI ITHALAT VE,3153.193262056673,450.46
696a2d72a3f5d61ac707c85a,Webforce,3119.6846486757736,445.67
65427d5e1f514a0011d47474,Playvision LLC-FZ,3116.1905679626943,445.17
69e739207dbb2c94758e80ec,Nguyen Tien Hoa,3115.934778914396,445.13
5f06337a0165690015e8bc99,OVIVO Games,3114.062123659291,444.87
5d2c7ff617c8a200159f3468,Personal,3113.425383673035,444.78
60fec129abaef100175b89de,PlayMarketing OU,3112.728919230847,444.68
63f6e053f2530c0014040661,Stellaxia,3112.3972680939078,444.63
561e8d966b8d90f61a003667,East Side Games,3086.9082902877526,440.99
62207482fb2132001773cce3,Solid Games LIMITED,3075.7868952132844,439.4
67ad918f3635740011a9c2ba,香港芯睿视科技有限公司,3072.4723339832603,438.92
68a733e9213ed4ecfa1fad75,CASHGRAIL PRIVATE LIMITED,3063.553140567605,437.65
674f5781e35e100011331c6b,Battle Creek Games,3059.8666009148383,437.12
698199364907e32291f2a4ac,Goodtogo Game,3047.352758,435.34
6683b62d7c55ea0011aa135c,LITERIE PTE LTD,3046.4125249073163,435.2
5fba5b69e41c6a0015bb77ec,"BAF, Ltd.",3029.960946803183,432.85
628530a4739dad0019cdb174,Perfect365,3004.351168782341,429.19
63fc6b0a8f172b0014aabe1c,Big ape,2986.511548864454,426.64
561e8d936b8d90f61a000d19,Bubadu d.o.o.,2986.1641802305703,426.59
561e8d936b8d90f61a000637,Game Insight UAB,2956.187202557675,422.31
6943db8527e1a44402a27358,ALL FOOTBALL PTE LTD,2954.931004109194,422.13
63427eef0af3c2001b42b033,Chan Gaming,2942.3629145533005,420.34
67a5ee6ace727c001181ae08,HITV,2924.281212200559,417.75
5ff2c0e6ffc86800153490b8,BigLime Limited,2921.0389811883933,417.29
5c86c4369f8a48328f60b91b,Adfone,2919.260761447153,417.04
5c0f52afec6d3545c59ee54e,Funvent Studios,2911.695046601136,415.96
62665e4d5c13e20011627340,Gleam Games,2905.630591949137,415.09
67bc0dade07afc0011689ab9,NOVAGE COMMUNICATIONS PTE LTD,2898.6059715643646,414.09
5fc6038754a5d70015c05717,Kakao Games Corp.,2891.5090250440003,413.07
561e8d946b8d90f61a001563,Deca Games,2883.9301577678225,411.99
68a3020bea56f62fad3dc60f,Ferah Games LLC-FZ,2871.6366911074883,410.23
561e8d936b8d90f61a000914,A-Star Software LLC,2870.0285938312227,410.0
64f1996415c09a00113e0420,成都众创蓝天环保科技有限公司,2831.697344466137,404.53
599d554c370d4a3669008b1d,BIDV,2824.607272525448,403.52
5bfd077d268ec71fd29a0977,GalaMIX,2824.2419023346656,403.46
69b92c8b81d73519e59c93e3,IRL Apps,2819.59728767972,402.8
64b63cf8d63483001120812f,AndGold HK Limited,2817.064713401508,402.44
61f3f103ad762b0017e8f91a,Hypermonk Games,2804.815923842168,400.69
65c443c695c34900110ba95e,Mutaeb Alqahtani,2801.332220133135,400.19
6640b81d1d36b20011446b1f,Waveline Media FZ-LLC,2785.8605001669785,397.98
64893607a6bfa20014cb7fcc,Sebby Games,2770.429944337963,395.78
58515d3ba41d58d6140001a2,ELOKENCE.COM SARL,2760.4527398747127,394.35
6112c412a0892b0017841de2,Nighp Software LLC,2744.2915515375626,392.04
66b9be9902ae2000118d10c8,Holy Water Limited,2738.9419771988514,391.28
5cdbbde761a35300113a8856,Amazia.Inc,2731.7608488614574,390.25
67f725e8c4ce7000112612fc,Hong Kong FunQuest Technology Limit,2723.678946706036,389.1
61a48b142787820017b43e27,合肥维方科技有限公司,2719.854420986624,388.55
699d184d814b9fb754041a42,FunStep Limited,2704.551389508844,386.36
69c343956cffa56c03badbb0,HONG KONG LAIYALING NETWORK TECHNOL,2701.101409384102,385.87
5efd9fb3d71bdc00165f9d00,Highcore,2699.150632335829,385.59
59286b33f77ccfaa76000375,Better Games Studio PTY LTD,2691.5928154622347,384.51
6197920653dff80017ea8e7e,Gulliver's Games,2665.186853096224,380.74
561e8d946b8d90f61a001ade,Jelly Button Games,2658.41453373128,379.77
650256fdc79cc700111a946a,BRAIN KINGDOM TRADING LTD,2656.6110543220766,379.52
561e8d956b8d90f61a002e89,Promotion Software GmbH,2653.8551541870975,379.12
59a399fee4af67091d0019ee,"HongKong Triple Sevens Interactive Co., Ltd.",2648.886942433447,378.41
661fce3e6bdbf90011868564,"Staple Games, LLC",2640.8495463804284,377.26
57a7eb486f5ce18e4a000048,Fotoable,2636.4960791278836,376.64
56f3d012e2e0289e0b00017b,Doodle Mobile,2633.811371891459,376.26
62ed34b9c7573a0017012671,"TuneIn, Inc.",2612.9272537577817,373.28
5f460c58f5c7750015c9a1da,Impala Studios,2558.208234732936,365.46
5fbcb6e91d621a00154c6314,Quvideo-Vivacut,2555.5529614894785,365.08
561e8d946b8d90f61a001926,WB Games,2551.853525062081,364.55
5af5545fc88aac7ae71c00c9,WebAvenue Unipessoal Lda,2550.61526913086,364.37
6541a3cd1ad27200118ea066,Haiku Games,2536.556113275473,362.37
60114173eca1f300150d7451,"Brightika, Inc.",2528.2059482063723,361.17
6206630557e0850014f4b03f,Clever Apps Pte Ltd,2509.2099544143284,358.46
62e8f447fd5cc8001b6bd041,Diavostar,2495.8375477760283,356.55
6968c0690199fcad05544a80,Rocketshield Browser Technology Lim,2487.308165017339,355.33
6228871f2435180014928c15,madarsoft,2478.1487841677495,354.02
599614656d6f660959006311,Nexon M Inc.,2477.6106622005755,353.94
5bfe0b01b8edba7c476e95b1,"UPLTV Co.,Limited",2457.3657648067706,351.05
5c3c9ba19f3cbd45d7dae29c,TapNation,2457.2250374043842,351.03
561e8d956b8d90f61a002848,Droidhang,2453.452378605547,350.49
6583adb6ab2b48001128cbd2,Uploss Limited,2445.8509367002266,349.41
6764e8c743e94a0011b69598,Moonstone Peak Hong Kong Technology,2436.9452048842904,348.14
656752095942160011cc29ae,Whatwapp Entertainment Srl,2432.461169293432,347.49
654184d11ad27200118e9f63,Drama Live,2428.0671595619924,346.87
6606668afad634001136c8fc,BRAVE TROOPS TECHNOLOGY PTE LTD,2425.9001271547777,346.56
68dbcffd5c2c66c2398b1171,GroupAppsLabs,2425.8175349174153,346.55
63c5a6e539a308001461bfa8,MR ROCCO INTERNET LTDA,2410.9481363027753,344.42
5d074f140fbc770017190dd2,RUBY OYUN VE YAZ. DAN. SAN. TIC. A.Ş.,2398.971816147583,342.71
67f7b580e7142100114dec28,TC&C srl,2393.780002385624,341.97
62fbb79bb968e50018b96718,META GAME,2385.67026031054,340.81
695b961e3ef00dc55cb2513e,BLS Play,2383.5057515005024,340.5
5e540e3014bd5c0017b09590,Chive Media Group,2380.6362731769273,340.09
64a6b4fdcca9af0011fc86b7,Vira Games Inc,2375.733075632106,339.39
626705dafb81ce0011e6bb0a,"Fuller Systems, Inc.",2368.8085833507307,338.4
57161e4b90ba5de06e000059,OFFICE CREATE Corp.,2350.241121846068,335.75
5ac21c1686dad73ecbc17757,NORTH STAR,2348.137599288344,335.45
561e8d976b8d90f61a003fa4,Gazeus Games,2345.197157127483,335.03
69d17e0a0e0891e59aa1ad40,4TH FLOOR APPS,2339.149032053898,334.16
5fc8e482e76c5c0015055040,Goodville AG,2335.3858724672637,333.63
67daaf2123012b0011af4cbb,FLY ADS SIA,2335.0097456668645,333.57
6671379c2fe0d800115af377,PYTechnology,2334.5957412923904,333.51
5e2056696057ae0017e7ea37,UGO Games,2332.4285435698666,333.2
56efcb5c9bac9f2d5300000e,Fun Games Studio,2322.257069692264,331.75
637bfae8059dbe0014b199dc,Naver Z Corporation,2308.5665216216817,329.8
5a6697ca7526b85f71001465,UFOTO,2307.755658420836,329.68
666abe0acbf9b5001145b222,HangZhou Kuaiwan,2305.8872086818565,329.41
673ed5063800780011af0611,Image Future Investment (HK) Limite,2294.774411514512,327.82
64e93a89006b5a0011e55c0a,The Master Apps,2294.6463124703546,327.81
63d7286136bded001412a80c,"YINGQI ACG-TECHNOLOGY CO,LTD",2292.798960391726,327.54
561e8d936b8d90f61a000d57,Pocket Gems Inc.,2290.076596500147,327.15
69d627a17dbb2c94758d989f,Bowhead Whale Limited,2285.9166502452554,326.56
565bffc40dfb2ea212000013,Mountain Labs,2285.384018498876,326.48
69e88f418f95e24c6f98ec4e,QiRe,2285.1138758438055,326.44
66222c381cf4a0001160acbd,ROTECH PTE LTD,2264.811317139931,323.54
61b2ce49a96fe30017c4912a,Cool VPN Team,2248.342468656173,321.19
561e8d946b8d90f61a00215b,Nautilus Mobile App Pvt Ltd,2244.7762162476365,320.68
61b8c829dacbc60017383e7f,Carry1st,2242.012053113829,320.29
65a9e3f6d5f84700116832da,Personal,2236.7938799785584,319.54
58eed13fc822a57f4b001fe6,Bagelcode,2228.5146666065048,318.36
64c362d41e5137001122d512,Soul Apps,2226.711093941185,318.1
58ad6ba543542b0512000147,comup,2224.9487346639853,317.85
6422cecc1136e2001425e871,Netastica Limited,2223.8674252022493,317.7
561e8d976b8d90f61a004312,Luckios Game Limited,2218.275870238069,316.9
6936433be0bc340c5c869ce1,ArDraw Tec,2215.4352005227242,316.49
66ffb6cd76a27e0011944680,LOLAGRE,2187.9072499058275,312.56
64be49e17c1dd00011cb052e,LolTap,2171.2068231657527,310.17
66a9a0cb60e2ea00114b2973,Blue Ultra Game Limited,2167.717201221023,309.67
6763e7c3aeb0a9001107176d,Avatar GG,2159.7763969105445,308.54
64818c5ca6bfa20014cb1761,pitcrew Inc,2142.291892132096,306.04
65f38bb27ad64f00115c9250,Funverse Technology Limited,2135.6041064808223,305.09
5d6fa32ef8ac510017a8867a,Helium9 Games,2128.2642095381925,304.04
5da721d3704bf4001885cab3,Chess & Checkers Games,2117.5397668698597,302.51
6306eef82a4be1001b2de06e,"Kanematsu Granks, Corporation",2117.5150331539603,302.5
5d5447d4308ff100175212b9,Play to Win Games,2096.2440466438115,299.46
692a0ce0d39c0e08dcc207e1,Stormstrike Inc,2088.9702783922585,298.42
68c3d17b2ba6061e97eb9a0c,Deveem LLC,2084.425790893849,297.78
658bdfaf32ddea0011e0ee7d,Individual,2080.5761402568155,297.23
648aa5373e870a0014975fa2,IGG,2062.961391682763,294.71
6951f51a84cdc295ad688303,NExT Initiatives Limited,2051.3138851306676,293.04
67595b7eaa157000111f0c2f,Majeed Ali,2047.7771107154176,292.54
6870b0257995f8001109f130,FlyerHype LLC,2034.580159,290.65
66b47ef23fa935001188716b,Pixel Vertex Mobile Pte Ltd,2025.5336543313515,289.36
5ab5070d69e58f7fca39bfe6,Green Panda Games,2022.2210904749413,288.89
5746b3e370642d1f620000be,Potato Play Pte. Ltd.,2015.1221129483529,287.87
6874d874babc2000110fa423,Guangzhou MengDong Information Tech,2011.8309658461756,287.4
668a934639a54a001129c5a0,Herramientas Digitales Uruguay SAS,2011.378527164029,287.34
68fb8a82c95620ff5d00eca0,Midas Games Kft,2010.4750392456626,287.21
673341a8d694410011b7d68a,MW WebWork,2008.2025426311457,286.89
5dfc990393b6780018c8b08b,4shared,2001.999439606358,286.0
64ee0b95c123b00011756a0f,Multicastgames LLC,1995.3279515550405,285.05
561e8d956b8d90f61a0029d7,"Auxbrain, Inc.",1986.770492928755,283.82
60cae938750a990017328f51,SHUEISHA Inc.（manga mee）,1985.1501282277802,283.59
62412e5ddd49a10018cc02e2,Vulcan Labs,1984.7764569864464,283.54
68512a8b845d780011b16dcf,ZTE Corporation,1975.8422311228196,282.26
561e8d976b8d90f61a0043f1,Not Doppler Pty Limited,1964.1987541614935,280.6
64383fce943a9200142774ef,Unico Games Bilisim,1961.3625510379309,280.19
69b7dbc37b97afd63e660494,Megh Infosol,1961.3594570206951,280.19
57acfd708adaf3aa6f00003e,Hyper Hippo Games,1953.8231713550892,279.12
65a47d649932c1001177c462,PiyoLog Inc,1947.5140956638306,278.22
61e14e3a202b9b0017cfa923,杭州小影科技,1932.1626110205393,276.02
6363db9288f1fc0014d3183c,FUNTECH PUBLISHING LTD,1918.2833226407865,274.04
67517ed2c2f00b00110b77a4,MIND RAIN LIMITED,1913.1009989763825,273.3
56cc24fd0becf82e6b00001b,Springcomes,1911.9710580040075,273.14
6669719a9ec3300011ce19e2,Imaginationai,1908.550176692921,272.65
6875fde00bfb80001188c26f,Chongqing Baoluo Network Technology,1907.0543947657964,272.44
63fc7f1c3ad98c0014e9d076,Wink Tech,1906.4164313384313,272.35
698a14ac910ce7b2f1f5662b,Atom Apps LLC,1903.1375249688922,271.88
677257ddf3fa5d00115056c4,Surgatawa,1898.0535973710391,271.15
628619c8739dad0019cdb231,YUGU TECH LIMITED,1886.4308251162674,269.49
633776e5f06970001bf5121f,"Research and Innovation Co.,Ltd.",1884.6198766523844,269.23
698da2e196f1f7725a8b4879,Monetizego,1876.3484629175434,268.05
5813693ab05b07713000008e,Cosmicode,1875.1771199576856,267.88
57ab0b38c6ebd5c83300007e,Good Job Games (Azur),1868.318652340165,266.9
63f72be5cdfbcd00142028c0,Mongoose Net Ltd,1865.8427093493763,266.55
598330c9a6d0afb77f00250f,Sad Puppy Ltd,1856.9962987238184,265.29
622ced2ecf358a001b0bbf26,Zareklamy Sp. z o.o.,1846.009436629629,263.72
67c55dff5a9de100115b90b0,SoulZ AI Inc,1843.7620843707566,263.39
67ed06f5c4ce70001125a9d8,Charging Magic Play,1843.1910654778085,263.31
5a1fa0ed9bcbcea80a00016b,PLAYDOGSOFT,1834.555638703364,262.08
637c93290ad1a8001b64a071,MACHAPP Software Ltd,1833.5136547414393,261.93
60b733789de6b1001789caba,Shogakukan(sunday webry),1833.293068296824,261.9
62285b5b94cbb100142c863f,Game District,1826.0402194247795,260.86
66688cb7e1a7f50011052ecd,Avalon Solutions LLC,1825.4835515491695,260.78
6852951e892f9d0011d467c1,Tencent Music,1824.2657944300126,260.61
63d22a1663edaf00132ab0e8,A application,1818.7299106736414,259.82
5800b9d70b0115671900002b,Spiral Interactive Ltd,1813.11,259.02
66bb263a3be891001137935a,Gamenexa Studios PVT LTD,1804.456788279002,257.78
5ca2413d406d8e001260b34f,Coeur de Jeu,1802.0571595253173,257.44
64d9a8d8bedba60011a50172,SMALL ANT LIMITED,1791.172750715506,255.88
6390ae1e3f94ae001a153aa0,Ebisu Soft,1789.5636771359013,255.65
579a1123a5a73f5568000040,Two Desperados,1788.5172882324837,255.5
61c18372bb63b2001739356d,"FAN Communications Global, Inc.",1784.4659051560402,254.92
627e51de3c929e0018b44d47,Cardano Apps,1761.685219009803,251.67
6596933a3d46f6001107151b,F-s Tech,1753.411698,250.49
561e8d976b8d90f61a00439c,Zytoona,1743.9332387500954,249.13
5f740e1f612b1a001509a07e,TP Entertainment,1741.8735313163256,248.84
65797dfdab2b480011282a7c,yuchitech,1740.870755784895,248.7
6761571e1fa0820011e55056,长沙逸风飞扬科技有限公司,1740.7307034444846,248.68
5832fc12c94787f84d000222,TutoTOONS Limited,1740.646101120873,248.66
689edf9f54fd0c5e2813a40d,Noble Software Inc,1740.2304981713091,248.6
68f981df75ceafc7a8ee59cd,Evermore Labs SRL,1737.4616298618164,248.21
6307e84301a1be001ace969c,Heymandi Technology Inc.,1736.5338709378507,248.08
697b2d96a3f5d61ac7089cef,Creatix Technology Global Limited,1733.572192301992,247.65
67eca5e9c4ce70001125a2fb,HK SUNMOTE LIMITED,1730.8234938518317,247.26
63d2ffa42f9b2300147de72c,Radiosnetcom,1715.839222702906,245.12
68415e707dd0f900116754fe,HelloTalk,1687.2435111077923,241.03
6871525d011cda001117882c,Teamblind Inc,1683.236786883399,240.46
610e5b101fd56c0018266452,Neowiz,1673.2616061717488,239.04
561e8d966b8d90f61a003486,Turborilla,1646.5689020627,235.22
5a996538ca3f7d5c2700c112,MTAG PUBLISHING LTD.,1645.515078157204,235.07
63be616996e3b2001b3506b1,individual,1637.8629360108816,233.98
57b2f3b276b093a57a000066,TNear,1635.283898469228,233.61
5d79446e210a0a00181c9e28,Turbo Ventura Tech Limited,1634.3950725220323,233.49
65deb47c17069f0011a2db9d,HAGO SG,1633.4878004261482,233.36
66f39a5e4b8cc300111ef3c2,ESTsecurity,1620.2079082772152,231.46
6724afcf82eecb0011c3299d,jjoid hfdd,1617.6446575997397,231.09
655e25575942160011cb6f89,1Aer,1608.376057550674,229.77
6664050b3c533100115dcc30,Techpioneers Lab,1601.2634599154417,228.75
6a151855a3ccf593079f6a4d,INWAVE PTE LTD,1591.7440459646562,227.39
5a8bdb7eee07eaab7100113a,Noktacom Media Corp.,1583.3548741950808,226.19
62a1d24e1a0eb9001b354ad8,BGNmobi,1580.640134218096,225.81
58fb280c667e4279600004a9,GD4Kids,1574.642156421532,224.95
651a9fcab1392d0011243cc3,One Way Street Entertainment SL,1573.087527966467,224.73
5731b2c7fc92056f2700002f,Nekki Ltd,1569.766084818556,224.25
649e83357c1dd00011c97aee,Mystic Ocean Private Limited,1565.599919927272,223.66
65fa8eaf81e4e100118cad7c,dianzhong,1559.5255651320429,222.79
63451e7f049244001b5ac519,ORCAT PTE. LTD.,1558.6714641283916,222.67
5c3c2fd22a7f9a421232d660,MINIGAME ENTERTAINMENT LIMITED,1558.000170189792,222.57
6744a594d02cf30011f2133b,Studio Peerplay Games LTD,1553.2001378038003,221.89
65373397b4a6e600114792e3,Uptube,1552.6635012413553,221.81
68f74b4ee1b49591953cd5de,Almedia,1547.9149768992509,221.13
561e8d946b8d90f61a001a27,A Small Game,1542.5999317138771,220.37
5c96c2ae61a35300113a6380,HyperBeard Inc.,1541.6628750981522,220.24
6805f9a0e2291a0011656885,Prank Card Inc,1537.762310428443,219.68
64ccf2e71e51370011235638,HIDESEEK,1537.6209782393767,219.66
68a874637980889697667b8a,Superbloom Games,1533.6762969235344,219.1
5eda3d9b9e6f0f000f9c47bd,Naxeex Ltd.,1533.6856739816337,219.1
652ca9c6b1392d0011251f5c,D-Cube Mobile,1521.7788359697522,217.4
5f6f220e27c1bf001525eb57,Garden Of Dreams,1518.361378,216.91
60c6c9fb2e573000175b5bd2,"Eagle,kk",1516.837473063023,216.69
66debf826f113e001198fbc5,MONEYTIME,1509.1498158841537,215.59
62b993c89ccee5001bee46f8,GMOメディア,1504.1104523901295,214.87
684e85cf806ba90011480aa4,Codeida Bilgisayar Yazılımları Limi,1502.806982628395,214.69
5ed4a4d10e108f0015f1535f,大连晶茂电子科技有限公司,1501.7283377960816,214.53
5eb93bbe80c04b0017825fef,quark,1501.6638276861481,214.52
6973afc72334b471dc1f132e,catbyte GmbH,1499.3142213486158,214.19
6501432fee03d30011d8f551,Homura Entertainment,1494.0326299756066,213.43
561e8d936b8d90f61a00139e,Yodo1,1493.650466849827,213.38
561e8d976b8d90f61a003e2e,Murka,1493.043626,213.29
60ad019a4ffe1500186f92e0,Wovie,1490.4723319642385,212.92
561e8d936b8d90f61a0014cf,Apex Designs,1488.5003980782344,212.64
6863d0817b40620011280a68,MYNET INTERNET TEKNOLOJI AS,1483.7986831834244,211.97
5e85c797c26b51001545fc6c,STONECAST VENTURES LLC,1474.3693818131742,210.62
69b298e74c0d69d44ce53b6d,Eksi Teknoloji Bilisim As,1470.2657124694751,210.04
68ca90f7cdcaeb20374f5716,Syncme,1467.8103317598088,209.69
6911ed6ed4f5eb6ef80635b3,Var-meta,1467.470938,209.64
5e946e84ff9aca0015e107ab,Spicy Sparks,1467.0231148913288,209.57
69e9e2b663ed3b5eefe7e55a,LITE Games Gmbh,1463.325640063663,209.05
5f3d310a8421a5001528b750,Playwire LLC,1449.005822,207.0
67c54d3851d77f001101fbef,SilverTech Solutions,1442.709972786815,206.1
65ac1cf3d5f8470011685356,Offline,1441.171011729527,205.88
6281f8278f860b0019addcbb,Terahype s.r.o.,1413.9289425906645,201.99
6226cc06b6858a001bb4fb52,VNNN,1409.6801858098895,201.38
5d302b82d4de39001798a236,ASTER PLAY,1393.030556114983,199.0
610de9bf187a5600179618ad,Kings of games d.o.o.,1392.2708660870944,198.9
688b3da168024b62b5b1bb1c,minical Inc,1386.6622107879957,198.09
62c89117181f14001aef89c8,Yamy Studio,1384.9090663080765,197.84
68d8ede0bc549d9ea7600f0a,ShineWorld Technology Limited,1379.24491,197.03
60df030877d78e001744cbc0,Impulse,1375.607558447903,196.52
5d963fb93daf73001852e117,Fuzzy Mobile Games,1372.9204655225467,196.13
64097b3b794ff100143bf3d3,Meetscom,1367.4433687599076,195.35
6414730341c8c200149759c2,Dead Pixel,1362.4647658243812,194.64
5a658545d135f57d0c004856,Mytona Limited,1351.7585058726872,193.11
63eb45dd3c6c9f001480d1be,NOCTUA GAMES INTERNATIONAL PTE LTD,1340.8016298362284,191.54
64f80cef0950ee00114d256a,Onecent Technology,1325.6435708145882,189.38
677fde323b9ea20011275cee,FGSG TECHNOlOGY LIMITED,1318.047141,188.29
5a689d947f4def81700028c6,Fumb Games,1317.8132743184929,188.26
69ce1b5d42069cb51593eb9f,建邺区洞方信息中心,1309.3568521269635,187.05
561e8d966b8d90f61a0037c5,Rodrigo Kolb Apps,1308.83937647477,186.98
67ab0d132d6d8a00115f49de,Network18 Media and Investments Lim,1308.8615908470754,186.98
65a0dc183d46f6001107ab80,TYPING TECHNOLOGY PTE LTD,1306.2456120428624,186.61
689dbf470122d462dfec7bda,Tek Shah,1296.405889,185.2
649ac082cca9af0011fbec19,Aha World Limited,1296.0713294647105,185.15
62f3b960f81a3c001bde868f,Near Apps,1281.5947292049477,183.08
62434d63f98c6b0018651129,Eryod Soft,1279.4879613869007,182.78
561e8d956b8d90f61a002732,Mobigame,1278.2632570445417,182.61
5eb538be15474a0017ff985f,DEVGAME OU,1269.5590937671343,181.37
63caf83e6ef36e0014082297,Danoa Software,1259.6831372679171,179.95
677dff5d64147d001101ccbe,NudgeMobile Inc,1259.2820176916514,179.9
65afbcd2dc68e70011e13631,Revani Limited,1255.3144819671893,179.33
682fc46b9886e60011618611,"Winograd Apps, LLC",1249.7817579110438,178.54
561e8d976b8d90f61a003f63,smartstudy,1231.601208,175.94
6546b6401c83f70011ca18e4,Jaguar Studios,1230.8201834442025,175.83
6914820350bffb2bb3a11ff2,KST GAMES LIMITED,1229.1687362030843,175.6
5fdbb3a585c0a0000fb48002,Yarsa Games,1225.9918709252274,175.14
64ad1d22bedba60011a29035,之星科技,1225.944889005556,175.13
561e8d976b8d90f61a003f4e,Cheetah Mobile Game,1217.5795493464318,173.94
62e1450f4dbc53001a4249eb,BLUE HAT FZE LLC,1216.355655586648,173.77
6833fc459886e6001161a3a1,CricClubs,1205.5106178167541,172.22
5cf62b05703e02001741de30,U5,1200.4208110996572,171.49
67aa5be22d6d8a00115f41f6,Absolute Lucky Pig Games,1197.7861922188256,171.11
63d26381542ff900147403ed,PrizePool Studios,1192.5198760928547,170.36
63ff02d64de2700013de61f9,Nova Kompanija,1192.20002835693,170.31
69f087247dbb2c94758f0183,KITTEN DOLL LIMITED,1184.2644463445677,169.18
663c26f672fce00011b7ee83,Refuel Games Pty Ltd,1182.8776185514448,168.98
64798ebd6149810011be2080,BITSTRONG PTE LTD,1181.039102789376,168.72
644b2fdfe09b08001443aecf,Bear Hug Entertainment,1176.4496943480021,168.06
66cc28db6f113e001198649a,80ugame,1175.454260037905,167.92
64d391b71e5137001123ac4a,Swave Studio,1169.4300057920104,167.06
69b3dc624c0d69d44ce54e32,Reclub PBC,1166.9708335366493,166.71
6805f03b6a5f3e00113b6e55,TERUIAN (HK) LIMITED,1164.6992253378019,166.39
6495502075c27600116371e9,gaming,1162.567284157909,166.08
633c137beff220001b2d2be1,Wayu global,1161.9102692823521,165.99
6666982d9ec3300011cdf83e,Top Edge Technologies,1161.2820500369353,165.9
64fb0629d591950011c8e21a,guloolootech,1155.137904612624,165.02
67ce4891b62d6b0011cc8caf,Superboost Soft Limited,1153.1432819113397,164.73
62fb772916f680001b83001e,BuildFun,1152.4686362059244,164.64
5e9f6b18c5607300153f926b,Crossword & Sudoku LTD,1151.886484847165,164.56
696072c00199fcad0553de14,Ultimate Studio,1149.1712072397122,164.17
65800c99ab2b480011288ae5,"Ocean Mobile Technology CO, Limite",1144.3230603590623,163.47
62e072be8bf102001bddd392,Mode Mobile,1138.049660892404,162.58
6543495d1ad27200118ebb05,Muhammad Zeeshan,1137.821906,162.55
61dd78422359ad00178182db,Snowprint Studios,1132.2748875382583,161.75
688053a1babc200011103478,Dragonvale,1129.69245551614,161.38
6149e4fd0f06d90017a924ec,Appsoleut Coders LLP,1129.163664646158,161.31
625687d5f5f23f001844f3a0,CJ OLIVENETWORKS,1115.778703314492,159.4
634fcb1abff40a001a76a631,Cerebellium Apps,1115.2921670471746,159.33
61daeb62196c9b00175ee3a8,MOBSMILE YAZILIM HIZMETLERI LIMITED SIRKETI,1111.522681,158.79
5fc995eded903e0015f2328e,DoubleU Games,1109.303115172625,158.47
69076b0bf5a7288c87f51f63,PREIR,1106.9630257171261,158.14
67b6d5893635740011aa1774,Bloomplex,1106.5771432123947,158.08
5e86d545102ab70015c93d9e,Soft Towel Limited,1105.1515662975257,157.88
570c9ec557a6d6407a000089,JoyCastle Inc.,1102.264911244319,157.47
58731d4a3a2fdbe20200047d,meily,1100.912556190428,157.27
5a2ed9c462d11a572500241a,Color Switch,1099.2944870616134,157.04
666aa98ae1a7f500110543df,上海本趣网络科技有限公司,1096.526458635951,156.65
64a66ef17c1dd00011c9e172,GEAR GAMES GLOBAL FZC,1092.9357649284045,156.13
561e8d946b8d90f61a0021de,Ahoy Games,1090.1112920528,155.73
5fdf1345d119030015d414bc,AKPublish pty ltd,1088.928584210693,155.56
67f61829e7142100114dd57b,LUPACINE LIMITED,1087.7357524724002,155.39
67aa0acd77bd1c00117b2bb6,Landmark,1083.9919521443308,154.86
66a962e439a54a00112ab530,福州今娱网络科技有限公司,1083.2528819978875,154.75
695ea2173ef00dc55cb27ca7,Deen Studios,1078.4892979168428,154.07
661f8f5aa81a0e0011dba696,SOLARSPACE TECHNOLOGY PTE LTD,1075.0680291733108,153.58
6708f4f26f113e00119a592e,GULI GAMES LTD,1073.4888016071627,153.36
5f4476d5f270f7001560ebb8,"Hugesoft Technology Co., Ltd (Direct)",1072.9998014495472,153.29
698c2863814b9fb754032d24,PIXEL RABBIT LIMITED,1069.2189307582455,152.75
682f4ca0fc11e60011204790,Hong Kong Special River Technology,1067.4969547306112,152.5
69ceb9e50e0891e59aa188ce,Candlelight Games Inc,1060.7585442279565,151.54
6380922d1959ea001b881cd4,WaveZ Vn,1056.510034604392,150.93
61e1217ccbe9ca0017582766,KM,1054.47916032782,150.64
