account_id,account_name,app_id,app_name,region,am_name,level,pub_daily_spend,blocked_creative_id,rtb_id,external_id,adomain,creative_daily_spend,potential_uplift_daily
58737456236d8f446400071c,FIOGONIA LIMITED,,,EMEA,Louis Wallworth,account,18370.55,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_aaK9A,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_aaK9A,temu.com,832.92,9.95
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,6642cedde0cbed6459a1b75e,Tile Trip Android,APAC,Aria Gao,app,18479.65,5f6413c9612b1a0015099993_880511,5f6413c9612b1a0015099993,880511,snap.com,824.54,9.91
6021599b8b3e5600159fcc76,HITAPPS GAMES LTD,,,EMEA,Beth Taylor-Lowen,account,18150.12,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_PhXCn,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_PhXCn,temu.com,577.59,6.82
6863fe9df000940011f80bcb,Chesscom LLC,,,Americas,Lisa Tolentino,account,4541.48,5f6413c9612b1a0015099993_1140286,5f6413c9612b1a0015099993,1140286,hungrystudio.com,2305.74,6.81
6021599b8b3e5600159fcc76,HITAPPS GAMES LTD,,,EMEA,Beth Taylor-Lowen,account,18150.12,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_2QhUc,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_2QhUc,temu.com,574.83,6.78
6021599b8b3e5600159fcc76,HITAPPS GAMES LTD,,,EMEA,Beth Taylor-Lowen,account,18150.12,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_iCw5d,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_iCw5d,temu.com,574.68,6.78
6021599b8b3e5600159fcc76,HITAPPS GAMES LTD,,,EMEA,Beth Taylor-Lowen,account,18150.12,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_NK9br,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_NK9br,temu.com,568.58,6.71
56c3a378adccd1cb7e00000a,Zynga,62684160e2a0ef078b8fc737,Toy Blast,Americas,Lisa Tolentino,app,1408.75,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_PaaiY,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_PaaiY,temu.com,7286.43,6.67
58910f6a5f5e338431000675,Jamcity INC.,5a9059cad21df82a03002ca1,Cookie Jam Match 3 Android,Americas,Ary Bai,app,1157.63,5f6413c9612b1a0015099993_893572,5f6413c9612b1a0015099993,893572,vitastudio.ai,8549.94,6.43
668545a239a54a0011299e6e,Automattic,,,Americas,Matthew Hong,account,18101.09,5f6413c9612b1a0015099993_471781,5f6413c9612b1a0015099993,471781,king.com,539.1,6.34
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,6642cf9be0cbed6459a1b767,Tile Trip iOS,APAC,Aria Gao,app,12829.1,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_EozFu,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_EozFu,temu.com,736.31,6.14
5bec0018c9af0a7962a96f4a,Rollic Games,,,EMEA,Dina Eraksan,account,12008.57,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_Ec3G6,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_Ec3G6,temu.com,738.35,5.76
58910f6a5f5e338431000675,Jamcity INC.,5a905921d21df82a03002a6b,Cookie Jam Match 3,Americas,Ary Bai,app,1018.96,5f6413c9612b1a0015099993_893572,5f6413c9612b1a0015099993,893572,vitastudio.ai,8549.94,5.66
561e8d966b8d90f61a003414,Scopely,,,Americas,Natalie Kenyon,account,15577.3,5f6413c9612b1a0015099993_471781,5f6413c9612b1a0015099993,471781,king.com,539.1,5.46
58910f6a5f5e338431000675,Jamcity INC.,5a9059cad21df82a03002ca1,Cookie Jam Match 3 Android,Americas,Ary Bai,app,1157.63,5f6413c9612b1a0015099993_434137,5f6413c9612b1a0015099993,434137,doordash.com,6812.25,5.13
5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,691426563811dec416c345c4,Jigsawcard Android,APAC,Aria Gao,app,1571.41,618a29d9ef3f360017e9acca_Video_cat3__pkg__bat_0_mat_0_20250717_8nnfC,618a29d9ef3f360017e9acca,Video_cat3__pkg__bat_0_mat_0_20250717_8nnfC,temu.com,4733.65,4.84
561e8d936b8d90f61a0011da,Tactile Entertainment,,,EMEA,Louis Wallworth,account,1019.58,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_MJpBg,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_MJpBg,temu.com,7287.25,4.83
561e8d936b8d90f61a0011da,Tactile Entertainment,,,EMEA,Louis Wallworth,account,1019.58,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_v5IrW,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_v5IrW,temu.com,7166.85,4.75
561e8d936b8d90f61a0011da,Tactile Entertainment,,,EMEA,Louis Wallworth,account,1019.58,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260320_t6fNB,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260320_t6fNB,temu.com,7146.21,4.74
561e8d936b8d90f61a0011da,Tactile Entertainment,,,EMEA,Louis Wallworth,account,1019.58,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20260320_OS9al,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20260320_OS9al,temu.com,7140.88,4.73
561e8d936b8d90f61a0011da,Tactile Entertainment,,,EMEA,Louis Wallworth,account,1019.58,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_VvE8g,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_VvE8g,temu.com,7134.25,4.73
561e8d936b8d90f61a0011da,Tactile Entertainment,,,EMEA,Louis Wallworth,account,1019.58,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_8egc0,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_8egc0,temu.com,7125.09,4.72
5819f59c563213f87a000123,Pixel Federation,,,EMEA,Beth Taylor-Lowen,account,972.46,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_PaaiY,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_PaaiY,temu.com,7286.43,4.61
561e8d936b8d90f61a0011da,Tactile Entertainment,,,EMEA,Louis Wallworth,account,1019.58,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_cJM73,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_cJM73,temu.com,6827.74,4.53
60dbe38e8ddaba001783e49e,StarMaker,6530ccf4814931c3829cb871,StarMaker,APAC,Ronald Long,app,529.44,5f6413c9612b1a0015099993_1362994,5f6413c9612b1a0015099993,1362994,dreamgames.com,12818.67,4.41
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_fJC53,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_fJC53,temu.com,846.12,3.44
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_N1YS6,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_N1YS6,temu.com,839.33,3.42
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_KaxY9,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_KaxY9,temu.com,839.92,3.42
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_0VKYk,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_0VKYk,temu.com,839.75,3.42
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_GeQbR,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_GeQbR,temu.com,837.31,3.41
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_v60Fe,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_v60Fe,temu.com,839.08,3.41
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_6Hwsg,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_6Hwsg,temu.com,833.73,3.39
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_aaK9A,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_aaK9A,temu.com,832.92,3.39
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_jneb5,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_jneb5,temu.com,794.62,3.23
5d8880f1444f7200181b5e1d,Lihuhu,,,APAC,Nam Trinh,account,6259.52,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_8lO9v,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_8lO9v,temu.com,788.6,3.21
696df09b3eafeed3e7b21d7e,GlowMind Tech Limited,69fee8e1f9684568f365de84,8720-Fluffy Drop,APAC,Seven Tu,app,2426.48,5f6413c9612b1a0015099993_637642,5f6413c9612b1a0015099993,637642,binance.com,1832.34,2.89
5daee25e704bf4001885d0cd,GR GIN RUMMY AND GAMES LTD,,,,Sales Ops,account,596.84,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_MJpBg,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_MJpBg,temu.com,7287.25,2.83
5daee25e704bf4001885d0cd,GR GIN RUMMY AND GAMES LTD,,,,Sales Ops,account,596.84,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_PaaiY,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_PaaiY,temu.com,7286.43,2.83
5daee25e704bf4001885d0cd,GR GIN RUMMY AND GAMES LTD,,,,Sales Ops,account,596.84,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_mEIM5,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_mEIM5,temu.com,7259.48,2.82
5daee25e704bf4001885d0cd,GR GIN RUMMY AND GAMES LTD,,,,Sales Ops,account,596.84,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_Lngjc,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_Lngjc,temu.com,7191.84,2.79
5daee25e704bf4001885d0cd,GR GIN RUMMY AND GAMES LTD,,,,Sales Ops,account,596.84,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_v5IrW,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_v5IrW,temu.com,7166.85,2.78
5daee25e704bf4001885d0cd,GR GIN RUMMY AND GAMES LTD,,,,Sales Ops,account,596.84,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_VvE8g,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_VvE8g,temu.com,7134.25,2.77
5daee25e704bf4001885d0cd,GR GIN RUMMY AND GAMES LTD,,,,Sales Ops,account,596.84,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_8egc0,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_8egc0,temu.com,7125.09,2.76
5daee25e704bf4001885d0cd,GR GIN RUMMY AND GAMES LTD,,,,Sales Ops,account,596.84,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_WRYyu,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_WRYyu,temu.com,6996.1,2.71
5daee25e704bf4001885d0cd,GR GIN RUMMY AND GAMES LTD,,,,Sales Ops,account,596.84,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_ASzpF,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_ASzpF,temu.com,6846.92,2.66
5daee25e704bf4001885d0cd,GR GIN RUMMY AND GAMES LTD,,,,Sales Ops,account,596.84,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250619_cJM73,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250619_cJM73,temu.com,6827.74,2.65
561e8d976b8d90f61a003d3f,Fanatee Games,,,Americas,Jack Dove,account,4595.97,5f6413c9612b1a0015099993_586426,5f6413c9612b1a0015099993,586426,googll.store,795.41,2.38
58910f6a5f5e338431000675,Jamcity INC.,5a905921d21df82a03002a6b,Cookie Jam Match 3,Americas,Ary Bai,app,1018.96,5f6413c9612b1a0015099993_883056,5f6413c9612b1a0015099993,883056,experian.com,3225.06,2.14
5c77abceef995c60fecc3f39,FunCorp,613b6aa33e4cfafb2cc12dd8,iFunny Android,EMEA,Kseniia Fesenko,app,633.33,5f6413c9612b1a0015099993_572728,5f6413c9612b1a0015099993,572728,tiktok.com,5181.25,2.13
56c3a378adccd1cb7e00000a,Zynga,5ea35bf014514a0001c0cd9e,Harry Potter,Americas,Lisa Tolentino,app,658.61,618a29d9ef3f360017e9acca_Video_cat3__pkg__bat_0_mat_0_20250717_gdjpZ,618a29d9ef3f360017e9acca,Video_cat3__pkg__bat_0_mat_0_20250717_gdjpZ,temu.com,4764.1,2.04
58910f6a5f5e338431000675,Jamcity INC.,5a9059cad21df82a03002ca1,Cookie Jam Match 3 Android,Americas,Ary Bai,app,1157.63,5f6413c9612b1a0015099993_639942,5f6413c9612b1a0015099993,639942,productmadness.com,2037.23,1.53
58910f6a5f5e338431000675,Jamcity INC.,5a905921d21df82a03002a6b,Cookie Jam Match 3,Americas,Ary Bai,app,1018.96,5f6413c9612b1a0015099993_639942,5f6413c9612b1a0015099993,639942,productmadness.com,2037.23,1.35
6644af53557b6e0011536e74,Levit inc,,,APAC,Ives Cui,account,830.65,5f6413c9612b1a0015099993_888755,5f6413c9612b1a0015099993,888755,jackpotcity.com,2370.1,1.28
63f725cfaa034900149db38c,Bigo,64055668fe5d0fc275c5880f,imo_hd,APAC,Harper Zhang,app,1565.32,5f6413c9612b1a0015099993_1050015,5f6413c9612b1a0015099993,1050015,bigo.tv,1256.77,1.28
56c3a378adccd1cb7e00000a,Zynga,62684259b7fb3d4fd5c5fb13,Toon Blast,Americas,Lisa Tolentino,app,2348.84,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_GeQbR,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_GeQbR,temu.com,837.31,1.28
561e8d936b8d90f61a0013cf,IP Timoshkov,,,,Sales Ops,account,2185.01,5f6413c9612b1a0015099993_566426,5f6413c9612b1a0015099993,566426,papayagaming.com,807.42,1.15
6644af53557b6e0011536e74,Levit inc,,,APAC,Ives Cui,account,830.65,5f6413c9612b1a0015099993_639942,5f6413c9612b1a0015099993,639942,productmadness.com,2037.23,1.1
5c77abceef995c60fecc3f39,FunCorp,,,EMEA,Kseniia Fesenko,account,2945.23,5f6413c9612b1a0015099993_1660295,5f6413c9612b1a0015099993,1660295,novig.com,513.64,0.98
677bd16443e94a0011b752b2,Samsung Electronics,6837cbfb71e5cc220d1c9a6b,Gaming Hub,Americas,Jack Dove,app,2472.1,5f6413c9612b1a0015099993_932074,5f6413c9612b1a0015099993,932074,casino.draftkings.com,565.25,0.91
56c3a378adccd1cb7e00000a,Zynga,62684259b7fb3d4fd5c5fb13,Toon Blast,Americas,Lisa Tolentino,app,2348.84,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_NK9br,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_NK9br,temu.com,568.58,0.87
6644af53557b6e0011536e74,Levit inc,,,APAC,Ives Cui,account,830.65,5f6413c9612b1a0015099993_1565071,5f6413c9612b1a0015099993,1565071,spark.net,1603.28,0.87
677bd16443e94a0011b752b2,Samsung Electronics,6837cbfb71e5cc220d1c9a6b,Gaming Hub,Americas,Jack Dove,app,2472.1,5f6413c9612b1a0015099993_1327203,5f6413c9612b1a0015099993,1327203,revolut.com,535.78,0.86
561e8d936b8d90f61a0013cf,IP Timoshkov,,,,Sales Ops,account,2185.01,5f6413c9612b1a0015099993_1070549,5f6413c9612b1a0015099993,1070549,mf.cola,592.26,0.84
5fb27298d8ff880015e84750,MNO GO APPS LTD,,,EMEA,Beth Taylor-Lowen,account,1017.21,61e94b2bc6dbdc0017ea3870_60356924a312351ebeade47f1121464a_11,61e94b2bc6dbdc0017ea3870,60356924a312351ebeade47f1121464a_11,click.2deliverynetworks.com,1244.61,0.82
561e8d936b8d90f61a0013cf,IP Timoshkov,,,,Sales Ops,account,2185.01,5f6413c9612b1a0015099993_1352442,5f6413c9612b1a0015099993,1352442,oakevergames.com,576.81,0.82
63d229657d9fc60014b1afdf,Paxie Games,63e326a43efda38ea8c0fed5,Merge Studio And,EMEA,Tori Edwards,app,565.15,5f6413c9612b1a0015099993_623885,5f6413c9612b1a0015099993,623885,snap.com,2152.29,0.79
56c3a378adccd1cb7e00000a,Zynga,62684160e2a0ef078b8fc737,Toy Blast,Americas,Lisa Tolentino,app,1408.75,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_GeQbR,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_GeQbR,temu.com,837.31,0.77
561e8d936b8d90f61a0013cf,IP Timoshkov,,,,Sales Ops,account,2185.01,5f6413c9612b1a0015099993_313763,5f6413c9612b1a0015099993,313763,playtika.com,525.17,0.75
58910f6a5f5e338431000675,Jamcity INC.,5a9059cad21df82a03002ca1,Cookie Jam Match 3 Android,Americas,Ary Bai,app,1157.63,5f6413c9612b1a0015099993_826986,5f6413c9612b1a0015099993,826986,snap.com,931.02,0.7
58910f6a5f5e338431000675,Jamcity INC.,5a9059cad21df82a03002ca1,Cookie Jam Match 3 Android,Americas,Ary Bai,app,1157.63,5f6413c9612b1a0015099993_909903,5f6413c9612b1a0015099993,909903,snap.com,883.95,0.67
561e8d936b8d90f61a00139e,Yodo1,,,APAC,Ronald Long,account,1343.23,5f6413c9612b1a0015099993_1539226,5f6413c9612b1a0015099993,1539226,superlive.chat,771.54,0.67
58910f6a5f5e338431000675,Jamcity INC.,5a9059cad21df82a03002ca1,Cookie Jam Match 3 Android,Americas,Ary Bai,app,1157.63,5f6413c9612b1a0015099993_596094,5f6413c9612b1a0015099993,596094,snap.com,873.89,0.66
561e8d936b8d90f61a00139e,Yodo1,,,APAC,Ronald Long,account,1343.23,5f6413c9612b1a0015099993_1263212,5f6413c9612b1a0015099993,1263212,tango.me,740.46,0.65
58910f6a5f5e338431000675,Jamcity INC.,5a9059cad21df82a03002ca1,Cookie Jam Match 3 Android,Americas,Ary Bai,app,1157.63,5f6413c9612b1a0015099993_909799,5f6413c9612b1a0015099993,909799,snap.com,832.9,0.63
58910f6a5f5e338431000675,Jamcity INC.,5a9059cad21df82a03002ca1,Cookie Jam Match 3 Android,Americas,Ary Bai,app,1157.63,5f6413c9612b1a0015099993_1048245,5f6413c9612b1a0015099993,1048245,tiktok.com,735.66,0.55
56c3a378adccd1cb7e00000a,Zynga,62684160e2a0ef078b8fc737,Toy Blast,Americas,Lisa Tolentino,app,1408.75,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_NK9br,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_NK9br,temu.com,568.58,0.52
5819f59c563213f87a000123,Pixel Federation,,,EMEA,Beth Taylor-Lowen,account,972.46,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_gY7OU,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_gY7OU,temu.com,744.01,0.47
5819f59c563213f87a000123,Pixel Federation,,,EMEA,Beth Taylor-Lowen,account,972.46,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_TPlad,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_TPlad,temu.com,746.62,0.47
5819f59c563213f87a000123,Pixel Federation,,,EMEA,Beth Taylor-Lowen,account,972.46,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_vcywf,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_vcywf,temu.com,748.81,0.47
5819f59c563213f87a000123,Pixel Federation,,,EMEA,Beth Taylor-Lowen,account,972.46,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_qpdLK,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_qpdLK,temu.com,746.82,0.47
5819f59c563213f87a000123,Pixel Federation,,,EMEA,Beth Taylor-Lowen,account,972.46,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_Ec3G6,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_Ec3G6,temu.com,738.35,0.47
5819f59c563213f87a000123,Pixel Federation,,,EMEA,Beth Taylor-Lowen,account,972.46,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_EozFu,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_EozFu,temu.com,736.31,0.47
5819f59c563213f87a000123,Pixel Federation,,,EMEA,Beth Taylor-Lowen,account,972.46,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_54dxQ,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_54dxQ,temu.com,726.79,0.46
5819f59c563213f87a000123,Pixel Federation,,,EMEA,Beth Taylor-Lowen,account,972.46,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_TzDvg,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_TzDvg,temu.com,733.78,0.46
5819f59c563213f87a000123,Pixel Federation,,,EMEA,Beth Taylor-Lowen,account,972.46,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_26kg0,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_26kg0,temu.com,735.29,0.46
5819f59c563213f87a000123,Pixel Federation,,,EMEA,Beth Taylor-Lowen,account,972.46,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_dQiN6,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_dQiN6,temu.com,733.13,0.46
561e8d936b8d90f61a00139e,Yodo1,,,APAC,Ronald Long,account,1343.23,5f6413c9612b1a0015099993_1077224,5f6413c9612b1a0015099993,1077224,play.cewdf.xyz,501.81,0.44
6644af53557b6e0011536e74,Levit inc,,,APAC,Ives Cui,account,830.65,5f6413c9612b1a0015099993_1444899,5f6413c9612b1a0015099993,1444899,oakevergames.com,794.27,0.43
6297c4bc012073001b3df035,Yandex Inc.,69297e78b88dcb4daa968fa5,tds-easyapp_com-anoshenko-android-solitaires,EMEA,Kseniia Fesenko,app,771.61,5f6413c9612b1a0015099993_586426,5f6413c9612b1a0015099993,586426,googll.store,795.41,0.4
561e8d966b8d90f61a003667,East Side Games,,,Americas,Ary Bai,account,693.46,5f6413c9612b1a0015099993_586426,5f6413c9612b1a0015099993,586426,googll.store,795.41,0.36
5fb27298d8ff880015e84750,MNO GO APPS LTD,,,EMEA,Beth Taylor-Lowen,account,1017.21,61e94b2bc6dbdc0017ea3870_eb4a7f6b6617d1706b5e923b2b838145_11,61e94b2bc6dbdc0017ea3870,eb4a7f6b6617d1706b5e923b2b838145_11,netconsumerguide.com,541.85,0.36
63043744cc02d8001addc0fa,Horus Entertainment,,,,Sales Ops,account,666.1,5f6413c9612b1a0015099993_586426,5f6413c9612b1a0015099993,586426,googll.store,795.41,0.34
5daee25e704bf4001885d0cd,GR GIN RUMMY AND GAMES LTD,,,,Sales Ops,account,596.84,67055dc40f05bd0011e279ae_Video_cat3__pkg__bat_0_mat_0_20250620_aaK9A,67055dc40f05bd0011e279ae,Video_cat3__pkg__bat_0_mat_0_20250620_aaK9A,temu.com,832.92,0.32
6644af53557b6e0011536e74,Levit inc,,,APAC,Ives Cui,account,830.65,5f6413c9612b1a0015099993_1444871,5f6413c9612b1a0015099993,1444871,oakevergames.com,581.06,0.31
677bd16443e94a0011b752b2,Samsung Electronics,6837c96a71e5cc220d1c9a48,Samsung News,Americas,Jack Dove,app,879.97,5f6413c9612b1a0015099993_1327203,5f6413c9612b1a0015099993,1327203,revolut.com,535.78,0.31
561e8d966b8d90f61a003667,East Side Games,,,Americas,Ary Bai,account,693.46,5f6413c9612b1a0015099993_586213,5f6413c9612b1a0015099993,586213,snap.com,653.15,0.29
6297c4bc012073001b3df035,Yandex Inc.,69297e78b88dcb4daa968fa5,tds-easyapp_com-anoshenko-android-solitaires,EMEA,Kseniia Fesenko,app,771.61,5f6413c9612b1a0015099993_1077224,5f6413c9612b1a0015099993,1077224,play.cewdf.xyz,501.81,0.25
63043744cc02d8001addc0fa,Horus Entertainment,,,,Sales Ops,account,666.1,624a723e1bad4b0011a0cfd7_202527201280,624a723e1bad4b0011a0cfd7,202527201280,,542.3,0.23
