rtb_connection_id,rtb_connection_name,total_spend_7d,daily_spend
667d6531ea74175dae6b1983,RTB - Mediasmart Video Sweden,170.09269000000043,24.298955714285775
69fe10617813841c725abf5e,RTB - Jampp Native - JP Unthrottled,166.24279750446658,23.748971072066656
5e4d85ee4c05990016c88525,RTB - LoopMe Banner,164.75596093,23.536565847142857
6169934dae5464a5a81c3848,RTB - Bidmachine - Video APAC,160.0433553289994,22.863336475571344
6696aa0b6e2be72059d3437e,RTB - Magnite Video EMEA,156.88798289999954,22.41256898571422
69bb4b8596cd893c167a539e,RTB - Appier Banner JP Prefiltering,152.35015122919341,21.7643073184562
638f978453ab8af932d7e37a,RTB - Equativ (Smart) Banner,150.76705894999907,21.538151278571295
67926df000696fce1a6ca06c,RTB - Display.io - Video - Android - US,147.87505999999976,21.125008571428538
650353924aa4372d5d4a3574,RTB - Xandr Banner EP Low,145.95834628800003,20.85119232685715
6658e74228024d52026e4653,RTB - Magnite Video iOS US,145.49674779399973,20.785249684857103
67895aac40f41b1c5db0b5c1,RTB - BetweenX Toneko (Betting Category),136.3430438669999,19.4775776952857
6944fd3b0432dccf65d34489,Exchange - RTB - Bluesea banner EU - ios Ecom,131.89565190000042,18.842235985714346
64f811f3a3d94138b0c91742,RTB - Appsart EU Banner,127.94663849999976,18.27809121428568
69e10305ea191310d7fcce96,Criteo - US - fullscreen Hybrid Intsl = 0,122.79249472000018,17.541784960000026
67d29c7bac7ebf1a6d29966b,Exchange - RTB - Bidmatrix Banner - EU EP,113.63944142596391,16.234205917994846
695cc3e60cb30423abede680,Exchange - RTB - Novabeyond US Native,110.15722999999987,15.736747142857125
69334f4a643684560a5b552a,RTB - Magnite Direct Placements - APAC Video,108.49879014400032,15.499827163428618
684fd3dc81b9117090662769,Exchange - RTB - Domob SG Video - Hybrid,108.32213962280115,15.474591374685877
650353094aa4372d5d4a3572,RTB - Xandr Video EP Low,107.34836003500008,15.335480005000012
6658e73cd3a4c683b88e02ff,RTB - Magnite Banner Americas iOS,106.96720925999995,15.281029894285707
60c72d568cd1660016f4bbc0,RTB - Appier Banner/MREC TW Static,105.51755285742487,15.073936122489268
6a1604ed85dbd57ad7ee88c8,RTB - Brave Video (EU),104.00626400000013,14.858037714285732
6925ff55247abc2025719564,RTB - Anzu.io Static Interstitial RoW All Formats,103.46991420000005,14.781416314285721
68ee84846e0f80308c3e998b,RTB - Appier Germany Android Banner/Video,99.97065103211614,14.28152157601659
69e10358ea191310d7fcce99,Criteo - US - fullscreen banner object only Intsl = 0,98.84204209999997,14.120291728571425
6384f760632b9ae916c924f5,RTB - Yabbi Video,97.47449776583669,13.924928252262385
6526e258345423f187dcabd8,RTB - Topon Banner SG,96.68116000504467,13.811594286434953
6840a221efd4d0b9c0154e56,Exchange - RTB - WMG Banner (EU),94.80272841000006,13.543246915714294
69f3d4bc82f5314c23ea3c59,RTB - YouAppi Banner Android,90.97227242649534,12.996038918070763
638f9842a6d323adc79a6172,RTB - Equativ Video,88.48876336999997,12.641251909999996
69bb4b7b82b15398b1c62d1b,Appier Banner - JP Exclude,86.78434864857648,12.397764092653784
6941bb1b1b65f4c453dae869,RTB - Rhebus - Banner (APAC EP),85.96047319999974,12.280067599999963
6597cdd614f97a59eeef5791,Exchange - RTB - Flatads SG Banner,84.40291812689448,12.057559732413496
67acced79a82038cc580dba6,RTB - Edge 226 Native,83.96862203865847,11.995517434094067
6761e1c313096126869c3c42,RTB - Silvermob EU Video,83.72402452880652,11.960574932686646
672986a3eedef817cc14db2f,RTB - Tradplus Banner - US EP,82.61996859310017,11.802852656157167
689bceb90703f1332b3e816e,RTB - Sovrn Banner (US West EP),82.60517102473992,11.800738717819987
6323acad19a7ee2033d454b1,RTB - MediaNet Video,78.31115000000024,11.187307142857177
68a41bcdab7c18b08d2d2de3,RTB - Yeahmobi MREC Hybrid,75.90228819716945,10.843184028167064
6764d888b38039461fb385ad,RTB - Algorix Banner - APAC EP,72.45331719999974,10.35047388571425
65961e4fcfc500e8c3aff7b9,Exchange - RTB - Chongda Native VUNS3WVAL,70.74288870000039,10.106126957142914
