publisher_account_id,publisher_account_name,publisher_daily_spend,blocked_rtb_connection_id,blocked_rtb_connection_name,rtb_connection_daily_spend,rtb_pct_of_network,potential_uplift
659e4bc13d46f600110781db,JAGAT TECHNOLOGY PTE LTD,1794.68,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.44
60afcdd4407e6d0018810836,Fomo Oyun Yazılım ve Pazarlama A.Ş. İstanbul İhtisas Serbest Bölge Şubesi,1801.35,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.44
561e8d936b8d90f61a000838,Social Point,1756.42,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.41
5db900fd7ffee000177e2348,Atlasv,1762.04,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.41
561e8d976b8d90f61a004735,Dots,1745.16,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.4
642f9c11943a9200142717fc,NewMiracle,1740.36,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.39
5c77abceef995c60fecc3f39,FunCorp,2945.23,5fd85a9f13c8bf00165ad093,RTB - Kayzen - EU Banner,1940.06,0.04,1.3
62039965111ad40014df3be3,y,2519.12,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,1.28
6875f522babc2000110fb14e,Chongqing JiguJigu  Network Technol,1603.26,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.28
64684dd7d7125400115d9e39,Vicok Limited New,2492.67,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,1.27
561e8d936b8d90f61a001412,Bitmango,5624.02,68a44e4ac6004eae5468c4d2,RTB - Temu Hybrid GLO iOS Exp,983.89,0.02,1.26
57e3bb936c2966b53500009f,Moonfrog Labs Pvt. Ltd.,1572.64,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.26
63e0726b0dce2900138bf123,BALABOOM PTE LTD,2438.37,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,1.24
630d8dbfb1095d001bb0f04a,Bitsmedia Pte Ltd,2812.52,5fd85a9f13c8bf00165ad093,RTB - Kayzen - EU Banner,1940.06,0.04,1.24
604ec2ae5a93950016a63fdd,"Gstarsoft Co.,ltd",2426.57,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,1.23
561e8d936b8d90f61a00134a,Veraxen Ltd,2411.66,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,1.22
63f2d8738495cb0015019d7e,"BetterApp Tech Co, Limited",1511.51,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.21
561e8d946b8d90f61a0016d5,Big Duck Games,1461.97,61936f32954556a188764b4c,RTB - Remerge Video - No ID,3621.82,0.08,1.2
6264fcbf56d5fd0011a66a2e,Miracle,1483.39,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.19
6267e053f2d4b90018ad84e4,Burny Games,2329.31,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,1.18
60e59f4713bcb50017c45d89,PLAYDAYY TECHNOLOGIES PTE. LTD.,2320.92,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,1.18
64b65d43cca9af0011fd40b2,UREAD GLOBAL PTE LTD,1457.25,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.17
561e8d976b8d90f61a003d3f,Fanatee Games,4595.97,60fa56ed1c045000160952e6,RTB - BidSwitch Banner,1114.78,0.03,1.16
5dcc0df6a4305a00173b9cf8,WeWard,2270.4,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,1.15
58665aa0444a4aeb0d000130,Instabridge Sweden AB,1442.74,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.15
63e9eb09f5cef70013792355,"STICKET TECHNOLOGY CO, LIMITED",2252.23,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,1.14
5b513c3a8050575da717f52a,上海若古信息科技有限公司,1422.87,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.14
5eb3c48aa80eba00159907c3,Matchingham Games Limited,2231.99,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,1.13
62edd073aad8cc001b9fa489,Dream Fish,1406.36,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.13
62a1815d11112f001a291752,dely Inc.,2314.38,60f0c55d8b63dd00161567a6,RTB - Moloco Banner APAC EP,2066.68,0.05,1.09
561e8d956b8d90f61a0030ab,Dobest,1356.88,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.09
60013911308f3f00157538f4,"Wonder Kingdom Co., Limited",1360.91,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.09
6940fbf7aa92acbac5362ff8,"Correa Pallet, Inc",2098.3,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,1.07
561e8d976b8d90f61a003d96,Gram Games,2103.35,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,1.07
65d1b497a3d8e10011923d10,Pixocial Technology (Singapore) Pte,2072.97,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,1.05
5f0c183af52f8e001b9cc198,BOLOYO LIMITED,2063.5,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,1.05
561e8d976b8d90f61a003d3f,Fanatee Games,4595.97,5fd73ea06baf05001633d6af,RTB - Kayzen - APAC Banner,979.34,0.02,1.02
638ac9a1a59060001b45b712,"FUN CRADLE CO, LIMITED",1251.48,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,1.0
6991423beea67583ba0c1965,TRINAVA PTE LTD,1969.14,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,1.0
62207482fb2132001773cce3,Solid Games LIMITED,1232.15,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,0.99
68089002f6158900110472cb,GARDEN SKY HONG KONG LIMITED,1954.39,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.99
5f69aef134a76100158aa316,Hypercell Games,1186.92,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,0.95
561e8d976b8d90f61a003d96,Gram Games,2103.35,5fd85a9f13c8bf00165ad093,RTB - Kayzen - EU Banner,1940.06,0.04,0.93
63dc9bbbab59840014f6a70b,Appsky Hong Kong Limited,1833.13,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.93
629478730eaeef001bb70cfc,"Shanghai Boliang Huiyan Information Technology Co., Ltd.",1151.26,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,0.92
659e4bc13d46f600110781db,JAGAT TECHNOLOGY PTE LTD,1794.68,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.91
60afcdd4407e6d0018810836,Fomo Oyun Yazılım ve Pazarlama A.Ş. İstanbul İhtisas Serbest Bölge Şubesi,1801.35,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.91
561e8d936b8d90f61a001412,Bitmango,5624.02,6769090cbe07e71a26fdfaed,RTB - Temu Banner EU,697.07,0.02,0.89
5db900fd7ffee000177e2348,Atlasv,1762.04,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.89
561e8d976b8d90f61a004735,Dots,1745.16,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.89
561e8d936b8d90f61a000838,Social Point,1756.42,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.89
642f9c11943a9200142717fc,NewMiracle,1740.36,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.88
5a2e3c14cbc18a63250025e3,北京白鲸科技有限公司,1082.21,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,0.87
561e8d976b8d90f61a003d3f,Fanatee Games,4595.97,6168e62d552eabcfeb0ffa77,Exchange - RTB - Flatads New,838.52,0.02,0.87
561e8d976b8d90f61a003d3f,Fanatee Games,4595.97,62563b02fd58448131a87412,Exchange - RTB - Smaato Banner,819.4,0.02,0.85
561e8d946b8d90f61a0016d5,Big Duck Games,1461.97,61936f8d5972cc30ef6ad456,RTB - Remerge Video - IDFA,2522.48,0.06,0.84
5dcf09394f6eed0018145e58,Unico Studio LLC,7343.99,5fffe963475b140016af8584,RTB - Opera EU Banner,506.6,0.01,0.84
5ac42fbc4ef24f72ce45d5e7,DoMobile,1034.96,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,0.83
609cb17937f3bf001593dd55,GMOTownWiFi,3858.07,5e89fdd31d4efd001639e10b,RTB - Yeahmobi,943.84,0.02,0.83
65770e3fee73b50011dcfde3,SynthJoy Technology Limited,1032.82,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,0.83
561e8d976b8d90f61a003d3f,Fanatee Games,4595.97,5fd73dc988a9cf00168392a6,RTB - Kayzen - USA Banner,794.45,0.02,0.83
561e8d976b8d90f61a003d3f,Fanatee Games,4595.97,67e33f1ab2417fa62d59d80b,RTB - Start.io Banner Android,790.27,0.02,0.82
6875f522babc2000110fb14e,Chongqing JiguJigu  Network Technol,1603.26,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.81
62e85e3836ed04001b6d0adb,MediaLab,3196.77,60fa56ed1c045000160952e6,RTB - BidSwitch Banner,1114.78,0.03,0.81
57e3bb936c2966b53500009f,Moonfrog Labs Pvt. Ltd.,1572.64,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.8
561e8d976b8d90f61a003d3f,Fanatee Games,4595.97,66b34a77a6c6de4744790a52,Exchange - RTB - Shareit (Xtend) - Video - US EP,766.05,0.02,0.8
60afcdd4407e6d0018810836,Fomo Oyun Yazılım ve Pazarlama A.Ş. İstanbul İhtisas Serbest Bölge Şubesi,1801.35,5fd85a9f13c8bf00165ad093,RTB - Kayzen - EU Banner,1940.06,0.04,0.79
561e8d956b8d90f61a0027d2,PlayStudios,4313.14,5fd73dc988a9cf00168392a6,RTB - Kayzen - USA Banner,794.45,0.02,0.78
63f2d8738495cb0015019d7e,"BetterApp Tech Co, Limited",1511.51,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.77
561e8d976b8d90f61a00409c,vigame,964.91,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,0.77
561e8d936b8d90f61a000838,Social Point,1756.42,5fd85a9f13c8bf00165ad093,RTB - Kayzen - EU Banner,1940.06,0.04,0.77
6264fcbf56d5fd0011a66a2e,Miracle,1483.39,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.75
64b65d43cca9af0011fd40b2,UREAD GLOBAL PTE LTD,1457.25,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.74
617a496690a8700017abf898,iZhiChun Limited,913.42,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,0.73
58665aa0444a4aeb0d000130,Instabridge Sweden AB,1442.74,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.73
5b513c3a8050575da717f52a,上海若古信息科技有限公司,1422.87,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.72
62edd073aad8cc001b9fa489,Dream Fish,1406.36,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.71
60afcdd4407e6d0018810836,Fomo Oyun Yazılım ve Pazarlama A.Ş. İstanbul İhtisas Serbest Bölge Şubesi,1801.35,5eb9d39f6285bc0016aa70df,RTB - YouAppi Banner,1739.09,0.04,0.71
561e8d936b8d90f61a001412,Bitmango,5624.02,670783ad55b633f05c28140e,RTB - Temu GLO Banner,551.28,0.01,0.7
60013911308f3f00157538f4,"Wonder Kingdom Co., Limited",1360.91,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.69
57e3bb936c2966b53500009f,Moonfrog Labs Pvt. Ltd.,1572.64,5fd85a9f13c8bf00165ad093,RTB - Kayzen - EU Banner,1940.06,0.04,0.69
561e8d956b8d90f61a0030ab,Dobest,1356.88,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.69
5c77abceef995c60fecc3f39,FunCorp,2945.23,5fd73ea06baf05001633d6af,RTB - Kayzen - APAC Banner,979.34,0.02,0.65
6267e053f2d4b90018ad84e4,Burny Games,2329.31,65e57f1b09144a5f9319c85a,Exchange - RTB - Domob Banner - US EP,1229.09,0.03,0.65
638ac9a1a59060001b45b712,"FUN CRADLE CO, LIMITED",1251.48,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.64
630d8dbfb1095d001bb0f04a,Bitsmedia Pte Ltd,2812.52,5fd73ea06baf05001633d6af,RTB - Kayzen - APAC Banner,979.34,0.02,0.63
62e7a3eff5d3e6001a4f5d82,Holla group Omega,788.04,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,0.63
62207482fb2132001773cce3,Solid Games LIMITED,1232.15,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.63
6756c757e906860011344a5e,Wisdom Network Limited,793.07,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,0.63
5f69aef134a76100158aa316,Hypercell Games,1186.92,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.6
561e8d976b8d90f61a003d3f,Fanatee Games,4595.97,68015af9fc59780889cc8481,RTB - Yabbi - US/RU/UZ banner,560.47,0.01,0.58
62e85e3836ed04001b6d0adb,MediaLab,3196.77,5fd73dc988a9cf00168392a6,RTB - Kayzen - USA Banner,794.45,0.02,0.58
629478730eaeef001bb70cfc,"Shanghai Boliang Huiyan Information Technology Co., Ltd.",1151.26,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.58
62e85e3836ed04001b6d0adb,MediaLab,3196.77,67e33f1ab2417fa62d59d80b,RTB - Start.io Banner Android,790.27,0.02,0.57
612549a07d54b700104c6ae3,"Magic Tavern, Inc.",2995.25,62563b02fd58448131a87412,Exchange - RTB - Smaato Banner,819.4,0.02,0.56
5d130cdf37472100170775e1,Puzzle1Studio,2395.15,689ef1b8e977a8f255c216b5,RTB - Temu Hybrid Glo New Inv,1017.62,0.02,0.55
5c77abceef995c60fecc3f39,FunCorp,2945.23,62563b02fd58448131a87412,Exchange - RTB - Smaato Banner,819.4,0.02,0.55
5a2e3c14cbc18a63250025e3,北京白鲸科技有限公司,1082.21,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.55
5d130cdf37472100170775e1,Puzzle1Studio,2395.15,68a44e4ac6004eae5468c4d2,RTB - Temu Hybrid GLO iOS Exp,983.89,0.02,0.53
5c77abceef995c60fecc3f39,FunCorp,2945.23,5fd73dc988a9cf00168392a6,RTB - Kayzen - USA Banner,794.45,0.02,0.53
5ac42fbc4ef24f72ce45d5e7,DoMobile,1034.96,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.53
5f69aef134a76100158aa316,Hypercell Games,1186.92,5fd85a9f13c8bf00165ad093,RTB - Kayzen - EU Banner,1940.06,0.04,0.52
65770e3fee73b50011dcfde3,SynthJoy Technology Limited,1032.82,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.52
630d8dbfb1095d001bb0f04a,Bitsmedia Pte Ltd,2812.52,5fd73dc988a9cf00168392a6,RTB - Kayzen - USA Banner,794.45,0.02,0.51
561e8d976b8d90f61a00409c,vigame,964.91,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.49
60c05595a7a6770017bb914e,Microjoy Games Limited,600.41,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,0.48
57c68d28e17f8f5420000032,Century Games Pte. Ltd.,604.04,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,0.48
561e8d976b8d90f61a003d96,Gram Games,2103.35,5fd73ea06baf05001633d6af,RTB - Kayzen - APAC Banner,979.34,0.02,0.47
617a496690a8700017abf898,iZhiChun Limited,913.42,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.46
60dbe38e8ddaba001783e49e,StarMaker,568.35,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,0.45
69f087247dbb2c94758f0183,KITTEN DOLL LIMITED,531.77,62d4ee496de9db577f319ec1,Exchange - RTB - Galaxy Banner,3526.25,0.08,0.43
60afcdd4407e6d0018810836,Fomo Oyun Yazılım ve Pazarlama A.Ş. İstanbul İhtisas Serbest Bölge Şubesi,1801.35,5fd73ea06baf05001633d6af,RTB - Kayzen - APAC Banner,979.34,0.02,0.4
6756c757e906860011344a5e,Wisdom Network Limited,793.07,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.4
62e7a3eff5d3e6001a4f5d82,Holla group Omega,788.04,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.4
59edd2fb2410479748002dd0,Free Block Puzzle Games Inc.,891.65,5fd85a9f13c8bf00165ad093,RTB - Kayzen - EU Banner,1940.06,0.04,0.39
561e8d936b8d90f61a000838,Social Point,1756.42,5fd73ea06baf05001633d6af,RTB - Kayzen - APAC Banner,979.34,0.02,0.39
561e8d976b8d90f61a004735,Dots,1745.16,5fd73ea06baf05001633d6af,RTB - Kayzen - APAC Banner,979.34,0.02,0.39
5d130cdf37472100170775e1,Puzzle1Studio,2395.15,6769090cbe07e71a26fdfaed,RTB - Temu Banner EU,697.07,0.02,0.38
561e8d976b8d90f61a003d96,Gram Games,2103.35,5fd73dc988a9cf00168392a6,RTB - Kayzen - USA Banner,794.45,0.02,0.38
561e8d976b8d90f61a003d96,Gram Games,2103.35,67e33f1ab2417fa62d59d80b,RTB - Start.io Banner Android,790.27,0.02,0.38
57e3bb936c2966b53500009f,Moonfrog Labs Pvt. Ltd.,1572.64,5fd73ea06baf05001633d6af,RTB - Kayzen - APAC Banner,979.34,0.02,0.35
60c71d9d6b22ac0017d0bca4,AnyMind Group,2988.26,5fffe963475b140016af8584,RTB - Opera EU Banner,506.6,0.01,0.34
561e8d936b8d90f61a000838,Social Point,1756.42,67e33f1ab2417fa62d59d80b,RTB - Start.io Banner Android,790.27,0.02,0.32
561e8d936b8d90f61a000838,Social Point,1756.42,5fd73dc988a9cf00168392a6,RTB - Kayzen - USA Banner,794.45,0.02,0.32
60afcdd4407e6d0018810836,Fomo Oyun Yazılım ve Pazarlama A.Ş. İstanbul İhtisas Serbest Bölge Şubesi,1801.35,5fd73dc988a9cf00168392a6,RTB - Kayzen - USA Banner,794.45,0.02,0.32
561e8d976b8d90f61a004735,Dots,1745.16,67e33f1ab2417fa62d59d80b,RTB - Start.io Banner Android,790.27,0.02,0.31
561e8d976b8d90f61a004735,Dots,1745.16,5fd73dc988a9cf00168392a6,RTB - Kayzen - USA Banner,794.45,0.02,0.31
57c68d28e17f8f5420000032,Century Games Pte. Ltd.,604.04,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.31
5d130cdf37472100170775e1,Puzzle1Studio,2395.15,670783ad55b633f05c28140e,RTB - Temu GLO Banner,551.28,0.01,0.3
60c05595a7a6770017bb914e,Microjoy Games Limited,600.41,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.3
60dbe38e8ddaba001783e49e,StarMaker,568.35,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.29
57e3bb936c2966b53500009f,Moonfrog Labs Pvt. Ltd.,1572.64,5fd73dc988a9cf00168392a6,RTB - Kayzen - USA Banner,794.45,0.02,0.28
69f087247dbb2c94758f0183,KITTEN DOLL LIMITED,531.77,62ff5e23cd7daf41a2caf0e8,Exchange - RTB - Galaxy US Banner,2236.75,0.05,0.27
5f69aef134a76100158aa316,Hypercell Games,1186.92,5fd73ea06baf05001633d6af,RTB - Kayzen - APAC Banner,979.34,0.02,0.26
561e8d946b8d90f61a0016d5,Big Duck Games,1461.97,61937007d80deefc449e7e3e,RTB - Remerge Banner - No ID,775.23,0.02,0.26
561e8d976b8d90f61a003fa4,Gazeus Games,572.06,5fd85a9f13c8bf00165ad093,RTB - Kayzen - EU Banner,1940.06,0.04,0.25
561e8d946b8d90f61a0016d5,Big Duck Games,1461.97,6193705428aa366c1671fa82,RTB - Remerge Banner - IDFA,713.34,0.02,0.24
5f69aef134a76100158aa316,Hypercell Games,1186.92,62563b02fd58448131a87412,Exchange - RTB - Smaato Banner,819.4,0.02,0.22
5f69aef134a76100158aa316,Hypercell Games,1186.92,5fd73dc988a9cf00168392a6,RTB - Kayzen - USA Banner,794.45,0.02,0.21
5f69aef134a76100158aa316,Hypercell Games,1186.92,67e33f1ab2417fa62d59d80b,RTB - Start.io Banner Android,790.27,0.02,0.21
59edd2fb2410479748002dd0,Free Block Puzzle Games Inc.,891.65,5fd73ea06baf05001633d6af,RTB - Kayzen - APAC Banner,979.34,0.02,0.2
59edd2fb2410479748002dd0,Free Block Puzzle Games Inc.,891.65,5fd73dc988a9cf00168392a6,RTB - Kayzen - USA Banner,794.45,0.02,0.16
561e8d976b8d90f61a003fa4,Gazeus Games,572.06,5fd73ea06baf05001633d6af,RTB - Kayzen - APAC Banner,979.34,0.02,0.13
561e8d976b8d90f61a003fa4,Gazeus Games,572.06,5fd73dc988a9cf00168392a6,RTB - Kayzen - USA Banner,794.45,0.02,0.1
6135ce692ee58d0017946cde,Sonat Games,698.46,5fffe963475b140016af8584,RTB - Opera EU Banner,506.6,0.01,0.08
