domain,rtb_account_id,country,network_spend_7d,network_daily_spend,route_key
iherb.com,618a29d9ef3f360017e9acca,SA,5519.791636578715,788.5417,"('iherb.com', '618a29d9ef3f360017e9acca', 'SA')"
android.rakuten.co.jp,5caf77f1e04ca66a2d4bcd7c,JP,5504.927116930008,786.4182,"('android.rakuten.co.jp', '5caf77f1e04ca66a2d4bcd7c', 'JP')"
crowncoinscasino.com,62451df8df1c7b0011064d0d,US,5499.421168868821,785.6316,"('crowncoinscasino.com', '62451df8df1c7b0011064d0d', 'US')"
hardrock.bet,5bc0e10e25c7d7796ebe8fc0,US,5495.143494000008,785.0205,"('hardrock.bet', '5bc0e10e25c7d7796ebe8fc0', 'US')"
netconsumerguide.com,61e94b2bc6dbdc0017ea3870,US,5493.1758187523,784.7394,"('netconsumerguide.com', '61e94b2bc6dbdc0017ea3870', 'US')"
goldennugget.com,5f6413c9612b1a0015099993,US,5488.50972992245,784.0728,"('goldennugget.com', '5f6413c9612b1a0015099993', 'US')"
booking.com,5f6413c9612b1a0015099993,IT,5488.1643294608675,784.0235,"('booking.com', '5f6413c9612b1a0015099993', 'IT')"
leroymerlin.ru,618a29d9ef3f360017e9acca,RU,5477.097624539571,782.4425,"('leroymerlin.ru', '618a29d9ef3f360017e9acca', 'RU')"
clinique.com,62451df8df1c7b0011064d0d,US,5474.110102417278,782.0157,"('clinique.com', '62451df8df1c7b0011064d0d', 'US')"
pkr98.bet,5f6413c9612b1a0015099993,PK,5459.740006904427,779.9629,"('pkr98.bet', '5f6413c9612b1a0015099993', 'PK')"
modo.us,60770b778d0e4a0015f20ea9,US,5441.946579960006,777.4209,"('modo.us', '60770b778d0e4a0015f20ea9', 'US')"
temu.com,5f6413c9612b1a0015099993,FI,5434.471887400707,776.3531,"('temu.com', '5f6413c9612b1a0015099993', 'FI')"
binance.com,5f6413c9612b1a0015099993,ID,5434.110072541378,776.3014,"('binance.com', '5f6413c9612b1a0015099993', 'ID')"
uber.com,561e8d936b8d90f61a000d2f,AR,5423.3162937976,774.7595,"('uber.com', '561e8d936b8d90f61a000d2f', 'AR')"
king.com,5f6413c9612b1a0015099993,JP,5420.0834206556465,774.2976,"('king.com', '5f6413c9612b1a0015099993', 'JP')"
345win.cc,5f6413c9612b1a0015099993,PK,5398.003160607974,771.1433,"('345win.cc', '5f6413c9612b1a0015099993', 'PK')"
toptop.jp,5f6413c9612b1a0015099993,JP,5391.337019794635,770.191,"('toptop.jp', '5f6413c9612b1a0015099993', 'JP')"
snoonu.com,618a29d9ef3f360017e9acca,QA,5382.134877047836,768.8764,"('snoonu.com', '618a29d9ef3f360017e9acca', 'QA')"
it-trendex.com,5f6413c9612b1a0015099993,ZA,5370.721910727647,767.246,"('it-trendex.com', '5f6413c9612b1a0015099993', 'ZA')"
nianticlabs.com,5f6413c9612b1a0015099993,HK,5369.7394781024195,767.1056,"('nianticlabs.com', '5f6413c9612b1a0015099993', 'HK')"
supertreat.net,5f6413c9612b1a0015099993,US,5360.060267736866,765.7229,"('supertreat.net', '5f6413c9612b1a0015099993', 'US')"
esim.holafly.com,5f6413c9612b1a0015099993,CO,5347.4937260740135,763.9277,"('esim.holafly.com', '5f6413c9612b1a0015099993', 'CO')"
king.com,5f06518e8421a500152881bb,US,5328.84237220684,761.2632,"('king.com', '5f06518e8421a500152881bb', 'US')"
williamsinteractive.com,5f6413c9612b1a0015099993,US,5317.917330114781,759.7025,"('williamsinteractive.com', '5f6413c9612b1a0015099993', 'US')"
sporty.bet,5f6413c9612b1a0015099993,GH,5314.683602733142,759.2405,"('sporty.bet', '5f6413c9612b1a0015099993', 'GH')"
g777app.com,5f6413c9612b1a0015099993,BD,5313.727671025992,759.104,"('g777app.com', '5f6413c9612b1a0015099993', 'BD')"
uber.com,561e8d936b8d90f61a000d2f,GB,5310.88178321793,758.6974,"('uber.com', '561e8d936b8d90f61a000d2f', 'GB')"
sportmaster.ru,63d743e53639240014ba0ddd,RU,5295.857622808358,756.5511,"('sportmaster.ru', '63d743e53639240014ba0ddd', 'RU')"
global.e.mi.com,63217c5d436480001cd32ae4,PE,5281.514296400281,754.502,"('global.e.mi.com', '63217c5d436480001cd32ae4', 'PE')"
aliexpress.com,5e89fcef428f870016d9e994,PL,5276.235574210007,753.7479,"('aliexpress.com', '5e89fcef428f870016d9e994', 'PL')"
alltrails.com,60770b778d0e4a0015f20ea9,GB,5275.887823969998,753.6983,"('alltrails.com', '60770b778d0e4a0015f20ea9', 'GB')"
justplayapps.com,5f6413c9612b1a0015099993,US,5264.2155497031,752.0308,"('justplayapps.com', '5f6413c9612b1a0015099993', 'US')"
booking.com,5f6413c9612b1a0015099993,RO,5263.039592915851,751.8628,"('booking.com', '5f6413c9612b1a0015099993', 'RO')"
lessmore.games,5f6413c9612b1a0015099993,MX,5258.9314251377145,751.2759,"('lessmore.games', '5f6413c9612b1a0015099993', 'MX')"
zeta-ai.io,5bc0e10e25c7d7796ebe8fc0,US,5250.68104499998,750.0973,"('zeta-ai.io', '5bc0e10e25c7d7796ebe8fc0', 'US')"
vitastudio.ai,5f6413c9612b1a0015099993,DE,5248.625607665522,749.8037,"('vitastudio.ai', '5f6413c9612b1a0015099993', 'DE')"
e56dteb.com,65b7e5c3d5f847001169024b,BR,5248.276890370457,749.7538,"('e56dteb.com', '65b7e5c3d5f847001169024b', 'BR')"
supercell.com,5f6413c9612b1a0015099993,FR,5246.266775499209,749.4667,"('supercell.com', '5f6413c9612b1a0015099993', 'FR')"
dhgate.com,5e8e56f8fc8d4200150b3c16,US,5218.227837149495,745.4611,"('dhgate.com', '5e8e56f8fc8d4200150b3c16', 'US')"
truecaller.com,5f6413c9612b1a0015099993,US,5215.6995452436295,745.0999,"('truecaller.com', '5f6413c9612b1a0015099993', 'US')"
mobilityware.com,5f6413c9612b1a0015099993,CA,5213.9072969031495,744.8439,"('mobilityware.com', '5f6413c9612b1a0015099993', 'CA')"
ajaib88ku.net,5fffe796e4fa2100156e364a,ID,5202.659606496594,743.2371,"('ajaib88ku.net', '5fffe796e4fa2100156e364a', 'ID')"
playrix.com,61936e419aca75001740e38a,US,5193.327769614009,741.904,"('playrix.com', '61936e419aca75001740e38a', 'US')"
com.wudi,5f6413c9612b1a0015099993,AE,5188.808614877138,741.2584,"('com.wudi', '5f6413c9612b1a0015099993', 'AE')"
king.com,5f6413c9612b1a0015099993,CA,5188.659194177136,741.237,"('king.com', '5f6413c9612b1a0015099993', 'CA')"
com.fatmerge,5f6413c9612b1a0015099993,US,5186.246429443582,740.8923,"('com.fatmerge', '5f6413c9612b1a0015099993', 'US')"
prom.ua,645a4ac71263430014fc0a33,UA,5182.91894088235,740.417,"('prom.ua', '645a4ac71263430014fc0a33', 'UA')"
promotioninmotion.com,66e46b7a0f05bd0011e180e6,US,5180.579468430993,740.0828,"('promotioninmotion.com', '66e46b7a0f05bd0011e180e6', 'US')"
tiktok.com,5bc0e10e25c7d7796ebe8fc0,IT,5159.154334999976,737.022,"('tiktok.com', '5bc0e10e25c7d7796ebe8fc0', 'IT')"
esim.holafly.com,5f6413c9612b1a0015099993,BR,5146.411226420205,735.2016,"('esim.holafly.com', '5f6413c9612b1a0015099993', 'BR')"
starbucks.com,66e46b7a0f05bd0011e180e6,US,5144.502238244011,734.9289,"('starbucks.com', '66e46b7a0f05bd0011e180e6', 'US')"
grand.gs,5f6413c9612b1a0015099993,IT,5142.128289154207,734.5898,"('grand.gs', '5f6413c9612b1a0015099993', 'IT')"
temu.com,62563a74f5c7a20011b32398,ZA,5137.98600299998,733.998,"('temu.com', '62563a74f5c7a20011b32398', 'ZA')"
grand.gs,5f6413c9612b1a0015099993,ES,5130.248915513011,732.8927,"('grand.gs', '5f6413c9612b1a0015099993', 'ES')"
king.com,5f6413c9612b1a0015099993,VN,5126.171402693654,732.3102,"('king.com', '5f6413c9612b1a0015099993', 'VN')"
freecash.com,5f6413c9612b1a0015099993,FR,5108.187964519369,729.7411,"('freecash.com', '5f6413c9612b1a0015099993', 'FR')"
dyson.com,62451df8df1c7b0011064d0d,US,5087.608056284493,726.8012,"('dyson.com', '62451df8df1c7b0011064d0d', 'US')"
shopee.ph,5f6413c9612b1a0015099993,PH,5080.242600235748,725.7489,"('shopee.ph', '5f6413c9612b1a0015099993', 'PH')"
redirecionamentobr3.com,65b7e5c3d5f847001169024b,BR,5077.183265627417,725.3119,"('redirecionamentobr3.com', '65b7e5c3d5f847001169024b', 'BR')"
roblox.com,5bc0e10e25c7d7796ebe8fc0,US,5064.972592999987,723.5675,"('roblox.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
caitech.co.jp,5bc0e10e25c7d7796ebe8fc0,JP,5046.622543000001,720.9461,"('caitech.co.jp', '5bc0e10e25c7d7796ebe8fc0', 'JP')"
9234423.com,5f6413c9612b1a0015099993,BD,5043.9974088797235,720.5711,"('9234423.com', '5f6413c9612b1a0015099993', 'BD')"
temu.com,5f6413c9612b1a0015099993,DK,5040.540828355163,720.0773,"('temu.com', '5f6413c9612b1a0015099993', 'DK')"
1xbet.com,5f6413c9612b1a0015099993,VN,5035.051782548677,719.2931,"('1xbet.com', '5f6413c9612b1a0015099993', 'VN')"
jackpotcity.ca,5bc0e10e25c7d7796ebe8fc0,CA,5026.8299050000005,718.1186,"('jackpotcity.ca', '5bc0e10e25c7d7796ebe8fc0', 'CA')"
whalejoy.net,5f6413c9612b1a0015099993,RU,5020.971094625947,717.2816,"('whalejoy.net', '5f6413c9612b1a0015099993', 'RU')"
freecash.com,5f6413c9612b1a0015099993,AT,5016.500517931201,716.6429,"('freecash.com', '5f6413c9612b1a0015099993', 'AT')"
0494984.com,5f6413c9612b1a0015099993,PH,4998.184623098368,714.0264,"('0494984.com', '5f6413c9612b1a0015099993', 'PH')"
shopee.com,5fffe796e4fa2100156e364a,VN,4998.1581221969645,714.0226,"('shopee.com', '5fffe796e4fa2100156e364a', 'VN')"
com.mergegame.icookie,5f6413c9612b1a0015099993,TW,4996.869239328573,713.8385,"('com.mergegame.icookie', '5f6413c9612b1a0015099993', 'TW')"
grand.gs,5f6413c9612b1a0015099993,MX,4973.861682083974,710.5517,"('grand.gs', '5f6413c9612b1a0015099993', 'MX')"
wonderpeople.com,5f6413c9612b1a0015099993,US,4970.620828191726,710.0887,"('wonderpeople.com', '5f6413c9612b1a0015099993', 'US')"
doordash.com,5f6413c9612b1a0015099993,AU,4947.236837066948,706.7481,"('doordash.com', '5f6413c9612b1a0015099993', 'AU')"
allegro.pl,645a4ac71263430014fc0a33,PL,4942.822281915101,706.1175,"('allegro.pl', '645a4ac71263430014fc0a33', 'PL')"
tiktok.com,5e56893e6c71d40018de3ad1,MY,4939.658917535329,705.6656,"('tiktok.com', '5e56893e6c71d40018de3ad1', 'MY')"
superbet.bet.br,65b7e5c3d5f847001169024b,BR,4928.334969783504,704.0479,"('superbet.bet.br', '65b7e5c3d5f847001169024b', 'BR')"
duolingo.com,5f6413c9612b1a0015099993,US,4914.028937130643,702.0041,"('duolingo.com', '5f6413c9612b1a0015099993', 'US')"
whitebit.com,5f6413c9612b1a0015099993,UA,4905.189842346765,700.7414,"('whitebit.com', '5f6413c9612b1a0015099993', 'UA')"
comegamehub.com,5f6413c9612b1a0015099993,IN,4901.91077529817,700.273,"('comegamehub.com', '5f6413c9612b1a0015099993', 'IN')"
booking.com,5f6413c9612b1a0015099993,PT,4893.968942523938,699.1384,"('booking.com', '5f6413c9612b1a0015099993', 'PT')"
letsgooo.com,5f6413c9612b1a0015099993,US,4891.5488039399215,698.7927,"('letsgooo.com', '5f6413c9612b1a0015099993', 'US')"
afxocimvswd.site,5f6413c9612b1a0015099993,BR,4890.6385411132,698.6626,"('afxocimvswd.site', '5f6413c9612b1a0015099993', 'BR')"
timee.co.jp,561e8d936b8d90f61a000d2f,JP,4890.254025101194,698.6077,"('timee.co.jp', '561e8d936b8d90f61a000d2f', 'JP')"
temu.com,5fffe796e4fa2100156e364a,NZ,4888.501152909811,698.3573,"('temu.com', '5fffe796e4fa2100156e364a', 'NZ')"
spark.net,5f6413c9612b1a0015099993,KG,4881.072817450897,697.2961,"('spark.net', '5f6413c9612b1a0015099993', 'KG')"
textnow.com,5f6413c9612b1a0015099993,US,4874.977428371116,696.4253,"('textnow.com', '5f6413c9612b1a0015099993', 'US')"
centurygame.com,5f6413c9612b1a0015099993,AU,4872.606727018669,696.0867,"('centurygame.com', '5f6413c9612b1a0015099993', 'AU')"
hardrock.bet,60770b778d0e4a0015f20ea9,US,4858.471714670001,694.0674,"('hardrock.bet', '60770b778d0e4a0015f20ea9', 'US')"
shopee.vn,6526e0feb1392d001124df7d,VN,4835.324368571661,690.7606,"('shopee.vn', '6526e0feb1392d001124df7d', 'VN')"
playdemic.com,5f6413c9612b1a0015099993,US,4828.759777438765,689.8228,"('playdemic.com', '5f6413c9612b1a0015099993', 'US')"
play.monopolycasino.com,5f6413c9612b1a0015099993,GB,4827.216034432477,689.6023,"('play.monopolycasino.com', '5f6413c9612b1a0015099993', 'GB')"
nutrivossen.com,6135c233b2f85d001747c3d2,DE,4819.68277430354,688.5261,"('nutrivossen.com', '6135c233b2f85d001747c3d2', 'DE')"
trendyol.sa,645a4ac71263430014fc0a33,SA,4817.03315681897,688.1476,"('trendyol.sa', '645a4ac71263430014fc0a33', 'SA')"
wbd.com,67f579a965660600111030c2,US,4808.195089999993,686.885,"('wbd.com', '67f579a965660600111030c2', 'US')"
aliexpress.com,5e89fcef428f870016d9e994,PT,4804.908837599998,686.4155,"('aliexpress.com', '5e89fcef428f870016d9e994', 'PT')"
shopee.com,5fffe796e4fa2100156e364a,TH,4786.810570173058,683.8301,"('shopee.com', '5fffe796e4fa2100156e364a', 'TH')"
zegostudio.com,5bc0e10e25c7d7796ebe8fc0,US,4784.053821999999,683.4363,"('zegostudio.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
revolut.com,5f6413c9612b1a0015099993,BG,4778.7804441535045,682.6829,"('revolut.com', '5f6413c9612b1a0015099993', 'BG')"
global.e.mi.com,63217c5d436480001cd32ae4,AR,4775.322487230763,682.1889,"('global.e.mi.com', '63217c5d436480001cd32ae4', 'AR')"
olymptrade.com,5f6413c9612b1a0015099993,IN,4762.616353505893,680.3738,"('olymptrade.com', '5f6413c9612b1a0015099993', 'IN')"
e-food.gr,5f6413c9612b1a0015099993,GR,4757.285165431541,679.6122,"('e-food.gr', '5f6413c9612b1a0015099993', 'GR')"
temu.com,618a29d9ef3f360017e9acca,SA,4751.787987956778,678.8269,"('temu.com', '618a29d9ef3f360017e9acca', 'SA')"
yandex.ru,644fff26ff6cc5001440892f,RU,4746.560907252014,678.0801,"('yandex.ru', '644fff26ff6cc5001440892f', 'RU')"
sporty.bet,5f6413c9612b1a0015099993,TZ,4743.303256207797,677.6148,"('sporty.bet', '5f6413c9612b1a0015099993', 'TZ')"
supercent.com,5f6413c9612b1a0015099993,US,4736.4893274393235,676.6413,"('supercent.com', '5f6413c9612b1a0015099993', 'US')"
mexloan.elaworld.com,5caf77f1e04ca66a2d4bcd7c,MX,4733.923655839998,676.2748,"('mexloan.elaworld.com', '5caf77f1e04ca66a2d4bcd7c', 'MX')"
com.wb.hotd.socialstrategy,5f9b336ea3b86126bbdb3aa1,GB,4727.822610372503,675.4032,"('com.wb.hotd.socialstrategy', '5f9b336ea3b86126bbdb3aa1', 'GB')"
temu.com,671bd87469f356001105653b,US,4727.363867101399,675.3377,"('temu.com', '671bd87469f356001105653b', 'US')"
com.mergegame.icookie,5f6413c9612b1a0015099993,DE,4717.825778120079,673.9751,"('com.mergegame.icookie', '5f6413c9612b1a0015099993', 'DE')"
temu.com,5f6413c9612b1a0015099993,KZ,4709.848634134114,672.8355,"('temu.com', '5f6413c9612b1a0015099993', 'KZ')"
lessmore.games,5f6413c9612b1a0015099993,IQ,4707.672153918447,672.5246,"('lessmore.games', '5f6413c9612b1a0015099993', 'IQ')"
snap.com,5f6413c9612b1a0015099993,JM,4696.187178222737,670.8839,"('snap.com', '5f6413c9612b1a0015099993', 'JM')"
paramount.com,6391345e690bb000176c1058,US,4695.876622490003,670.8395,"('paramount.com', '6391345e690bb000176c1058', 'US')"
esim.holafly.com,5f6413c9612b1a0015099993,CA,4682.828580539671,668.9755,"('esim.holafly.com', '5f6413c9612b1a0015099993', 'CA')"
vitastudio.ai,5bc0e10e25c7d7796ebe8fc0,US,4677.437593000025,668.2054,"('vitastudio.ai', '5bc0e10e25c7d7796ebe8fc0', 'US')"
spinxgames.com,5bc0e10e25c7d7796ebe8fc0,US,4672.670137999991,667.5243,"('spinxgames.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
lastasylum.com,5bc0e10e25c7d7796ebe8fc0,US,4666.770883999989,666.6816,"('lastasylum.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
doordash.com,5f6413c9612b1a0015099993,CA,4653.412119532096,664.7732,"('doordash.com', '5f6413c9612b1a0015099993', 'CA')"
bosbosgames.com,5bc0e10e25c7d7796ebe8fc0,ID,4651.313271999986,664.4733,"('bosbosgames.com', '5bc0e10e25c7d7796ebe8fc0', 'ID')"
clorox.com,66e46b7a0f05bd0011e180e6,US,4634.474459831991,662.0678,"('clorox.com', '66e46b7a0f05bd0011e180e6', 'US')"
zynga.com,5f6413c9612b1a0015099993,TR,4629.748541126313,661.3926,"('zynga.com', '5f6413c9612b1a0015099993', 'TR')"
affufasexygame.com,5fffe796e4fa2100156e364a,TH,4629.124135852618,661.3034,"('affufasexygame.com', '5fffe796e4fa2100156e364a', 'TH')"
mcdonalds.co.uk,5c4f514dbfa483080c46675f,US,4624.164693640002,660.595,"('mcdonalds.co.uk', '5c4f514dbfa483080c46675f', 'US')"
temu.com,618a29d9ef3f360017e9acca,AZ,4609.450008237032,658.4929,"('temu.com', '618a29d9ef3f360017e9acca', 'AZ')"
bradesco.com.br,5f6413c9612b1a0015099993,BR,4604.186192951277,657.7409,"('bradesco.com.br', '5f6413c9612b1a0015099993', 'BR')"
com.shopee.id,6168e52a9008de00174bc182,ID,4604.083969630891,657.7263,"('com.shopee.id', '6168e52a9008de00174bc182', 'ID')"
cloudfront.net,5f6413c9612b1a0015099993,BR,4601.078112676894,657.2969,"('cloudfront.net', '5f6413c9612b1a0015099993', 'BR')"
sb-valan-pan9.service-info.jp,5caf77f1e04ca66a2d4bcd7c,JP,4574.560848309995,653.5087,"('sb-valan-pan9.service-info.jp', '5caf77f1e04ca66a2d4bcd7c', 'JP')"
aliexpress.com,5e89fcef428f870016d9e994,NL,4565.260903479997,652.1801,"('aliexpress.com', '5e89fcef428f870016d9e994', 'NL')"
classpass.com,5f6413c9612b1a0015099993,US,4541.8712757865,648.8388,"('classpass.com', '5f6413c9612b1a0015099993', 'US')"
tiktok.com,5f6413c9612b1a0015099993,MY,4536.655075820732,648.0936,"('tiktok.com', '5f6413c9612b1a0015099993', 'MY')"
loomgames.com,5f6413c9612b1a0015099993,CA,4532.779282777862,647.5399,"('loomgames.com', '5f6413c9612b1a0015099993', 'CA')"
amazon.ca,66cde67e3db5f70011e66c74,CA,4521.971050000002,645.9959,"('amazon.ca', '66cde67e3db5f70011e66c74', 'CA')"
0494984.com,5f6413c9612b1a0015099993,BD,4519.288761754671,645.6127,"('0494984.com', '5f6413c9612b1a0015099993', 'BD')"
gdsgog.xyz,5f6413c9612b1a0015099993,IN,4518.854773677933,645.5507,"('gdsgog.xyz', '5f6413c9612b1a0015099993', 'IN')"
igs.com.tw,5f6413c9612b1a0015099993,CN,4518.83769912606,645.5482,"('igs.com.tw', '5f6413c9612b1a0015099993', 'CN')"
temu.com,618a29d9ef3f360017e9acca,JO,4508.448306659718,644.064,"('temu.com', '618a29d9ef3f360017e9acca', 'JO')"
network.mobile.rakuten.co.jp,5caf77f1e04ca66a2d4bcd7c,JP,4474.986049280003,639.2837,"('network.mobile.rakuten.co.jp', '5caf77f1e04ca66a2d4bcd7c', 'JP')"
ninjatrader.com,5bc0e10e25c7d7796ebe8fc0,US,4470.511671999972,638.6445,"('ninjatrader.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
apple.com,602442ef9f0893001526406b,BR,4463.864811693054,637.695,"('apple.com', '602442ef9f0893001526406b', 'BR')"
opera.com,5f6413c9612b1a0015099993,ZA,4460.382476300101,637.1975,"('opera.com', '5f6413c9612b1a0015099993', 'ZA')"
temu.com,5f6413c9612b1a0015099993,HU,4459.181603643776,637.0259,"('temu.com', '5f6413c9612b1a0015099993', 'HU')"
bestsecret.com,645a4ac71263430014fc0a33,DE,4450.857325695986,635.8368,"('bestsecret.com', '645a4ac71263430014fc0a33', 'DE')"
fasterserve.com,60bdc983a982ad0017edb6f7,DE,4443.32853000999,634.7612,"('fasterserve.com', '60bdc983a982ad0017edb6f7', 'DE')"
snap.com,5f6413c9612b1a0015099993,PA,4435.5339851849885,633.6477,"('snap.com', '5f6413c9612b1a0015099993', 'PA')"
dd10win.com,5f6413c9612b1a0015099993,PK,4433.25706359379,633.3224,"('dd10win.com', '5f6413c9612b1a0015099993', 'PK')"
spark.net,5f6413c9612b1a0015099993,UA,4433.027924883603,633.2897,"('spark.net', '5f6413c9612b1a0015099993', 'UA')"
gsupport.zrrglobal.com,5bc0e10e25c7d7796ebe8fc0,RU,4424.469241999997,632.067,"('gsupport.zrrglobal.com', '5bc0e10e25c7d7796ebe8fc0', 'RU')"
grand.gs,5f6413c9612b1a0015099993,JP,4420.697889917357,631.5283,"('grand.gs', '5f6413c9612b1a0015099993', 'JP')"
alltrails.com,60770b778d0e4a0015f20ea9,US,4412.489299670019,630.3556,"('alltrails.com', '60770b778d0e4a0015f20ea9', 'US')"
spark.net,5f6413c9612b1a0015099993,GB,4409.398013213462,629.914,"('spark.net', '5f6413c9612b1a0015099993', 'GB')"
centurygame.com,5f6413c9612b1a0015099993,CA,4408.206279851621,629.7438,"('centurygame.com', '5f6413c9612b1a0015099993', 'CA')"
winpot.mx,5f6413c9612b1a0015099993,MX,4399.937957310334,628.5626,"('winpot.mx', '5f6413c9612b1a0015099993', 'MX')"
temu.com,61e94b2bc6dbdc0017ea3870,SV,4394.403206483737,627.7719,"('temu.com', '61e94b2bc6dbdc0017ea3870', 'SV')"
shein.com,5e56893e6c71d40018de3ad1,MX,4390.264257247233,627.1806,"('shein.com', '5e56893e6c71d40018de3ad1', 'MX')"
microfun.com,5f6413c9612b1a0015099993,DE,4388.051544816556,626.8645,"('microfun.com', '5f6413c9612b1a0015099993', 'DE')"
acorns.com,5bc0e10e25c7d7796ebe8fc0,US,4387.3690490000035,626.767,"('acorns.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
uber.com,561e8d936b8d90f61a000d2f,FR,4377.656592931833,625.3795,"('uber.com', '561e8d936b8d90f61a000d2f', 'FR')"
dreamgames.com,5f6413c9612b1a0015099993,NL,4372.44334014875,624.6348,"('dreamgames.com', '5f6413c9612b1a0015099993', 'NL')"
grand.gs,5f6413c9612b1a0015099993,NL,4342.463089035167,620.3519,"('grand.gs', '5f6413c9612b1a0015099993', 'NL')"
snowprintstudios.com,5f6413c9612b1a0015099993,GB,4338.205087803879,619.7436,"('snowprintstudios.com', '5f6413c9612b1a0015099993', 'GB')"
revolut.com,5f6413c9612b1a0015099993,SK,4331.887730950669,618.8411,"('revolut.com', '5f6413c9612b1a0015099993', 'SK')"
chumbacasino.com,5f6413c9612b1a0015099993,US,4330.709292058287,618.6728,"('chumbacasino.com', '5f6413c9612b1a0015099993', 'US')"
standardpuzzle.com,5f6413c9612b1a0015099993,US,4329.852640670434,618.5504,"('standardpuzzle.com', '5f6413c9612b1a0015099993', 'US')"
king.com,5f6413c9612b1a0015099993,IT,4324.298183495659,617.7569,"('king.com', '5f6413c9612b1a0015099993', 'IT')"
loomgames.com,5f6413c9612b1a0015099993,AU,4323.882181221419,617.6975,"('loomgames.com', '5f6413c9612b1a0015099993', 'AU')"
global.e.mi.com,63217c5d436480001cd32ae4,DE,4314.190660073071,616.313,"('global.e.mi.com', '63217c5d436480001cd32ae4', 'DE')"
onelink.shein.com,5e56893e6c71d40018de3ad1,GB,4311.936149759212,615.9909,"('onelink.shein.com', '5e56893e6c71d40018de3ad1', 'GB')"
temu.com,5f6413c9612b1a0015099993,AL,4307.404148832244,615.3434,"('temu.com', '5f6413c9612b1a0015099993', 'AL')"
temu.com,67055dc40f05bd0011e279ae,BG,4306.63576866036,615.2337,"('temu.com', '67055dc40f05bd0011e279ae', 'BG')"
therockapp.com,60bdc983a982ad0017edb6f7,RU,4304.477677570992,614.9254,"('therockapp.com', '60bdc983a982ad0017edb6f7', 'RU')"
swagbucks.com,5f6413c9612b1a0015099993,US,4301.147103201845,614.4496,"('swagbucks.com', '5f6413c9612b1a0015099993', 'US')"
mohegansun.com,5f6413c9612b1a0015099993,US,4299.382257291765,614.1975,"('mohegansun.com', '5f6413c9612b1a0015099993', 'US')"
self.inc,60770b778d0e4a0015f20ea9,US,4293.108172390004,613.3012,"('self.inc', '60770b778d0e4a0015f20ea9', 'US')"
avito.ru,618a29d9ef3f360017e9acca,RU,4287.881289060868,612.5545,"('avito.ru', '618a29d9ef3f360017e9acca', 'RU')"
temu.com,5f6413c9612b1a0015099993,CL,4285.708257977491,612.244,"('temu.com', '5f6413c9612b1a0015099993', 'CL')"
temu.com,6a30eb0dede581a042458add,US,4281.979770195012,611.7114,"('temu.com', '6a30eb0dede581a042458add', 'US')"
yandex.ru,5e56893e6c71d40018de3ad1,RU,4272.873333256047,610.4105,"('yandex.ru', '5e56893e6c71d40018de3ad1', 'RU')"
huntingsniper.games,5fbc06efdcdfdb0015dda411,US,4267.082060500001,609.5832,"('huntingsniper.games', '5fbc06efdcdfdb0015dda411', 'US')"
foodvisor.io,5f6413c9612b1a0015099993,FR,4265.133496033408,609.3048,"('foodvisor.io', '5f6413c9612b1a0015099993', 'FR')"
easybrain.com,5f6413c9612b1a0015099993,US,4260.112877735501,608.5876,"('easybrain.com', '5f6413c9612b1a0015099993', 'US')"
snap.com,5f6413c9612b1a0015099993,CR,4259.665087653152,608.5236,"('snap.com', '5f6413c9612b1a0015099993', 'CR')"
beton.ua,5f6413c9612b1a0015099993,UA,4257.104185913742,608.1577,"('beton.ua', '5f6413c9612b1a0015099993', 'UA')"
apple.com,5e56893e6c71d40018de3ad1,TW,4249.526277826175,607.0752,"('apple.com', '5e56893e6c71d40018de3ad1', 'TW')"
aliexpress.com,685d0956892f9d0011d79cb7,US,4246.767816179998,606.6811,"('aliexpress.com', '685d0956892f9d0011d79cb7', 'US')"
temu.com,67055dc40f05bd0011e279ae,IE,4243.223483655111,606.1748,"('temu.com', '67055dc40f05bd0011e279ae', 'IE')"
temu.com,671bd87469f356001105653b,GB,4239.575343529405,605.6536,"('temu.com', '671bd87469f356001105653b', 'GB')"
bonprix.nl,645a4ac71263430014fc0a33,NL,4238.961581071294,605.5659,"('bonprix.nl', '645a4ac71263430014fc0a33', 'NL')"
temu.com,65660afecebd4a0011dcc2ac,JP,4237.36649365054,605.3381,"('temu.com', '65660afecebd4a0011dcc2ac', 'JP')"
falcongames.com,5f6413c9612b1a0015099993,US,4228.994659293166,604.1421,"('falcongames.com', '5f6413c9612b1a0015099993', 'US')"
sb-slimore.service-info.jp,5caf77f1e04ca66a2d4bcd7c,JP,4219.193459350004,602.7419,"('sb-slimore.service-info.jp', '5caf77f1e04ca66a2d4bcd7c', 'JP')"
bears-with-benefits.com,5fd73c61617f68000fb6584f,SE,4216.046408709618,602.2923,"('bears-with-benefits.com', '5fd73c61617f68000fb6584f', 'SE')"
global.e.mi.com,63217c5d436480001cd32ae4,IN,4215.453563147858,602.2077,"('global.e.mi.com', '63217c5d436480001cd32ae4', 'IN')"
