rtb_connection_id,rtb_connection_name,rtb_account_id,rtb_account_name,connection_daily_spend,supported_platforms,allow_platform_ios,allow_platform_android,list_type,allowed_app_id,allowed_app_name,allowed_platform,allowed_market_id,allowed_daily_spend,missed_app_id,missed_app_name,missed_platform,missed_market_id,missed_daily_spend,publisher_account_id,publisher_account_name,sibling_match_score,gap_type
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,67f730179c3da54da056adf2,ナンバーチャレンジ(ナンチャレ),android,jp.cloverlab.bonus.numberchallenge,0.1,67f72e609d7c18be38356c18,ナンバーチャレンジ(ナンチャレ),ios,6746448660.0,0.35,66449833f3cf700011bb39f1,"Cloverlab,inc",1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,686db0fd35bf0df8a13d41b8,Loop Train,android,com.bugbomb.looptrain,0.21,68b75f6e0e4ccdf0435ac36c,Loop Train,ios,6746925538.0,0.35,5f064bf93191d60018f0fd5a,Lion Studios,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,68c9204f269b0d62a03341cd,Airport BillionAir Idle Tycoon,ios,1553151665.0,0.77,68c9212c47baffd702db0d0f,Airport BillionAir Idle Tycoon,android,com.rogueharbour.billionair.airport,0.35,67f4e319e7142100114dc7de,Breinton LTD,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,62132d22e3aff96417ba48e2,Matching Madness,android,casual.match3.restaurant.town.matching.chef.quest,0.0,6257a6940608cc33bc85ed72,Matching Madness,ios,1483024460.0,0.35,6731c2efd694410011b7c5d9,Match Games Factory Limited,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,692bce4fabee3367a0cf8fd2,九星方位ナビ,android,com.studio_faust.ninestarki2,0.61,692bcd92f3aa3facf9ded9ed,九星方位ナビ,ios,1380010519.0,0.35,692b09b7398a95cf87b87129,clamber,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,69a837e4fa7e965ae930d86f,Mapway Tokyo,android,uk.co.mxdata.tokyometro,0.6,69eb5a723e2ffb9da91d6702,Mapway Tokyo iOS,ios,470842144.0,0.35,65e71ba517069f0011a36cfa,Rounds,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6661176088cc429f2d8008ad,Gym Sort iOS,ios,6504011951.0,0.67,65f2c9f609143409c22e4522,Gym Sort,android,com.rinzz.gym,0.35,61e5477f9e028b0017c084cd,Orcamobi,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,67bd71f3d85e20dacde18f8b,DollDress_Android,android,com.dongz.dolldress,0.09,6729946a7b3ea5a17e5d2410,DollDress_iOS,ios,6504267443.0,0.35,672988b7fe17f90011717308,"DongZ Future Technology Co,Ltd",0.7333,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,64f7f0b92d1bdc2a6b3b9365,My Lottery Dream Life,ios,1525162233.0,1.54,64f7f50d81bbca3e068a5a48,My Lottery Dream Life,android,com.cookapps.mylotterydreamhome,0.34,5f5f372e34a76100158a9e60,Business & Marketing Team,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,684b9ab89f7ebc7d0275623c,Wood Slide Jam: Block Away,android,com.woodpuzzle.blockjam.colorpuzzle.blockaway,0.06,685d00e4c9b6594c5a5cf3c4,Wood Slide Jam: Block Away,ios,6747476361.0,0.34,5642e33d8cc6574630000026,BAZOOKA,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,67a07c3b5c0575584f3243b8,MonsterFriends_AOS,android,com.mergegames.monsterandstory.gp,1.8,69436dbd9aa432e02d694593,Monster Friends_iOS,ios,6755369973.0,0.34,596474cfc44465784c00122c,pivotgames,0.9189,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,5720d3518c1ffecc51000048,Range Master,ios,972037645.0,0.01,5720d3b7dd4090a43e000035,Range Master Android,android,com.reludo.shootingrangechallenge,0.33,561e8d936b8d90f61a0014db,Reludo,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,64b65635c380eb976b11f190,Gemstone Tetra,android,com.jewel.sliding.gemstone.tetra.block.puzzle,0.01,64fed4ba08144198598439fc,Gemstone Tetra iOS,ios,6464373310.0,0.33,561e8d976b8d90f61a0046ad,sungymobile,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,63247ca6880887b90b6474d0,Fongo World Edition,ios,860809977.0,2.33,63247ce2cc2b3652390427e8,Fongo World Edition,android,com.fongo.international,0.33,63247a172b8484001ab40fd7,Fongo Inc,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,67dd4e309323fd56d149a1ab,Bet Master - Android,android,com.divinecodeproductions.bet.master.tips,1.31,67fb737ce9924abb27e08462,Bet Master - iOS,ios,6705135616.0,0.33,6310695058b1390014373ecc,DivineCode Productions,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,685ba1f94e53464844fa531b,Idle War Merchant,ios,6747242057.0,0.0,6809efd92568b8f33495ba97,Idle War Merchat,android,com.idlewarmerchat.lingame,0.33,64c8a48f1e513700112310eb,武汉九龙云天信息科技有限公司,0.9697,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6895c1bbc0a26463a687986b,Bonk Bonk Tribe(时光大爆炸_全球版),android,com.global.sgdbzseaeu,3.15,6895c3d8c0a26463a6879882,Bonk Bonk Tribe(时光大爆炸_全球版),ios,6747027909.0,0.32,6305cb82cc02d8001addcb2b,WISDOM ENTERTAINMENT ONLINE INTERNATIONAL LIMITED,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,697e52b18a0253803d28df8e,CDT - Sand Out Puzzle -ios,ios,6758228224.0,3.13,6973243973c0a231fff7c387,CDT - Sand Out Puzzle,android,com.cdt.sandout.puzzle,0.32,61825d0b78e35800177c13f0,EZTech,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,620b21881fc52a51a323a8ec,Water Sort,android,sort.water.puzzle.tubo.color.soda.glass.cup,0.01,620eff3a5b3bd649ea73f5c3,Water Sort iOS,ios,1610047848.0,0.32,58b91be73e5caab04b000296,Mavericks Mobile,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,67807bb2a18672e70722c67d,Future Self Face Aging Changer,ios,6670479357.0,32.95,6777ac50106a4471a57c9ebb,Future Self Face Aging Changer,android,com.facechanger.agingapp.futureself,0.32,62e8f447fd5cc8001b6bd041,Diavostar,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,68e659c77b57218c65befcac,Element Blocks,android,com.famobi.elementblocks,0.0,68f23d49da231d4f28126b09,Element Blocks,ios,6503043043.0,0.32,68d2a5f802c0baf686e2f0c6,Famobi GmbH,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,689de259269f6c37812650c4,Hidden Frogs!,android,com.MudioGames.HiddenMerges,0.02,689de2448ed4de354eda092d,Hidden Frogs!,ios,6739932052.0,0.32,689ddca1519e9225887aa33e,M8 OYUN YAZILIM VE PAZARLAMA ANONİM,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,65e58e9836b2302f00bd80a5,3HP005_CSa,android,com.velocita.clash.of.stickman.evolution.game,0.33,65e580b1d13c647695f4fe40,3HP005_CSi,ios,6483807999.0,0.32,61a749a217f2e900170fb98e,Fansipan limited,0.9,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,67bc7686d4e1c44a52e43305,Dollicon Doll,android,com.Creative.Dollify.Cute.Doll.Avatar.Maker,0.88,663b272aeb138087031cd073,Dollicon Doll iOS,ios,1552907018.0,0.31,65e71ba517069f0011a36cfa,Rounds,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,60781e6aefcfe859f4cba8e5,Flip Rider Android,android,com.miniclip.flipbmx,2.21,60781a8cfdfcd635c71e4729,Flip Rider iOS,ios,1555725078.0,0.31,561e8d926b8d90f61a00013e,Miniclip SA,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6005b3e6ad2c13094a5f5224,Cartoon Crush,android,com.Zenith.SugarRush,0.01,6005b0a89cbda3eab5d7d940,Cartoon Crush,ios,1512668701.0,0.31,6005afeace699200154a5549,Zenith Unity,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,67349d34c55b9eb5a4cce34c,Chess & Checkers Offline,android,com.miniclip.tabletopoffline,0.63,67349fd83d9729c67682ddbb,Chess & Checkers Offline,ios,6736528336.0,0.31,561e8d926b8d90f61a00013e,Miniclip SA,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6865360f479aca1c5b270436,Vice Ventures,android,com.vice.ventures,0.01,6888be7dbe4de6e6367b3434,Vice Ventures,ios,6747120756.0,0.31,66bcaff4ddea6f0011b2ffcd,"24 HIT Riga, SIA",1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,659b5638cb80766e107776f7,Country Balls: World at War,android,com.countryballs.worldwar.battlegame.conquer,0.42,65cd73e4d63f23ff9221270b,Country Balls: World at War,ios,6476603043.0,0.31,5642e33d8cc6574630000026,BAZOOKA,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,699bddf0502bf17c8844859c,Bomb & Chips,android,com.bomb.chip.player.puzzle,0.35,699d46db3630b752386b508d,Bomb & Chips,ios,6759364093.0,0.31,5976200a67c878dd71001269,kidscatstudio,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,655f231e6d563178776cc9cc,Am I Queer?,android,com.funcell.iamqueer,0.26,6567016bbac8a9b2d3df0bc0,Am I Queer?,ios,1636420140.0,0.31,655c824f5942160011cb564e,Funcell Games,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,685c244609db6b4867d6d5bf,Sand Jam!,ios,6740991054.0,1.03,685c287edc6700baf70839a6,Sand Jam,android,com.funflare.sandjam,0.31,56d55c72562b9c353800000d,Voodoo,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6577048185ac87f19ca8233d,The Catapult,ios,1292179808.0,0.56,651d200992580af6d5f1aaeb,The Catapult 1,android,com.byv.TheCatapult,0.31,5d9f051cdb455f00173e977f,BYV GAMES Ltd,0.9231,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,552784eb7dd775cc2200000a,Extreme SUV Driving Simulator,android,com.aim.rallyhum,0.0,6823149338a42a2dc1efba30,(MAX) Extreme Car Driving Simulato,ios,959498315.0,0.31,561e8d956b8d90f61a002f2c,AxesInMotion,0.8197,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,69a8527cfa7e965ae930da3c,Mapway Seoul,android,uk.co.mxdata.seoulsubway,0.79,69e09a97c720c746a3739ed6,Mapway Seoul iOS,ios,637528208.0,0.3,65e71ba517069f0011a36cfa,Rounds,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,672449f6136e386f160f6288,Castle Doombad: Free To Slay-IOS,ios,6511233488.0,3.61,67244b3d78c69e1cc1c01a27,Castle Doombad: Free To Slay-Android,android,com.grumpyface.castledoombadfreetoslay,0.3,561e8d936b8d90f61a00139e,Yodo1,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,67f7a74cee3e8a4c67ae7b71,Gangsta Rage Android,android,gangsta.rage.game,0.09,68c2f2270a3d40540874f560,Gangsta rage iOS,ios,6746482327.0,0.3,5f69aef134a76100158aa316,Hypercell Games,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,64c1d04678e8e1cc6298b64d,Jewel Paradice,ios,6452552123.0,0.1,649a7d1ef45866a312da284f,Jewel Paradice,android,com.v2r.JewelPardice,0.3,5afbf78ca3cc9337fa353523,V2R,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,654a04f74b3308c38b547fc4,Car Assembly Simulator,ios,6470780377.0,1.67,64756eca07915ab59be30391,Car Assembly Simulator,android,com.car.assembly.simulator.idle.factory,0.3,62207482fb2132001773cce3,Solid Games LIMITED,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,61f96d01bcfe9d55ffbd41e4,02_06_KEC_SEA_And,android,com.devgame.cats.sea.adventure.kids.treasure.hunt.quest,2.72,61f975b72e40f4130e2bda17,02_06_KEC_SEA_iOS,ios,1423082989.0,0.3,5eb538be15474a0017ff985f,DEVGAME OU,0.8235,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,5f8afc9e0757be20ccc41bd0,Brain Find,ios,1529993576.0,2.69,5f8afd2d0757be20ccc41bd5,Brain Find,android,com.mind.quiz.brain.find,0.29,57a86a528a987ad67e000034,eyewind,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,673b5244136e386f160fa76c,Billiard Up,ios,6476570064.0,0.0,66a3a6a9e33c9a548741b273,Billiard Up,android,com.easyclapgames.billiardrun,0.29,5c3c9ba19f3cbd45d7dae29c,TapNation,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,651186bd5551fd9849db8c26,The Gunner,android,com.byv.TheGunner,1.39,678e2be32484c67c03b174ee,The Gunner IOS,ios,1505733073.0,0.29,5d9f051cdb455f00173e977f,BYV GAMES Ltd,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6a4e5f65a54b45d26794b1d1,Gnome Dwarf Burglar Game,android,com.gnome.dwarf.burglar.tp.game,0.0,6a04549c7f3a44c4b67d2d40,Gnome Dwarf Burglar,ios,6760284271.0,0.29,69f85ba7ab63455004a13d5f,Lupo Games LLC,0.8837,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6039073e62c520a77f7b9359,Rush Royale iOS,ios,1526121033.0,30.79,655b42b8b53dd79ca06f5cab,Rush Royale Galaxy,android,com.my.defense.samsung,0.29,561e8d936b8d90f61a001096,MyGames MENA FZ LLC,0.7586,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,66f91b7f50a4bcd87e97a528,Screw Up,android,com.screw.solitaire.puzzle.pin.jam.wood.nuts.word.match,4.87,670759b7cde9700bb6f05d31,Screw Up,ios,6736673979.0,0.28,62edd073aad8cc001b9fa489,Dream Fish,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,68b7078670bcfc8975dc66b4,The looper,ios,1250402391.0,0.09,66c102f16bdfe2cbb4e5dc18,The looper,android,ru.iamtagir.looper,0.28,561e8d966b8d90f61a0036d3,IamTagir,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,61d41f34d9b3efeb6683836c,Slice it Puzzle! IOS,ios,1592005326.0,0.96,61d41f51ee01fbadcbf9ec61,Slice it Puzzle! ANDROID,android,sk.phx.sliceit,0.28,56d55c72562b9c353800000d,Voodoo,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,69493ea78301764ca7d4fb3d,Crowd Champs,android,crowd.champs.game,0.0,699d6f1c3630b752386b55ef,Crowd Champs,ios,6756704370.0,0.28,59fb487bbe77065f5800afc3,Azur Games,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6858c389ffaac6a17b3855e8,Quacking Hole Color Puzzle Android,android,com.quacking.hole.color.puzzle,0.29,6837d2a64bee5d4c6e7efff0,Quacking Hole Color Puzzle iOS,ios,6745782913.0,0.28,5b1f351e3eddeb10ce7fa54c,IEC Global Pty Ltd.,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,65d4c6be7f94e82ba925e403,Gangs Wars: Pixel Shooter RP,android,com.actopolus.PixelDudeSandbox,181.76,6614fba7d4cf07f390ceb5fa,Gangs Wars: Pixel Shooter RP,ios,6480068773.0,0.28,5ec6f4dbdae5f50015c2980b,PCA Bear LLC,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,658956a121d7e09e5de888ae,Nuts Sort - Color Sort,android,com.nuts.sort.color,0.0,65b1ccb3285feb2100626012,Nuts Sort - Color Sort,ios,6474996172.0,0.27,6140b93df325530017ebcca3,ADONE PTE. LTD.,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,5fdb99b8ae9cda40cf0075ce,Survival 3D,android,com.gamestart.survival,0.04,5fdba346693d55ed42e77340,Survival 3D,ios,1544378800.0,0.27,5f064bf93191d60018f0fd5a,Lion Studios,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,5e53a582bafe480018a7de9d,Shredder,ios,1500245487.0,0.1,5e3d3413fbd6ff0017eab292,Shredder ANDROID,android,com.satisfying.shredder,0.27,561e8d956b8d90f61a002a2f,BoomBit Games Ltd,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,6347fa13d975db4259fc4154,CITA (iOS),ios,6443777088.0,0.01,6347fa34345c4cc6566a6729,CITA (Android),android,com.sparklingsociety.cityislandmergecollectsimbuildofflinegame,0.27,561e8d936b8d90f61a0014c6,Sparkling Society,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,677e85c652e0399f65347e64,Overtake Race Masters,android,com.overtake.race.masters,0.17,677e863980cfd965379799de,Overtake Race Masters,ios,6740271575.0,0.27,654e32e01c83f70011ca8600,Skyloft Yazılım Bilişim ve Ticaret,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,64babd5cc380eb976b11fcdb,Shroom Guard,android,com.playwindgames.matchdefence,0.22,64c22594eaf5dbf4a692afd2,Shroom Guard,ios,6450422098.0,0.27,603535448032870015d98061,Playwind,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,626badb1a808f9472b59a3b8,YOYO School,android,com.dressup.avatar.yoyo.doll.school.life,6.11,628323e73529111097f44436,YOYO School,ios,1624609776.0,0.27,5de9e38ecca8210018d5923b,31Games,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,672bcd62136e386f160f7755,AstroPop - Bubble Shooter,android,com.astropop.bubble.shooter,0.18,672bcdb2640cc01ab98aa3f1,AstroPop - Bubble Shooter,ios,6737227538.0,0.27,65e8b5869e0d930011147b13,GEÇEN TEKNOLOJİ YAZILIM BİLİŞİM SAN,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,660a87755b2dea6d39baf0aa,Find Baby Hide and Seek Escape,android,com.baby.hide.scary.games.puzzle.adventure,0.0,676a65d7364caaf5ba12f9e9,Find Baby Hide and Seek Escape,ios,6472042954.0,0.26,63623f573b9091001b33c2ac,NiBG,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,67c06702c96b4c09d8bd5dfe,Hearts,android,com.zariba.viphearts.single,1.09,66683d5a7fc4289bfc673858,Hearts iOS,ios,1608328670.0,0.26,65e71ba517069f0011a36cfa,Rounds,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,677e55c1d85b8663adee1083,Moto Wheelie 3D - Bike Games,ios,6740071828.0,10.91,6790b01ef372f630d3b73baa,Moto Wheelie 3D - Bike Games,android,com.teetoo.moto.wheelie.bike3d.game,0.26,6592910132ddea0011e140e9,TeeToo Games,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,655cd7c21df3e90d79a93b8a,Suguru - Android,android,com.uvmlab.suguru,0.39,655cd9bb2494ab76ffed831c,Suguru-IOS,ios,1667284679.0,0.25,655316855942160011cad6bd,Logic Wiz,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,66a9e914aef015d56fedc75d,My Purrfect Poo Cafe,ios,6572284885.0,0.25,6656f12d329253a128f1f21e,My Purrfect Poo Cafe,android,com.purrfect.poocafe.yhyc,0.25,62207482fb2132001773cce3,Solid Games LIMITED,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,681b330d2886e3f37cbd0601,Monster Truck Evolution,ios,6742483005.0,0.14,67f67311e9924abb27e06e05,Monster Truck Evolution,android,com.genigames.monster.truck.evolution.slingshot,0.25,561e8d956b8d90f61a002a2f,BoomBit Games Ltd,1.0,deny_list_blocked_sibling
5fbc0775e217bf001607c514,RTB - Personaly Video,5fbc06efdcdfdb0015dda411,Exchange - RTB - Personaly,62138.49,"ios,android",True,True,deny,640712b5da15aeedbabcc77f,Save Simbachka,android,com.PimpochkaGames.SaveSimbachka,2.04,64142cea61f0a2b0a276ff25,Save Simbachka iOS,ios,1641553985.0,0.25,63ee230f78376f0014508538,Pimpochka Games,1.0,deny_list_blocked_sibling
